#
# File created on 2019-05-18 23:23:41 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
38	North Dakota	089	Stark County	2015	32.154
38	North Dakota	091	Steele County	1985	2.940
38	North Dakota	091	Steele County	1990	2.420
38	North Dakota	091	Steele County	1995	2.310
38	North Dakota	091	Steele County	2000	2.260
38	North Dakota	091	Steele County	2005	2.007
38	North Dakota	091	Steele County	2010	1.975
38	North Dakota	091	Steele County	2015	1.956
38	North Dakota	093	Stutsman County	1985	23.650
38	North Dakota	093	Stutsman County	1990	22.240
38	North Dakota	093	Stutsman County	1995	21.460
38	North Dakota	093	Stutsman County	2000	21.910
38	North Dakota	093	Stutsman County	2005	20.835
38	North Dakota	093	Stutsman County	2010	21.100
38	North Dakota	093	Stutsman County	2015	21.103
38	North Dakota	095	Towner County	1985	4.610
38	North Dakota	095	Towner County	1990	3.630
38	North Dakota	095	Towner County	1995	3.210
38	North Dakota	095	Towner County	2000	2.880
38	North Dakota	095	Towner County	2005	2.544
38	North Dakota	095	Towner County	2010	2.246
38	North Dakota	095	Towner County	2015	2.272
38	North Dakota	097	Traill County	1985	9.350
38	North Dakota	097	Traill County	1990	8.750
38	North Dakota	097	Traill County	1995	8.700
38	North Dakota	097	Traill County	2000	8.480
38	North Dakota	097	Traill County	2005	8.321
38	North Dakota	097	Traill County	2010	8.121
38	North Dakota	097	Traill County	2015	8.014
38	North Dakota	099	Walsh County	1985	15.530
38	North Dakota	099	Walsh County	1990	13.840
38	North Dakota	099	Walsh County	1995	12.790
38	North Dakota	099	Walsh County	2000	12.390
38	North Dakota	099	Walsh County	2005	11.607
38	North Dakota	099	Walsh County	2010	11.119
38	North Dakota	099	Walsh County	2015	10.897
38	North Dakota	101	Ward County	1985	64.030
38	North Dakota	101	Ward County	1990	57.920
38	North Dakota	101	Ward County	1995	58.780
38	North Dakota	101	Ward County	2000	58.800
38	North Dakota	101	Ward County	2005	55.767
38	North Dakota	101	Ward County	2010	61.675
38	North Dakota	101	Ward County	2015	71.275
38	North Dakota	103	Wells County	1985	6.830
38	North Dakota	103	Wells County	1990	5.860
38	North Dakota	103	Wells County	1995	5.250
38	North Dakota	103	Wells County	2000	5.100
38	North Dakota	103	Wells County	2005	4.574
38	North Dakota	103	Wells County	2010	4.207
38	North Dakota	103	Wells County	2015	4.168
38	North Dakota	105	Williams County	1985	27.040
38	North Dakota	105	Williams County	1990	21.130
38	North Dakota	105	Williams County	1995	20.550
38	North Dakota	105	Williams County	2000	19.760
38	North Dakota	105	Williams County	2005	19.282
38	North Dakota	105	Williams County	2010	22.398
38	North Dakota	105	Williams County	2015	35.294
