#
# File created on 2019-05-18 23:23:21 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
16	Idaho	045	Gem County	1985	11.800
16	Idaho	045	Gem County	1990	11.840
16	Idaho	045	Gem County	1995	13.860
16	Idaho	045	Gem County	2000	15.180
16	Idaho	045	Gem County	2005	16.273
16	Idaho	045	Gem County	2010	16.719
16	Idaho	045	Gem County	2015	16.852
16	Idaho	047	Gooding County	1985	12.300
16	Idaho	047	Gooding County	1990	11.630
16	Idaho	047	Gooding County	1995	12.980
16	Idaho	047	Gooding County	2000	14.160
16	Idaho	047	Gooding County	2005	14.461
16	Idaho	047	Gooding County	2010	15.464
16	Idaho	047	Gooding County	2015	15.284
16	Idaho	049	Idaho County	1985	14.400
16	Idaho	049	Idaho County	1990	13.780
16	Idaho	049	Idaho County	1995	14.790
16	Idaho	049	Idaho County	2000	15.510
16	Idaho	049	Idaho County	2005	15.697
16	Idaho	049	Idaho County	2010	16.267
16	Idaho	049	Idaho County	2015	16.272
16	Idaho	051	Jefferson County	1985	16.400
16	Idaho	051	Jefferson County	1990	16.540
16	Idaho	051	Jefferson County	1995	18.790
16	Idaho	051	Jefferson County	2000	19.160
16	Idaho	051	Jefferson County	2005	21.580
16	Idaho	051	Jefferson County	2010	26.140
16	Idaho	051	Jefferson County	2015	27.157
16	Idaho	053	Jerome County	1985	15.600
16	Idaho	053	Jerome County	1990	15.140
16	Idaho	053	Jerome County	1995	17.020
16	Idaho	053	Jerome County	2000	18.340
