#
# File created on 2019-05-18 23:23:13 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
05	Arkansas	105	Perry County	2015	10.189
05	Arkansas	107	Phillips County	1985	33.600
05	Arkansas	107	Phillips County	1990	28.840
05	Arkansas	107	Phillips County	1995	27.390
05	Arkansas	107	Phillips County	2000	26.450
05	Arkansas	107	Phillips County	2005	24.107
05	Arkansas	107	Phillips County	2010	21.757
05	Arkansas	107	Phillips County	2015	19.513
05	Arkansas	109	Pike County	1985	10.100
05	Arkansas	109	Pike County	1990	10.090
05	Arkansas	109	Pike County	1995	10.330
05	Arkansas	109	Pike County	2000	11.300
05	Arkansas	109	Pike County	2005	11.038
05	Arkansas	109	Pike County	2010	11.291
05	Arkansas	109	Pike County	2015	10.824
05	Arkansas	111	Poinsett County	1985	25.900
05	Arkansas	111	Poinsett County	1990	24.660
05	Arkansas	111	Poinsett County	1995	24.640
05	Arkansas	111	Poinsett County	2000	25.610
05	Arkansas	111	Poinsett County	2005	25.349
05	Arkansas	111	Poinsett County	2010	24.583
05	Arkansas	111	Poinsett County	2015	24.040
05	Arkansas	113	Polk County	1985	17.300
05	Arkansas	113	Polk County	1990	17.350
05	Arkansas	113	Polk County	1995	18.830
05	Arkansas	113	Polk County	2000	20.230
05	Arkansas	113	Polk County	2005	20.176
05	Arkansas	113	Polk County	2010	20.662
05	Arkansas	113	Polk County	2015	20.216
05	Arkansas	115	Pope County	1985	42.700
05	Arkansas	115	Pope County	1990	45.880
05	Arkansas	115	Pope County	1995	51.180
05	Arkansas	115	Pope County	2000	54.470
05	Arkansas	115	Pope County	2005	56.580
05	Arkansas	115	Pope County	2010	61.754
05	Arkansas	115	Pope County	2015	63.390
05	Arkansas	117	Prairie County	1985	10.000
05	Arkansas	117	Prairie County	1990	9.520
05	Arkansas	117	Prairie County	1995	9.310
05	Arkansas	117	Prairie County	2000	9.540
05	Arkansas	117	Prairie County	2005	9.113
05	Arkansas	117	Prairie County	2010	8.715
05	Arkansas	117	Prairie County	2015	8.291
05	Arkansas	119	Pulaski County	1985	353.400
05	Arkansas	119	Pulaski County	1990	349.660
05	Arkansas	119	Pulaski County	1995	352.240
05	Arkansas	119	Pulaski County	2000	361.470
05	Arkansas	119	Pulaski County	2005	366.463
05	Arkansas	119	Pulaski County	2010	382.748
05	Arkansas	119	Pulaski County	2015	392.664
05	Arkansas	121	Randolph County	1985	16.600
05	Arkansas	121	Randolph County	1990	16.560
05	Arkansas	121	Randolph County	1995	17.430
05	Arkansas	121	Randolph County	2000	18.200
05	Arkansas	121	Randolph County	2005	18.465
05	Arkansas	121	Randolph County	2010	17.969
05	Arkansas	121	Randolph County	2015	17.469
05	Arkansas	123	St. Francis County	1985	31.400
05	Arkansas	123	St. Francis County	1990	28.500
05	Arkansas	123	St. Francis County	1995	27.860
05	Arkansas	123	St. Francis County	2000	29.330
05	Arkansas	123	St. Francis County	2005	27.902
05	Arkansas	123	St. Francis County	2010	28.258
05	Arkansas	123	St. Francis County	2015	26.589
05	Arkansas	125	Saline County	1985	56.700
05	Arkansas	125	Saline County	1990	64.260
05	Arkansas	125	Saline County	1995	73.600
05	Arkansas	125	Saline County	2000	83.530
05	Arkansas	125	Saline County	2005	91.188
05	Arkansas	125	Saline County	2010	107.118
05	Arkansas	125	Saline County	2015	117.460
05	Arkansas	127	Scott County	1985	10.200
05	Arkansas	127	Scott County	1990	10.200
05	Arkansas	127	Scott County	1995	10.630
05	Arkansas	127	Scott County	2000	11.000
05	Arkansas	127	Scott County	2005	11.150
05	Arkansas	127	Scott County	2010	11.233
05	Arkansas	127	Scott County	2015	10.513
05	Arkansas	129	Searcy County	1985	8.800
05	Arkansas	129	Searcy County	1990	7.840
05	Arkansas	129	Searcy County	1995	7.630
05	Arkansas	129	Searcy County	2000	8.260
05	Arkansas	129	Searcy County	2005	7.969
05	Arkansas	129	Searcy County	2010	8.195
05	Arkansas	129	Searcy County	2015	7.869
05	Arkansas	131	Sebastian County	1985	98.600
05	Arkansas	131	Sebastian County	1990	99.590
05	Arkansas	131	Sebastian County	1995	104.400
05	Arkansas	131	Sebastian County	2000	115.070
05	Arkansas	131	Sebastian County	2005	118.750
05	Arkansas	131	Sebastian County	2010	125.744
05	Arkansas	131	Sebastian County	2015	127.780
05	Arkansas	133	Sevier County	1985	14.300
