#
# File created on 2019-05-18 23:23:15 EDT
# Refresh Date: 2018-06
#
# U.S. Geological Survey
#
# This file contains selected WaterUse data 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
#  * References to sources of water-use data can be found here. - https://water.usgs.gov/watuse
#
#  Search Criteria:
#  Year(s)          - ALL
#  Area             - County
#  County Codes(s)  - ALL
#  County Name(s)   - --ALL Counties--
#  Category Code(s) - TP
#  Category Name(s) - Total Population
#
#  Columns:
#  state_cd    - State Code
#  state_name  - State Name
#  county_cd   - County Code
#  county_nm   - County Name
#  year        - Year
#
#  The following categories are included: 
#  Total Population total population of area, in thousands 
#
state_cd	state_name	county_cd	county_nm	year	Total Population total population of area, in thousands
08	Colorado	099	Prowers County	1990	13.350
08	Colorado	099	Prowers County	1995	13.590
08	Colorado	099	Prowers County	2000	14.480
08	Colorado	099	Prowers County	2005	13.892
08	Colorado	099	Prowers County	2010	12.551
08	Colorado	099	Prowers County	2015	11.954
08	Colorado	101	Pueblo County	1985	127.020
08	Colorado	101	Pueblo County	1990	123.050
08	Colorado	101	Pueblo County	1995	129.760
08	Colorado	101	Pueblo County	2000	141.470
08	Colorado	101	Pueblo County	2005	151.322
08	Colorado	101	Pueblo County	2010	159.063
08	Colorado	101	Pueblo County	2015	163.591
08	Colorado	103	Rio Blanco County	1985	6.020
08	Colorado	103	Rio Blanco County	1990	5.970
08	Colorado	103	Rio Blanco County	1995	6.470
08	Colorado	103	Rio Blanco County	2000	5.990
08	Colorado	103	Rio Blanco County	2005	5.973
08	Colorado	103	Rio Blanco County	2010	6.666
08	Colorado	103	Rio Blanco County	2015	6.571
08	Colorado	105	Rio Grande County	1985	11.460
08	Colorado	105	Rio Grande County	1990	10.770
08	Colorado	105	Rio Grande County	1995	11.260
08	Colorado	105	Rio Grande County	2000	12.410
08	Colorado	105	Rio Grande County	2005	12.227
08	Colorado	105	Rio Grande County	2010	11.982
08	Colorado	105	Rio Grande County	2015	11.543
08	Colorado	107	Routt County	1985	14.670
08	Colorado	107	Routt County	1990	14.090
08	Colorado	107	Routt County	1995	16.710
08	Colorado	107	Routt County	2000	19.690
08	Colorado	107	Routt County	2005	21.313
08	Colorado	107	Routt County	2010	23.509
08	Colorado	107	Routt County	2015	24.130
08	Colorado	109	Saguache County	1985	3.950
08	Colorado	109	Saguache County	1990	4.620
08	Colorado	109	Saguache County	1995	5.510
08	Colorado	109	Saguache County	2000	5.920
08	Colorado	109	Saguache County	2005	7.031
08	Colorado	109	Saguache County	2010	6.108
08	Colorado	109	Saguache County	2015	6.251
08	Colorado	111	San Juan County	1985	0.790
08	Colorado	111	San Juan County	1990	0.750
08	Colorado	111	San Juan County	1995	0.550
08	Colorado	111	San Juan County	2000	0.560
08	Colorado	111	San Juan County	2005	0.577
08	Colorado	111	San Juan County	2010	0.699
08	Colorado	111	San Juan County	2015	0.701
08	Colorado	113	San Miguel County	1985	3.510
08	Colorado	113	San Miguel County	1990	3.650
08	Colorado	113	San Miguel County	1995	4.930
08	Colorado	113	San Miguel County	2000	6.590
08	Colorado	113	San Miguel County	2005	7.213
08	Colorado	113	San Miguel County	2010	7.359
08	Colorado	113	San Miguel County	2015	7.879
08	Colorado	115	Sedgwick County	1985	3.120
08	Colorado	115	Sedgwick County	1990	2.690
08	Colorado	115	Sedgwick County	1995	2.610
08	Colorado	115	Sedgwick County	2000	2.750
08	Colorado	115	Sedgwick County	2005	2.529
08	Colorado	115	Sedgwick County	2010	2.379
08	Colorado	115	Sedgwick County	2015	2.399
08	Colorado	117	Summit County	1985	13.670
08	Colorado	117	Summit County	1990	12.880
08	Colorado	117	Summit County	1995	17.200
08	Colorado	117	Summit County	2000	23.550
08	Colorado	117	Summit County	2005	24.892
08	Colorado	117	Summit County	2010	27.994
08	Colorado	117	Summit County	2015	30.257
08	Colorado	119	Teller County	1985	10.630
08	Colorado	119	Teller County	1990	12.470
08	Colorado	119	Teller County	1995	17.480
08	Colorado	119	Teller County	2000	20.560
08	Colorado	119	Teller County	2005	21.918
08	Colorado	119	Teller County	2010	23.350
08	Colorado	119	Teller County	2015	23.385
08	Colorado	121	Washington County	1985	5.350
08	Colorado	121	Washington County	1990	4.810
08	Colorado	121	Washington County	1995	4.690
08	Colorado	121	Washington County	2000	4.930
08	Colorado	121	Washington County	2005	4.633
08	Colorado	121	Washington County	2010	4.814
08	Colorado	121	Washington County	2015	4.864
08	Colorado	123	Weld County	1985	136.580
08	Colorado	123	Weld County	1990	131.820
08	Colorado	123	Weld County	1995	148.010
08	Colorado	123	Weld County	2000	180.940
08	Colorado	123	Weld County	2005	228.943
08	Colorado	123	Weld County	2010	252.825
08	Colorado	123	Weld County	2015	285.174
08	Colorado	125	Yuma County	1985	9.960
08	Colorado	125	Yuma County	1990	8.950
08	Colorado	125	Yuma County	1995	9.260
08	Colorado	125	Yuma County	2000	9.840
08	Colorado	125	Yuma County	2005	9.789
08	Colorado	125	Yuma County	2010	10.043
08	Colorado	125	Yuma County	2015	10.146
