"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"32940","Melbourne","FL","Palm Bay-Melbourne-Titusville","Brevard County",609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,139000,139000,140000,145900,145900,145000,148500,148250,149000,147700,149000,145000,145000,145000,141000
"47201","Columbus","IN","Columbus","Bartholomew County",610,59900,59900,59900,59900,59950,64700,64900,62200,67500,67900,67500,66900,64900,64000,66000,63900,63900,61900,64900,64900,69925,72900,69900,69975,69950,69925,69900,68300,67500,66750,68450,67900,66000,62500,65450,66900,69999,72700,70000,69949.5,69900,69900,69900,69900,67900,64900,68950,68000,68000,66250,67700,62900,64950,65000,69500,69900,69900,69700,69900,69500,74900,74900,69000,67900,64700,62900,69900,67900,68500,69500,69950,74900,73700,69950,72000,71478,74900,75000,75000,77000,78000,77000,77000,78950,72500,73701.5,70450,70499.5,78500,75500,79900,78950,79900,79900,86900,80008,79900,79900,79900,84900,85450,87500,90700,85450,89500,89900,87250,92500,92500,99900,97750,92500
"48183","Trenton","MI","Detroit-Warren-Dearborn","Wayne County",611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,69500,69700,74450,71949.5,69900,69900,69900,72900,74999,75000,75000,78400,75000,74900,74900,74900,74650,69900,73950,82450
"32725","Deltona","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",612,68155,66500,66200,65000,64800,64900,62450,62450,60000,59900,60000,59900,57450,49900,57900,56000,57900,55000,55000,54900,55250,54900,52250,54900,49900,54900,55000,58000,56950,57900,58900,59900,59400,59900,57750,57500,57500,60000,62900,64900,65000,66000,69000,69000,69900,69900,69900,69900,69700,69900,69900,67500,69450,69900,69900,69900,70900,70200,72900,72750,69900,69900,70250,70000,74900,74950,75000,81000,79975,84900,80000,79900,79999,79900,79900,84900,89350,89900,89900,89900,90500,92700,94900,99900,107500,113000,115744.5,119000,109900,110652,115000,119900,124425.5,120000,129500,128500,129900,124900,129900,130000,134949.5,133499.5,134900,129900,129900,136000,134700,133807.5,144000,145000,143450,144900
"91406","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274900,3e+05,299000,282450,299450,339600,339200,342450,320000,319152.5,327450,349750,349250,344500,359000,339000,339250,349500,379000,369990,360000,384000,384000,349000,337000,322500,329000,328000,337721.5,349450,363500,386500,399000,399000,399000,395000,410000,399000,399000,399750,375000,399750,399900,439499.5,439000,439000,439000,444450,462475,464975,460000,460000,449900,450000,412450,399750,425000,449000,455000,450000,449500,449900
"92507","Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152500,155000,163000,159000,160000,178000,165000,162400,169000,175000,187000,195000,193750,193500,187000,179900,189000,189000,189999,195000,189949.5,195500,190000,190000,189900,190000,190000,195000,195000,205000,204950,205000,202500,195000,195000,199000,199000,221500,215000,215000,205000,205000,204995,222400,229000,218900,222500,225450,229450,225000,249000,240000,249000,249000,247000,249000,254900,249000,239450,233499.5,239000
"60804","Cicero","IL","Chicago-Naperville-Elgin","Cook County",615,92900,99750,99825,99949.5,94275,89900,87450,85000,89000,85000,81500,79900,77000,73900,70700,73800,79000,79900,74000,69900,69500,69500,70000,71000,69900,69900,69900,69950,64500,65900,67400,60000,65900,64900,69000,69900,69900,69900,69900,69900,65700,66400,70000,69075,69900,69900,69950,72760,74000,73950,69950,74450,74450,81400,89000,93500,92000,89900,89900,89900,88450,87200,90100,92250,94500,97978.5,99000,104400,104450,105000,105000,105000,105000,108900,104950,99900,99900,99900,1e+05,99990,99990,101000,104950,107990,1e+05,99700,99950,104999,117700,115000,115000,119700,119900,129000,125000,132000,129900,134500,131450,139900,140000,140285.5,139000,134750,129590.5,137000,132000,133500,130000,139900,149000,149950
"91706","Baldwin Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",616,230000,240000,239000,239950,239000,239900,240000,245000,239950,244900,245000,239900,232500,225000,220000,224900,224650,224950,220000,220000,220000,219990,214250,219900,216500,217000,210000,220000,220250,220000,225000,225000,229900,239000,234900,235000,234900,240000,245000,250000,267450,275000,278000,294900,280000,299000,299444,299000,301500,299900,3e+05,317644,317700,320000,319950,330000,329900,339500,339000,334900,322000,320000,329950,326500,330000,335000,348950,349000,349900,349999.5,359000,349999,360000,365000,365000,365000,375000,365000,365000,357000,367000,379000,375000,375000,369950,379500,398500,399000,399000,398500,399000,398000,399900,407450,415000,425000,425000,424888,420000,419944,420000,440000,449000,449000,440000,429999.5,430000,435000,430000,432500,449850,459999
"44691","Wooster","OH","Wooster","Wayne County",617,,,71700,72000,69900,69900,59950,65000,65000,66000,69900,69900,69900,69500,68600,60850,68450,68500,60100,61500,64900,60950,59900,67000,69900,69900,69900,69900,69000,69900,69900,69900,69900,69500,64900,64500,63500,66000,69850,69150,69900,70000,69900,69900,65000,65000,68777,67450,62000,66500,65000,64950,64950,65000,66000,69450,69000,68000,68700,69500,69900,75000,69900,72500,74000,69950,67900,67000,65950,68950,69900,69900,69900,64900,69700,68700,72900,69700,68750,74250,65000,69500,69900,72500,70600,71900,69250,74500,74031,74500,71000,69900,69900,72200,69900,64900,64900,66900,65000,63456,69200,74900,75000,72700,76500,75750,65000,65000,74900,74900,77500,74900
"30093","Norcross","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",618,75000,74800,69900,65750,60000,60000,62800,63000,61005,59900,56500,55000,54900,52000,50500,50000,49900,49900,49401,48313,47950,46000,45000,49700,48000,49000,49900,49000,48500,47850,49825,49500,49900,49900,54000,59000,55620,60000,60320,62500,60700,65140,69950,69900,62200,69900,72000,72000,75450,75000,72000,75000,73000,75000,73750,77900,77900,80000,79950,79900,75000,79900,80000,80450,80000,75000,75900,78000,80000,79500,82000,84900,83700,84900,80000,80000,80000,89900,95000,91000,102500,1e+05,95000,1e+05,107000,99000,94900,97000,105000,105000,1e+05,107000,114900,109450,105950,105000,112865,107750,119700,119900,116000,110000,115000,134950,134900,132900,134950,139450,139950,136384,147200,148500
