"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Brandon","MS","Jackson","Rankin County",630,1455,0.0055286800276434,0.0118219749652295,0.0181945416375087,27038
2019-04-30,"Petaluma","CA","Santa Rosa","Sonoma County",631,2881,0.00069468565474123,-0.00586611456176674,-0.00962530079064971,20115
2019-04-30,"Pharr","TX","McAllen-Edinburg-Mission","Hidalgo County",632,942,0,0.00964630225080386,0.0596175478065242,16222
2019-04-30,"Alpharetta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",633,2284,0.00351493848857645,0.010172490048651,0.0274403958614485,17594
2019-04-30,"Atascocita","TX","Houston-The Woodlands-Sugar Land","Harris County",634,1665,0.00180505415162455,0,0.000600961538461538,24048
2019-04-30,"La Mesa","CA","San Diego-Carlsbad","San Diego County",635,2582,0.000387446726075165,0.0046692607003891,0.0407093913744458,21366
2019-04-30,"Lake Forest","CA","Los Angeles-Long Beach-Anaheim","Orange County",636,3082,0.00260247234873129,0.00129954515919428,-0.0029116790682627,23580
2019-04-30,"New Rochelle","NY","New York-Newark-Jersey City","Westchester County",637,3286,-0.0129167918293782,-0.0226055919095776,-0.0199821055770951,14661
2019-04-30,"Waipahu","HI","Urban Honolulu","Honolulu County",638,2393,-0.00125208681135225,0,0.0301334481274214,17234
2019-04-30,"Warwick","RI","Providence-Warwick","Kent County",639,1630,0.00184388444990781,0.00555212831585441,0.0309930423782416,30737
2019-04-30,"Palm Harbor","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",640,1653,0.00303398058252427,0.00364298724954463,0.0409319899244332,34981
2019-04-30,"Winter Park","FL","Orlando-Kissimmee-Sanford","Orange County",641,2076,0.00727802037845706,0.0191458026509573,0.0581039755351682,11789
2019-04-30,"Bethesda","MD","Washington-Arlington-Alexandria","Montgomery County",642,3362,0.00298329355608592,-0.00148500148500149,-0.0155197657393851,24684
2019-04-30,"Rochester Hills","MI","Detroit-Warren-Dearborn","Oakland County",643,2094,0.00191387559808612,0.00867052023121387,0.023960880195599,24903
2019-04-30,"Milpitas","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",644,3421,0.00117061750073164,0.00352009386916984,0.0230263157894737,16900
2019-04-30,"Dothan","AL","Dothan","Houston County",645,947,0.0139186295503212,0.0171858216970999,0.00851970181043664,21595
2019-04-30,"New Britain","CT","Hartford-West Hartford-East Hartford","Hartford County",646,1423,0.00281888653981677,0.00779036827195467,0.0304127443881245,16229
2019-04-30,"Casper","WY","Casper","Natrona County",647,1139,0.00618374558303887,0.0151515151515152,0.0816714150047483,23985
2019-04-30,"Goodyear","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",648,1537,0.00457516339869281,0.0145214521452145,0.0607315389924086,26450
2019-04-30,"Pleasanton","CA","San Francisco-Oakland-Hayward","Alameda County",649,3514,0.00171037628278221,0.00371322479291631,0.0153134932100549,23330
2019-04-30,"Baytown","TX","Houston-The Woodlands-Sugar Land","Harris County",650,1396,-0.000715819613457409,-0.000715819613457409,0.0174927113702624,20339
2019-04-30,"Tulare","CA","Visalia-Porterville","Tulare County",651,1193,0.00167926112510495,0.00420875420875421,0.0337954939341421,18089
2019-04-30,"North Little Rock","AR","Little Rock-North Little Rock-Conway","Pulaski County",652,845,0.00118483412322275,0.00475624256837099,0.0342717258261934,26037
2019-04-30,"Rogers","AR","Fayetteville-Springdale-Rogers","Benton County",653,1163,0.00345125107851596,0.00867302688638335,0.00867302688638335,24994
2019-04-30,"Southfield","MI","Detroit-Warren-Dearborn","Oakland County",654,1455,0.00344827586206897,0.0104166666666667,0.0437589670014347,24309
2019-04-30,"Mooresville","NC","Charlotte-Concord-Gastonia","Iredell County",655,1525,0.00461133069828722,0.0126162018592297,0.0353021045485404,34493
2019-04-30,"Springdale","AR","Fayetteville-Springdale-Rogers","Washington County",656,1148,0.0034965034965035,0.00967458223394899,0.00437445319335083,17416
2019-04-30,"Winchester","VA","Winchester","Frederick County",657,1445,0.00138600138600139,0.00767085076708508,0.024822695035461,21872
2019-04-30,"San Marcos","TX","Austin-Round Rock","Hays County",658,1431,0.000699300699300699,-0.000698324022346369,0.0258064516129032,11447
2019-04-30,"Kokomo","IN","Kokomo","Howard County",659,776,0.00910273081924577,0.00910273081924577,0.0130548302872063,28154
2019-04-30,"Chino Hills","CA","Riverside-San Bernardino-Ontario","San Bernardino County",660,3075,0.00162866449511401,0.0039177277179236,0.010515938218863,21301
2019-04-30,"Brick","NJ","New York-Newark-Jersey City","Ocean County",661,1883,0.00373134328358209,0.0150943396226415,0.0397570403092214,30300
2019-04-30,"Lake Elsinore","CA","Riverside-San Bernardino-Ontario","Riverside County",662,1982,0.00202224469160768,0.00967906265919511,0.0492323980942298,17553
2019-04-30,"Suwanee","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",663,2059,0.00341130604288499,0.0127889818002951,0.0331159056698445,12908
2019-04-30,"Bossier City","LA","Shreveport-Bossier City","Bossier Parish",664,1168,0.00171526586620926,0.00429922613929493,0.0156521739130435,27282
2019-04-30,"Great Falls","MT","Great Falls","Cascade County",665,1245,0.000803858520900322,0.00728155339805825,0.047979797979798,22883
2019-04-30,"Hammond","IN","Chicago-Naperville-Elgin","Lake County",666,1056,0.00475737392959087,0.00667302192564347,0.037328094302554,24903
2019-04-30,"Orange Park","FL","Jacksonville","Clay County",667,1362,0.00516605166051661,0.014903129657228,0.0749802683504341,22580
2019-04-30,"Glen Allen","VA","Richmond","Henrico County",668,1781,0.00225098480585256,0.00906515580736544,0.0276976341604155,24319
2019-04-30,"Gastonia","NC","Charlotte-Concord-Gastonia","Gaston County",669,1110,0.000901713255184851,0,0.0714285714285714,23471
2019-04-30,"Flower Mound","TX","Dallas-Fort Worth-Arlington","Denton County",670,2399,0.00292642140468227,0.00755984880302394,0.000417014178482068,21153
2019-04-30,"Council Bluffs","IA","Omaha-Council Bluffs","Pottawattamie County",671,1027,0.00195121951219512,0.0188492063492063,-0.000972762645914397,24524
2019-04-30,"Waterford","MI","Detroit-Warren-Dearborn","Oakland County",672,1383,0.00217391304347826,0.00728332119446468,0.0485216072782411,25811
2019-04-30,"Gaithersburg","MD","Washington-Arlington-Alexandria","Montgomery County",673,2056,0.00048661800486618,0.00146127618119825,0.0163124073158675,18752
2019-04-30,"Aiken","SC","Augusta-Richmond County","Aiken County",674,1033,-0.0038572806171649,0.00780487804878049,0.0508646998982706,38096
2019-04-30,"Pawtucket","RI","Providence-Warwick","Providence County",675,1569,-0.0069620253164557,-0.00946969696969697,0.043218085106383,17050
2019-04-30,"Columbus","IN","Columbus","Bartholomew County",676,1203,0.00333611342785655,0.00417362270450751,-0.019559902200489,26681
2019-04-30,"San Rafael","CA","San Francisco-Oakland-Hayward","Marin County",677,3958,0.00126486213002783,0.000758533501896334,-0.0188398611799703,20348
2019-04-30,"West Lafayette","IN","Lafayette-West Lafayette","Tippecanoe County",678,1366,0.00146627565982405,0.00737463126843658,0.0646921278254092,12893
2019-04-30,"Yuba City","CA","Yuba City","Sutter County",679,1557,0.00516462233699161,0.013671875,0.0527383367139959,18571
2019-04-30,"Lauderhill","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",680,1467,0.00341997264021888,0.00894085281980743,0.0330985915492958,26832
2019-04-30,"Passaic","NJ","New York-Newark-Jersey City","Passaic County",681,1789,-0.00167410714285714,-0.000558659217877095,0.0757666867107637,7035
2019-04-30,"Yorba Linda","CA","Los Angeles-Long Beach-Anaheim","Orange County",682,3381,0.00177777777777778,0.00118448326917382,0.0128819652486519,22665
2019-04-30,"Fort Mill","SC","Charlotte-Concord-Gastonia","York County",683,1730,0.00348027842227378,0.00815850815850816,0.090107120352867,31261
2019-04-30,"Cherry Hill","NJ","Philadelphia-Camden-Wilmington","Camden County",684,2176,-0.0018348623853211,-0.00274977085242896,0.0517158047365877,25418
2019-04-30,"Port Charlotte","FL","Punta Gorda","Charlotte County",685,1494,0.000669792364367046,0.00403225806451613,0,39382
2019-04-30,"Layton","UT","Ogden-Clearfield","Davis County",686,1609,0.00374298190892077,0.00877742946708464,0.0606460118655241,19685
2019-04-30,"Redondo Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",687,3629,0.000551419906258616,0.00248618784530387,0.0234066553863508,24976
2019-04-30,"Statesville","NC","Charlotte-Concord-Gastonia","Iredell County",688,1068,0.0028169014084507,0.00945179584120983,0.0419512195121951,37448
2019-04-30,"Framingham","MA","Boston-Cambridge-Newton","Middlesex County",689,2386,0.000419287211740042,0.00209995800083998,0.0127334465195246,18845
2019-04-30,"Lynwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",690,2382,0.000419991600167997,0.00506329113924051,0.0410839160839161,9222
2019-04-30,"Dubuque","IA","Dubuque","Dubuque County",691,1079,0.00841121495327103,0.0188857412653447,-0.0296762589928058,25348
2019-04-30,"Harrisonburg","VA","Harrisonburg","Harrisonburg City",692,1228,-0.00324675324675325,-0.00081366965012205,0.0857648099027409,17321
2019-04-30,"Union City","CA","San Francisco-Oakland-Hayward","Alameda County",693,3174,0.00411262258778867,0.00793902826294062,0.0238709677419355,17750
2019-04-30,"Davis","CA","Sacramento--Roseville--Arden-Arcade","Yolo County",694,2506,0.00440881763527054,0.00360432519022827,-0.014162077104642,14796
2019-04-30,"Bolingbrook","IL","Chicago-Naperville-Elgin","Will County",695,1806,0.00444938820912125,0.0100671140939597,0.00837520938023451,21884
2019-04-30,"Conway","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",696,1281,0.00156372165754496,-0.00233644859813084,-0.00697674418604651,19818
2019-04-30,"Ypsilanti","MI","Ann Arbor","Washtenaw County",697,1536,-0.0025974025974026,0.0078740157480315,0.00721311475409836,4515
2019-04-30,"Waterloo","IA","Waterloo-Cedar Falls","Black Hawk County",698,823,0,0,0.0365239294710327,29011
2019-04-30,"Saint Cloud","FL","Orlando-Kissimmee-Sanford","Osceola County",699,1511,0.0053226879574185,0.0147750167897918,0.0603508771929825,21833
2019-04-30,"Palm Beach Gardens","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",700,2314,0.00564971751412429,0.00959860383944154,-0.0064405324173465,30450
2019-04-30,"Centreville","VA","Washington-Arlington-Alexandria","Fairfax County",701,2130,0.00093984962406015,0.00471698113207547,0.0196266156055529,21354
2019-04-30,"Brentwood","CA","San Francisco-Oakland-Hayward","Contra Costa County",702,2613,0.00230149597238205,0.00577367205542725,0.0223004694835681,19657
2019-04-30,"Alameda","CA","San Francisco-Oakland-Hayward","Alameda County",703,3389,0.000886001181334908,0.00325636471284784,0.0204757603131587,20453
2019-04-30,"Hanford","CA","Hanford-Corcoran","Kings County",704,1255,0.007223113964687,0.0228198859005705,0.0537363560033585,16339
2019-04-30,"Sanford","NC","Sanford","Lee County",705,1059,0.0056980056980057,0.0153403643336529,0.0600600600600601,23898
2019-04-30,"Union City","NJ","New York-Newark-Jersey City","Hudson County",706,2098,-0.00521574205784732,-0.0136342266102492,-0.0300508552935737,9236
2019-04-30,"Jupiter","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",707,2428,0.00123711340206186,0.0066334991708126,0.0314358538657604,32723
2019-04-30,"Jefferson City","MO","Jefferson City","Cole County",708,924,0.00983606557377049,0.00873362445414847,0.00216919739696312,18986
2019-04-30,"Venice","FL","North Port-Sarasota-Bradenton","Sarasota County",709,2004,-0.000498753117206983,0.0121212121212121,-0.102150537634409,40096
2019-04-30,"Cocoa","FL","Palm Bay-Melbourne-Titusville","Brevard County",710,1332,0.00452488687782805,0.0144706778370145,0.066453162530024,23045
2019-04-30,"Wake Forest","NC","Raleigh","Wake County",711,1638,0.00244798041615667,0.00244798041615667,0,22708
2019-04-30,"Salisbury","MD","Salisbury","Wicomico County",712,1228,-0.0016260162601626,-0.00566801619433198,0.0190871369294606,25393
2019-04-30,"Mount Vernon","NY","New York-Newark-Jersey City","Westchester County",713,2400,-0.0062111801242236,-0.0135635018495684,-0.0131578947368421,10978
2019-04-30,"Milton","FL","Pensacola-Ferry Pass-Brent","Santa Rosa County",714,1188,0.0050761421319797,0.0241379310344828,0.0899082568807339,20467
2019-04-30,"Ames","IA","Ames","Story County",715,1254,-0.0110410094637224,-0.0218408736349454,-0.0528700906344411,20155
2019-04-30,"Middletown","NJ","New York-Newark-Jersey City","Monmouth County",716,2409,0.00542570951585977,0.00542570951585977,0.00333194502290712,15536
2019-04-30,"Cedar Park","TX","Austin-Round Rock","Williamson County",717,1689,0.0065554231227652,0.011983223487118,0.00715563506261181,17989
2019-04-30,"Weston","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",718,2527,0.00557103064066852,0.011609287429944,0.0293279022403259,26806
2019-04-30,"Grants Pass","OR","Grants Pass","Josephine County",719,1352,0.00745156482861401,0.0104633781763827,0.0336391437308868,13370
2019-04-30,"Arcadia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",720,3379,-0.00147754137115839,-0.00147754137115839,0.0128896882494005,18393
2019-04-30,"Kenner","LA","New Orleans-Metairie","Jefferson Parish",721,1419,-0.00140745953553835,0.00495750708215297,0.0327510917030568,18278
2019-04-30,"Maple Grove","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",722,1867,0,0.00484391819160388,0.0275178866263071,24501
2019-04-30,"Stockbridge","GA","Atlanta-Sandy Springs-Roswell","Henry County",723,1287,0.00625488663017983,0.015785319652723,0.0446428571428571,21011
2019-04-30,"Manhattan","KS","Manhattan","Riley County",724,1257,0.00399361022364217,0.00963855421686747,-0.0117924528301887,16828
2019-04-30,"Daytona Beach","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",725,1217,0.00828500414250207,0.0167084377610693,0.0473321858864027,23738
2019-04-30,"Woodbury","MN","Minneapolis-St. Paul-Bloomington","Washington County",726,2101,0.00238549618320611,0.00430210325047801,0.0081573896353167,23124
2019-04-30,"Portland","ME","Portland-South Portland","Cumberland County",727,1896,0.00423728813559322,0.0149892933618844,0.0711864406779661,21847
2019-04-30,"Lakewood","WA","Seattle-Tacoma-Bellevue","Pierce County",728,1707,0.00293772032902468,0.00648584905660377,0.0440366972477064,16892
2019-04-30,"Corvallis","OR","Corvallis","Benton County",729,1874,0.00321199143468951,0.00806885422270038,0.0457589285714286,18206
2019-04-30,"Bellevue","NE","Omaha-Council Bluffs","Sarpy County",730,1358,0.000736919675755343,0.00592592592592593,0.0390206579954093,19916
2019-04-30,"Bel Air","MD","Baltimore-Columbia-Towson","Harford County",731,1862,-0.000536768652710682,0.00648648648648649,0.0633923472301542,25458
2019-04-30,"Rockville","MD","Washington-Arlington-Alexandria","Montgomery County",732,2352,0.000851063829787234,0.00255754475703325,0.037037037037037,19121
2019-04-30,"West Bloomfield","MI","Detroit-Warren-Dearborn","Oakland County",733,2173,0.000921234454168586,-0.000919540229885057,0.0274231678486998,25515
2019-04-30,"North Port","FL","North Port-Sarasota-Bradenton","Sarasota County",734,1467,0.00410677618069815,0.00894085281980743,0.00963523743977977,28273
2019-04-30,"Eagan","MN","Minneapolis-St. Paul-Bloomington","Dakota County",735,1874,0,0.00698549167114455,0.0714694110920526,20647
2019-04-30,"Vienna","VA","Washington-Arlington-Alexandria","Fairfax County",736,3157,0.00477402928071292,0.00991682661548304,0.0213523131672598,21663
2019-04-30,"Goldsboro","NC","Goldsboro","Wayne County",737,985,-0.00202634245187437,0.00510204081632653,0.0993303571428571,8238
2019-04-30,"Orland Park","IL","Chicago-Naperville-Elgin","Cook County",738,2029,-0.00196753566158387,0.00694789081885856,0.0589770354906054,25660
2019-04-30,"San Luis Obispo","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County",739,2678,0.00714554343738247,0.00337204945672537,-0.0332129963898917,13846
2019-04-30,"Palatine","IL","Chicago-Naperville-Elgin","Cook County",740,1827,0.00439802089059923,0.00550357732526142,0.0252525252525253,26528
2019-04-30,"Bozeman","MT","Bozeman","Gallatin County",741,1760,0.00801832760595647,0.0114942528735632,0.0310486233157586,20147
2019-04-30,"Youngstown","OH","Youngstown-Warren-Boardman","Mahoning County",742,609,0,0.00661157024793388,0.033955857385399,26457
2019-04-30,"North Richland Hills","TX","Dallas-Fort Worth-Arlington","Tarrant County",743,1618,0.00309981401115933,0.00621890547263682,0.0273015873015873,19007
2019-04-30,"Hickory","NC","Hickory-Lenoir-Morganton","Catawba County",744,1097,-0.00543970988213962,0.00919963201471941,0.0904572564612326,15535
2019-04-30,"Old Bridge","NJ","New York-Newark-Jersey City","Middlesex County",745,2305,0.00217391304347826,0.00173837461973055,-0.00388936905790838,10566
2019-04-30,"Brunswick","GA","Brunswick","Glynn County",746,1179,0.00769230769230769,0.0198961937716263,0.0747493163172288,20871
2019-04-30,"Hot Springs","AR","Hot Springs","Garland County",747,937,-0.00106609808102345,-0.00741525423728814,0.0218102508178844,13248
2019-04-30,"Madison","AL","Huntsville","Madison County",748,1390,0.00797679477882524,0.0243183492999263,0.0578386605783866,20697
2019-04-30,"Ewa Beach","HI","Urban Honolulu","Honolulu County",749,2457,0.00285714285714286,0.00573065902578797,0.0280334728033473,18366
2019-04-30,"Westerville","OH","Columbus","Franklin County",750,1820,-0.00109769484083425,0.0116731517509728,0.0743801652892562,13519
2019-04-30,"Lilburn","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",751,1526,0.0026281208935611,0.0112657388999337,0.0495185694635488,20090
2019-04-30,"Lorain","OH","Cleveland-Elyria","Lorain County",752,794,0.00126103404791929,0.00506329113924051,0.0657718120805369,24180
2019-04-30,"East Orange","NJ","New York-Newark-Jersey City","Essex County",753,1538,-0.00194678780012979,-0.00517464424320828,0.0267022696929239,10225
2019-04-30,"Fayetteville","GA","Atlanta-Sandy Springs-Roswell","Fayette County",754,1654,0.0042501517911354,0.0165949600491703,0.0178461538461538,23073
2019-04-30,"Pico Rivera","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",755,2403,0.000832986255726781,0.00417885499373172,0.0416124837451235,13584
2019-04-30,"Meridian","MS","Meridian","Lauderdale County",756,986,-0.00504540867810293,0.00203252032520325,0.0955555555555556,15716
2019-04-30,"Midland","MI","Midland","Midland County",757,1191,-0.00667222685571309,0.0144804088586031,0.158560311284047,22199
2019-04-30,"Hendersonville","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner County",758,1720,0.00408639813193228,0.0111699000587889,0.0159480212640284,23109
2019-04-30,"Charleston","WV","Charleston","Kanawha County",759,858,-0.00579374275782155,-0.0160550458715596,-0.0348706411698538,31338
2019-04-30,"Lakeville","MN","Minneapolis-St. Paul-Bloomington","Dakota County",760,2090,0.00336053768602976,0.00480769230769231,0.00966183574879227,14510
2019-04-30,"Wesley Chapel","FL","Tampa-St. Petersburg-Clearwater","Pasco County",761,1582,0.00380710659898477,0.00957243139757498,0.0312907431551499,22595
2019-04-30,"Caldwell","ID","Boise City","Canyon County",762,1215,0.00662800331400166,0.0244519392917369,0.10054347826087,20945
2019-04-30,"Massillon","OH","Canton-Massillon","Stark County",763,948,-0.00105374077976818,0,-0.00732984293193717,24274
2019-04-30,"Fountainbleau","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",764,1620,0.00309597523219814,0.00934579439252336,0.0182275298554368,21825
2019-04-30,"Valrico","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",765,1643,0.00489296636085627,0.0104551045510455,0.0392156862745098,21888
2019-04-30,"Laguna Niguel","CA","Los Angeles-Long Beach-Anaheim","Orange County",766,3403,0.00265173836181497,0.00502067336089781,0.0182525433871933,25781
2019-04-30,"Rosemead","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",767,2480,0.00202020202020202,0.00526955816781516,0.0163934426229508,11953
2019-04-30,"South San Francisco","CA","San Francisco-Oakland-Hayward","San Mateo County",768,3792,-0.000263643553915107,-0.000527148128624143,0.0489626556016598,16841
2019-04-30,"Towson","MD","Baltimore-Columbia-Towson","Baltimore County",769,1986,-0.00550826239359039,-0.0158572844400396,-0.0148809523809524,11872
2019-04-30,"West Hartford","CT","Hartford-West Hartford-East Hartford","Hartford County",770,2003,0.0015,0,-0.000997506234413965,23272
2019-04-30,"San Gabriel","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",771,2808,0.000712758374910905,0.00609100680759584,0.0396149574231766,14099
2019-04-30,"Medina","OH","Cleveland-Elyria","Medina County",772,1570,0.00127551020408163,0.00127551020408163,0.0411140583554377,21059
2019-04-30,"Powder Springs","GA","Atlanta-Sandy Springs-Roswell","Cobb County",773,1348,0.00223048327137546,0.00822737471952132,0.0449612403100775,5558
2019-04-30,"Fairbanks","AK","Fairbanks","Fairbanks North Star Borough",774,1658,-0.00360576923076923,-0.0101492537313433,0.00667880995749848,14005
2019-04-30,"Reston","VA","Washington-Arlington-Alexandria","Fairfax County",775,2213,0.00135746606334842,-0.00270392068499324,0.00865998176845944,23769
2019-04-30,"Yukon","OK","Oklahoma City","Canadian County",776,1270,0.00236779794790845,0.00873709293089754,0.0241935483870968,26958
2019-04-30,"Tamarac","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",777,1565,0.00192061459667093,0.00707850707850708,0.0350529100529101,35052
2019-04-30,"Shawnee","KS","Kansas City","Johnson County",778,1701,0,-0.00293083235638921,0.0191731575793889,20854
2019-04-30,"Waukesha","WI","Milwaukee-Waukesha-West Allis","Waukesha County",779,1486,0.00405405405405405,0.0192043895747599,0.0591589451176051,20150
2019-04-30,"Snohomish","WA","Seattle-Tacoma-Bellevue","Snohomish County",780,2324,0.000861326442721792,0.00345423143350604,0.0301418439716312,21120
2019-04-30,"Carson City","NV","Carson City","Carson City",781,1569,0.0064143681847338,0.0201560468140442,0.113555713271824,17247
2019-04-30,"Elyria","OH","Cleveland-Elyria","Lorain County",782,892,0.00112233445566779,0.0113378684807256,0.0619047619047619,21299
2019-04-30,"Huntsville","TX","Huntsville","Walker County",783,1343,0.000745156482861401,-0.000744047619047619,0.00825825825825826,8660
2019-04-30,"Montebello","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",784,2500,-0.00039984006397441,0.00240577385725742,0.0339123242349049,11567
2019-04-30,"North Bergen","NJ","New York-Newark-Jersey City","Hudson County",785,2116,-0.0056390977443609,-0.011214953271028,-0.0248847926267281,12647
2019-04-30,"Saint Cloud","MN","St. Cloud","Stearns County",786,1209,-0.000826446280991736,-0.00493827160493827,-0.0154723127035831,19074
2019-04-30,"Woodland","CA","Sacramento--Roseville--Arden-Arcade","Yolo County",787,1891,0.00158898305084746,0.00799573560767591,0.0605720695457095,14711
2019-04-30,"Florence","AL","Florence-Muscle Shoals","Lauderdale County",788,881,0.00456100342075257,0.0173210161662818,0.00916380297823597,21989
2019-04-30,"Eden Prairie","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",789,2069,0,0.000967585873246251,0.0376128385155466,21387
2019-04-30,"Mansfield","TX","Dallas-Fort Worth-Arlington","Tarrant County",790,1895,0.00317628374801482,0.0149973219068024,0.0360852925095681,17690
2019-04-30,"Wellington","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",791,2590,-0.00652090525508247,-0.00192678227360308,0.0281857880111155,19401
2019-04-30,"Winter Garden","FL","Orlando-Kissimmee-Sanford","Orange County",792,1752,0.00458715596330275,0.015063731170336,0.080814312152992,12427
2019-04-30,"San Clemente","CA","Los Angeles-Long Beach-Anaheim","Orange County",793,3574,0.00308728599494808,0.00619369369369369,0.0211428571428571,24943
2019-04-30,"Novato","CA","San Francisco-Oakland-Hayward","Marin County",794,3738,-0.000801924619085806,-0.00213561131873999,0.00890688259109312,19743
2019-04-30,"Florence-Graham","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",795,2418,-0.00329760923330585,0.000827814569536424,0.0684931506849315,8278
2019-04-30,"Waltham","MA","Boston-Cambridge-Newton","Middlesex County",796,2524,0.00477707006369427,0.00317965023847377,0.0132476916900843,15822
2019-04-30,"Easley","SC","Greenville-Anderson-Mauldin","Pickens County",797,1195,0.00589225589225589,0.00589225589225589,-0.0292445166531275,21193
2019-04-30,"Broomfield","CO","Denver-Aurora-Lakewood","Broomfield County",798,2209,0.00226860254083485,0.0018140589569161,0.0332086061739944,20193
2019-04-30,"North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",799,1799,0,0.00502793296089385,0.0303550973654066,18548
2019-04-30,"Haverhill","MA","Boston-Cambridge-Newton","Essex County",800,1789,0.00111919418019026,0.0084554678692221,0.0365005793742758,19595
2019-04-30,"Coon Rapids","MN","Minneapolis-St. Paul-Bloomington","Anoka County",801,1632,0.003690036900369,0.0136645962732919,0.0604288499025341,21312
2019-04-30,"Deland","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",802,1364,0.00441826215022091,0.011119347664937,0.0731707317073171,20886
2019-04-30,"Encinitas","CA","San Diego-Carlsbad","San Diego County",803,3781,0.00853560949586556,0.0210640021604105,0.0692873303167421,20918
2019-04-30,"Lima","OH","Lima","Allen County",804,724,0.00277008310249307,0.0111731843575419,0.0372492836676218,12181
2019-04-30,"Valley Stream","NY","New York-Newark-Jersey City","Nassau County",805,2897,-0.00343997248022016,-0.00923392612859097,-0.00446735395189003,17390
2019-04-30,"Taylor","MI","Detroit-Warren-Dearborn","Wayne County",806,1002,0.00400801603206413,0.00804828973843058,0.00501504513540622,21619
2019-04-30,"Dundalk","MD","Baltimore-Columbia-Towson","Baltimore County",807,1484,-0.00268817204301075,-0.00134589502018843,0.0327070285316632,22290
2019-04-30,"Blaine","MN","Minneapolis-St. Paul-Bloomington","Anoka County",808,1672,0.00360144057623049,0.0121065375302663,0.0575585072738773,21908
2019-04-30,"Pasadena","MD","Baltimore-Columbia-Towson","Anne Arundel County",809,1912,0.00262191924488726,0.00209643605870021,0.0137857900318134,24515
2019-04-30,"Port Orange","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",810,1549,0.00388852883992223,0.0117570215545395,0.0824598183088749,18945
2019-04-30,"South Jordan","UT","Salt Lake City","Salt Lake County",811,1867,0.00376344086021505,0.0179934569247546,0.0269526952695269,19119
2019-04-30,"Harlingen","TX","Brownsville-Harlingen","Cameron County",812,913,0.0044004400440044,0.0110741971207087,-0.0214362272240086,19182
2019-04-30,"Hamden","CT","New Haven-Milford","New Haven County",813,1837,-0.0016304347826087,-0.00217273221075502,0.0407932011331445,18958
2019-04-30,"La Habra","CA","Los Angeles-Long Beach-Anaheim","Orange County",814,2699,0.000741564701520208,0.00222799851466766,0.0333078101071975,14111
2019-04-30,"Burnsville","MN","Minneapolis-St. Paul-Bloomington","Dakota County",815,1838,0.00218102508178844,0.00657174151150055,0.0520892959358901,16479
2019-04-30,"Land O Lakes","FL","Tampa-St. Petersburg-Clearwater","Pasco County",816,1634,0.00492004920049201,0.00801974090067859,0.0460947503201024,21676
2019-04-30,"Grove City","OH","Columbus","Franklin County",817,1403,0.00285918513223731,0.00573476702508961,0.0174039158810732,22193
2019-04-30,"Mechanicsville","VA","Richmond","Hanover County",818,1595,0,-0.0006265664160401,0.017219387755102,26098
2019-04-30,"Prescott","AZ","Prescott","Yavapai County",819,1781,0.00225098480585256,0.00849377123442809,0.0409117475160725,27279
2019-04-30,"New Castle","DE","Philadelphia-Camden-Wilmington","New Castle County",820,1335,0.000749625187406297,0.0121304018195603,0.0285053929121726,18553
2019-04-30,"Monterey Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",821,2631,-0.000379939209726444,0,0.0358267716535433,15249
2019-04-30,"Albany","OR","Albany","Linn County",822,1547,0.00259235255994815,0.0097911227154047,0.0713296398891967,17132
2019-04-30,"Vineland","NJ","Vineland-Bridgeton","Cumberland County",823,1329,0.00453514739229025,0.000753012048192771,0.00453514739229025,16575
