"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Newport, OR","OR",505,1470,0.00204498977505112,0.00341296928327645,0.0272536687631027,23318
2019-04-30,"Bellefontaine, OH","OH",506,1023,0.000978473581213307,0.00688976377952756,0.017910447761194,17364
2019-04-30,"McAlester, OK","OK",507,850,0.00117785630153121,0.00117785630153121,0.00235849056603774,15423
2019-04-30,"Blackfoot, ID","ID",508,1049,-0.025092936802974,-0.0437556973564266,0.0294406280667321,13133
2019-04-30,"Henderson, NC","NC",509,964,-0.0153217568947906,-0.0242914979757085,0.0444203683640303,7065
2019-04-30,"Coldwater, MI","MI",510,957,-0.00208550573514077,-0.0154320987654321,-0.0103412616339193,17861
2019-04-30,"Rolla, MO","MO",511,818,-0.00122100122100122,0.0111248454882571,0.10840108401084,15708
2019-04-30,"Shelbyville, TN","TN",512,1217,-0.00490596892886345,-0.00734094616639478,0.0209731543624161,15107
2019-04-30,"Duncan, OK","OK",513,721,-0.00551724137931034,-0.0123287671232877,-0.0150273224043716,18299
2019-04-30,"Pullman, WA","WA",514,1413,-0.00211864406779661,-0.00492957746478873,0.0576347305389222,8785
2019-04-30,"Bemidji, MN","MN",515,1311,0.00306044376434583,0.0154918667699458,0.0429594272076372,12056
2019-04-30,"Pahrump, NV","NV",516,1349,0.00148478099480327,0.00973053892215569,0.0879032258064516,9739
2019-04-30,"Menomonie, WI","WI",517,1251,-0.00635424940428912,-0.0188235294117647,0.0664961636828645,13876
2019-04-30,"Bucyrus, OH","OH",518,818,0.00987654320987654,0.0212234706616729,0.0328282828282828,15891
2019-04-30,"Bradford, PA","PA",519,926,-0.0021551724137931,0.00761697497279652,0.0357941834451902,13354
2019-04-30,"Bardstown, KY","KY",520,1046,0.00287631831255992,0.0135658914728682,0.0356435643564356,15112
2019-04-30,"Cornelia, GA","GA",521,1213,0.00413907284768212,0.00915141430948419,0.0763087843833185,21416
2019-04-30,"Muscatine, IA","IA",522,1111,-0.0185512367491166,-0.0254385964912281,-0.0141969831410825,12484
2019-04-30,"Alma, MI","MI",523,861,-0.00577367205542725,-0.00577367205542725,0.0423728813559322,13249
2019-04-30,"Durant, OK","OK",524,934,-0.00106951871657754,0,-0.00426439232409382,11201
2019-04-30,"Seymour, IN","IN",525,971,0.00621761658031088,0.005175983436853,-0.00817160367722165,13868
2019-04-30,"Willmar, MN","MN",526,1232,-0.00484652665589661,-0.00884955752212389,0.00489396411092985,14223
2019-04-30,"Auburn, IN","IN",527,1047,-0.00285714285714286,-0.00758293838862559,-0.0178236397748593,11475
2019-04-30,"Paragould, AR","AR",528,873,-0.00456100342075257,-0.00908059023836549,-0.0223964165733483,13957
2019-04-30,"Warren, PA","PA",529,981,-0.00203458799593082,-0.00203458799593082,0.0380952380952381,12244
2019-04-30,"Mountain Home, AR","AR",530,965,-0.00720164609053498,-0.0122824974411464,-0.0143003064351379,14750
2019-04-30,"Cedartown, GA","GA",531,1075,0.012241054613936,0.0396518375241779,0.111685625646329,14670
2019-04-30,"Port Clinton, OH","OH",532,1161,0.00345721694036301,0.010443864229765,0.0184210526315789,23794
2019-04-30,"El Campo, TX","TX",533,1306,0.000766283524904215,0.00153374233128834,0.0116189000774593,12266
2019-04-30,"Montrose, CO","CO",534,1301,0.00540958268933539,-0.000768049155145929,-0.0377218934911243,13586
2019-04-30,"Ellensburg, WA","WA",535,1579,-0.00126502213788741,-0.013125,0.0206851971557854,16475
2019-04-30,"Sandpoint, ID","ID",536,1367,0.00293470286133529,0.0140949554896142,0.0936,18568
2019-04-30,"Alice, TX","TX",537,1096,-0.0117222723174031,-0.0188003581020591,0.0129390018484288,5787
2019-04-30,"Celina, OH","OH",538,1139,0.00529567519858782,0.0115452930728242,0.0363967242948135,11559
2019-04-30,"Garden City, KS","KS",539,1121,-0.0044404973357016,-0.0079646017699115,0.00809352517985612,9738
2019-04-30,"Marshalltown, IA","IA",540,858,0.00233644859813084,0.00586166471277843,0.0153846153846154,16327
2019-04-30,"Cullowhee, NC","NC",541,1312,0.00229182582123759,0.00845503458877786,0.0479233226837061,18261
2019-04-30,"Espa±ola, NM","NM",542,1159,-0.000862068965517241,-0.00515021459227468,0.00958188153310104,1069
2019-04-30,"Tifton, GA","GA",543,1085,-0.00367309458218549,-0.00458715596330275,0.0303893637226971,8892
2019-04-30,"Urbana, OH","OH",544,1053,0.00190294957183635,0.0105566218809981,0.073394495412844,12075
2019-04-30,"Okeechobee, FL","FL",545,1333,0.00452147701582517,0.0106141015921152,0.0293436293436293,8171
2019-04-30,"Selinsgrove, PA","PA",546,1136,-0.0265638389031705,-0.0517529215358931,-0.0445752733389403,9457
2019-04-30,"Natchitoches, LA","LA",547,1157,-0.0119555935098207,-0.0309882747068677,-0.0236286919831224,7713
2019-04-30,"Berlin, NH","NH",548,1216,0.00495867768595041,0.0141784820683903,0.0287648054145516,18542
2019-04-30,"Lock Haven, PA","PA",549,940,0,0.0118406889128095,0.007502679528403,10497
2019-04-30,"Sikeston, MO","MO",550,820,0.00244498777506112,0.00737100737100737,0.0392902408111534,10000
2019-04-30,"Clewiston, FL","FL",551,1302,0.00462962962962963,0.00930232558139535,0.0316957210776545,6652
2019-04-30,"Pittsburg, KS","KS",552,697,0.00432276657060519,0.0014367816091954,0.00432276657060519,13236
2019-04-30,"Logansport, IN","IN",553,781,0.0142857142857143,0.0289855072463768,0.0427236315086782,13207
2019-04-30,"Pontiac, IL","IL",554,1109,0.000902527075812274,-0.0018001800180018,-0.0115864527629234,12671
2019-04-30,"Mount Vernon, IL","IL",555,927,-0.0106723585912487,-0.0242105263157895,-0.043343653250774,11939
2019-04-30,"Houghton, MI","MI",556,949,0.00317124735729387,0.00529661016949152,0.072316384180791,18927
2019-04-30,"Gainesville, TX","TX",557,1357,-0.00147167034584253,0,0.0233785822021116,11534
2019-04-30,"Kill Devil Hills, NC","NC",558,1463,0.00205479452054795,0.00136892539356605,0.0245098039215686,15266
2019-04-30,"Crawfordsville, IN","IN",559,964,-0.0153217568947906,-0.0203252032520325,-0.0122950819672131,17423
2019-04-30,"Brownwood, TX","TX",560,956,0.00843881856540084,0.0170212765957447,0.0335135135135135,14036
2019-04-30,"Stephenville, TX","TX",561,1250,-0.00239425379090184,-0.00398406374501992,0.0262725779967159,7351
2019-04-30,"Easton, MD","MD",562,1708,0,0.00293599530240752,-0.00639906922629436,18806
2019-04-30,"North Platte, NE","NE",563,1076,-0.0101195952161913,-0.0119375573921028,0.0247619047619048,10895
2019-04-30,"Newberry, SC","SC",564,976,-0.00408163265306122,0,0.0328042328042328,18414
2019-04-30,"Ada, OK","OK",565,879,-0.00227014755959137,0,-0.00677966101694915,11498
2019-04-30,"Moscow, ID","ID",566,1331,-0.00150037509377344,-0.00224887556221889,0.0333850931677019,9704
2019-04-30,"Safford, AZ","AZ",567,1237,-0.00241935483870968,-0.00402576489533011,0.0719237435008666,7086
2019-04-30,"Murray, KY","KY",568,997,-0.003996003996004,-0.00697211155378486,-0.002002002002002,7479
2019-04-30,"Huntington, IN","IN",569,916,0.00659340659340659,0.0166481687014428,0.0444697833523375,13426
2019-04-30,"Mayfield, KY","KY",570,878,0.00114025085518814,0.0045766590389016,0.0452380952380952,2591
2019-04-30,"Escanaba, MI","MI",571,939,0.00320512820512821,0.00535331905781585,0.0780711825487945,23475
2019-04-30,"Astoria, OR","OR",572,1544,0.000648088139987038,0.0012970168612192,0.00455432661027977,17334
2019-04-30,"Peru, IN","IN",573,791,0.0102171136653895,0.018018018018018,0.0299479166666667,11563
2019-04-30,"Coshocton, OH","OH",574,876,0.00689655172413793,0.0174216027874564,0.028169014084507,9118
2019-04-30,"Newton, IA","IA",575,1066,-0.00559701492537313,0.000938967136150235,0.017175572519084,12744
2019-04-30,"Fremont, NE","NE",576,1144,-0.002615518744551,-0.00608166811468288,0.0205173951828724,11206
2019-04-30,"Hutchinson, MN","MN",577,1286,-0.00464396284829721,-0.00232738557020946,0.0370967741935484,12623
2019-04-30,"Batesville, AR","AR",578,849,-0.00933488914819136,-0.0252583237657865,0.00592417061611374,8702
2019-04-30,"Owatonna, MN","MN",579,1290,-0.00232018561484919,0.00233100233100233,0.0403225806451613,14035
2019-04-30,"Vidalia, GA","GA",580,1044,0.000958772770853308,0.00481231953801732,0.0235294117647059,7329
2019-04-30,"Laramie, WY","WY",581,1162,0.00172413793103448,0.000861326442721792,0.0113141862489121,11218
2019-04-30,"Plainview, TX","TX",582,901,0.00445930880713489,0.00782997762863535,0.00895856662933931,9732
2019-04-30,"Big Spring, TX","TX",583,1058,0.00761904761904762,0.00666032350142721,0.0242013552758954,10231
2019-04-30,"Laurinburg, NC","NC",584,862,0.00466200466200466,0.0153121319199058,0.0448484848484848,6065
2019-04-30,"Dixon, IL","IL",585,1073,-0.0271985494106981,-0.0529567519858782,0.0056232427366448,12282
2019-04-30,"Alexandria, MN","MN",586,1349,0.00297397769516729,0.00671641791044776,0.0416988416988417,13207
2019-04-30,"DeRidder, LA","LA",587,1106,-0.0195035460992908,-0.0365853658536585,-0.0298245614035088,8360
2019-04-30,"Lebanon, MO","MO",588,786,-0.013801756587202,-0.0437956204379562,-0.0284301606922126,9541
2019-04-30,"Coffeyville, KS","KS",589,687,0.0102941176470588,0.0223214285714286,0.0618238021638331,12560
2019-04-30,"Seneca Falls, NY","NY",590,1334,-0.00373412994772218,0,0.0190985485103132,9907
2019-04-30,"Sulphur Springs, TX","TX",591,1331,-0.00597460791635549,-0.00893521965748325,0.0246343341031563,7981
2019-04-30,"Martin, TN","TN",592,899,0.00111358574610245,0.00897867564534231,0.0613931523022432,12402
2019-04-30,"Susanville, CA","CA",593,1388,0.0161054172767204,0.0397003745318352,0.0801556420233463,9473
2019-04-30,"Arcadia, FL","FL",594,1309,0.00460475825019187,0.0108108108108108,0.0210608424336973,6813
2019-04-30,"Junction City, KS","KS",595,1013,0,-0.00588812561334642,-0.0559179869524697,10133
2019-04-30,"Butte, MT","MT",596,963,0.00208116545265349,0.0168954593453009,0.165859564164649,11916
2019-04-30,"Angola, IN","IN",597,1122,-0.00266666666666667,-0.0114537444933921,-0.0105820105820106,13585
2019-04-30,"Dodge City, KS","KS",598,861,0.0034965034965035,0,-0.0193621867881549,8516
2019-04-30,"Brenham, TX","TX",599,1402,-0.00637845499645641,-0.0133708655876144,0.00142857142857143,8583
2019-04-30,"Emporia, KS","KS",600,764,0.00526315789473684,-0.00391134289439374,0.0186666666666667,10078
2019-04-30,"Jackson, OH","OH",601,901,0.00445930880713489,0.0169300225733634,0.0625,5698
2019-04-30,"Frankfort, IN","IN",602,844,-0.0105509964830012,-0.0163170163170163,-0.00705882352941176,12609
2019-04-30,"Taos, NM","NM",603,1264,-0.000790513833992095,0.00237906423473434,0.0160771704180064,15309
2019-04-30,"Malvern, AR","AR",604,877,0.00114155251141553,0.00573394495412844,0.0403321470937129,8354
2019-04-30,"Troy, AL","AL",605,993,0.00201816347124117,0.00201816347124117,0.0290155440414508,5883
2019-04-30,"Cambridge, MD","MD",606,1330,-0.000751314800901578,-0.00225056264066016,0.0366328916601715,20451
2019-04-30,"Vernal, UT","UT",607,903,0.00668896321070234,0.0078125,0.0355504587155963,9926
2019-04-30,"Kingsville, TX","TX",608,1118,0,0.00269058295964126,0.0342275670675301,6437
2019-04-30,"Madison, IN","IN",609,940,0.00642398286937901,0.0118406889128095,0.00106496272630458,9502
2019-04-30,"Hastings, NE","NE",610,1053,-0.00847457627118644,-0.0121951219512195,-0.0339449541284404,8522
2019-04-30,"Albert Lea, MN","MN",611,1005,-0.0147058823529412,-0.0345821325648415,-0.0242718446601942,13504
2019-04-30,"Lincoln, IL","IL",612,969,0.00103305785123967,-0.00103092783505155,0.0178571428571429,8823
2019-04-30,"Jesup, GA","GA",613,1066,0.0018796992481203,0.00661000944287063,0.0420332355816227,6557
2019-04-30,"Alpena, MI","MI",614,883,0.00113378684807256,0.00455062571103527,0.0449704142011834,16712
2019-04-30,"Silver City, NM","NM",615,932,-0.00533617929562433,0.014145810663765,0.179746835443038,8367
2019-04-30,"Washington Court House, OH","OH",616,977,0.00308008213552361,0.00929752066115703,0.0134854771784232,8105
2019-04-30,"Van Wert, OH","OH",617,945,0.00638977635782748,0.0172228202368138,0.0535117056856187,9030
2019-04-30,"Ludington, MI","MI",618,1008,-0.000991080277502478,-0.00591715976331361,0.0233502538071066,16204
2019-04-30,"Hays, KS","KS",619,1118,-0.000893655049151028,-0.00622222222222222,0.0448598130841121,8852
2019-04-30,"Hailey, ID","ID",620,1513,0.0039814200398142,0.0113636363636364,0.0100133511348465,12128
2019-04-30,"Great Bend, KS","KS",621,722,-0.00550964187327824,-0.0163487738419619,-0.0411686586985392,9750
2019-04-30,"Weatherford, OK","OK",622,927,0.00651465798045603,0.00870511425462459,0.00324675324675325,8686
2019-04-30,"Grants, NM","NM",623,972,-0.00307692307692308,0.00102986611740474,0.0418006430868167,4122
2019-04-30,"Thomaston, GA","GA",624,906,0.00778642936596218,0.0202702702702703,0.0671378091872792,9706
2019-04-30,"Mountain Home, ID","ID",625,1054,0.00285442435775452,0.0115163147792706,0.0550550550550551,9863
2019-04-30,"Altus, OK","OK",626,671,0.00298953662182362,-0.0103244837758112,-0.0641562064156206,9279
2019-04-30,"Boone, IA","IA",627,1039,-0.0170293282876064,-0.0325884543761639,-0.0334883720930233,10089
2019-04-30,"Toccoa, GA","GA",628,1090,0.00739371534195933,0.0158434296365331,0.0792079207920792,8240
2019-04-30,"Ottawa, KS","KS",629,944,0,-0.00526870389884088,-0.0156412930135558,7426
2019-04-30,"Marshall, MN","MN",630,1177,-0.00591216216216216,-0.0100925147182506,0.0315512708150745,8224
2019-04-30,"La Grande, OR","OR",631,1358,-0.00220426157237326,-0.00585651537335286,0.0609375,7255
2019-04-30,"Greensburg, IN","IN",632,1018,0.00295566502463054,0.00592885375494071,0,8611
2019-04-30,"Mexico, MO","MO",633,879,-0.00340136054421769,-0.0123595505617978,0.0280701754385965,7951
2019-04-30,"Moberly, MO","MO",634,864,-0.00115606936416185,-0.0023094688221709,0.0273483947681332,6908
2019-04-30,"The Dalles, OR","OR",635,1511,0.000662251655629139,0.0100267379679144,0.070871722182849,8074
2019-04-30,"Deming, NM","NM",636,929,-0.0106496272630458,-0.00853788687299893,0.112574850299401,5322
2019-04-30,"Fallon, NV","NV",637,1398,0.00431034482758621,0.0137781000725163,0.0862470862470862,5959
2019-04-30,"Fredericksburg, TX","TX",638,1668,-0.00119760479041916,-0.00536672629695885,0.00240384615384615,5611
2019-04-30,"Campbellsville, KY","KY",639,938,-0.00212765957446809,0.00535905680600214,0.0646992054483541,7020
2019-04-30,"Connersville, IN","IN",640,751,0.00535475234270415,0.0148648648648649,0.0562587904360056,8461
2019-04-30,"Spearfish, SD","SD",641,1220,-0.0278884462151394,-0.0505836575875486,-0.0200803212851406,7568
2019-04-30,"Steamboat Springs, CO","CO",642,2033,0.0231504781077,0.0447070914696814,0.0170085042521261,18214
2019-04-30,"Cordele, GA","GA",643,940,0.00858369098712446,0.0228509249183896,0.0375275938189845,4925
2019-04-30,"Wahpeton, ND","ND",644,1066,0,0.0309477756286267,0.0670670670670671,8653
2019-04-30,"Mitchell, SD","SD",645,1022,-0.011605415860735,-0.0312796208530806,-0.0666666666666667,6256
2019-04-30,"Sterling, CO","CO",646,1254,-0.0248833592534992,-0.0550113036925396,-0.0427480916030534,5626
2019-04-30,"Pampa, TX","TX",647,988,0,-0.00503524672708963,-0.0198412698412698,6170
2019-04-30,"Brookings, OR","OR",648,1529,-0.00130633572828217,-0.00260926288323549,0.0241125251172137,8336
2019-04-30,"Hood River, OR","OR",649,1839,-0.000543478260869565,0.00108873162765378,0.035472972972973,7304
2019-04-30,"Beatrice, NE","NE",650,1063,-0.00561272217025257,-0.00281425891181989,-0.0184672206832872,6497
2019-04-30,"Elk City, OK","OK",651,850,0.00117785630153121,0.00117785630153121,0.00830367734282325,6658
2019-04-30,"Dumas, TX","TX",652,1040,0.010689990281827,0.01364522417154,0.00192678227360308,5407
2019-04-30,"Price, UT","UT",653,1117,-0.00356824264049955,0.0117753623188406,0.136317395727365,7239
2019-04-30,"Worthington, MN","MN",654,1073,-0.00648148148148148,-0.0137867647058824,0.0740740740740741,5621
2019-04-30,"Pierre, SD","SD",655,1206,0.000829875518672199,0.00249376558603491,-0.00985221674876847,5067
2019-04-30,"Prineville, OR","OR",656,1456,-0.00273972602739726,-0.000686341798215511,0.037776193870278,7355
2019-04-30,"Woodward, OK","OK",657,917,0.00438116100766703,0.0110253583241455,-0.024468085106383,6937
2019-04-30,"Othello, WA","WA",658,1267,0.00875796178343949,0.0127897681854516,0.0176706827309237,3356
2019-04-30,"Los Alamos, NM","NM",659,1451,0.00693962526023595,0.00974251913709116,0.000689655172413793,7790
2019-04-30,"Atchison, KS","KS",660,846,0.00355871886120996,-0.00470588235294118,0.0119617224880383,6497
2019-04-30,"Snyder, TX","TX",661,995,0.00403632694248234,0.00606673407482305,0.00100603621730382,4812
2019-04-30,"Fairfield, IA","IA",662,942,-0.00317460317460317,-0.0207900207900208,-0.0494450050454087,4186
2019-04-30,"Winnemucca, NV","NV",663,1371,0.00883002207505519,0.0185735512630015,0.0855106888361045,2498
2019-04-30,"Sweetwater, TX","TX",664,985,0.00407747196738022,-0.00202634245187437,0.0144181256436663,5346
2019-04-30,"Andrews, TX","TX",665,1263,0.00637450199203187,0.0120192307692308,-0.01328125,3766
2019-04-30,"Craig, CO","CO",666,1430,0.0185185185185185,0.0430342815463166,0.138535031847134,4217
2019-04-30,"Pecos, TX","TX",667,1008,0.0100200400801603,0.0161290322580645,0.045643153526971,2374
2019-04-30,"Vernon, TX","TX",668,978,0.00204918032786885,-0.00508646998982706,-0.00102145045965271,4101
