"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"San Francisco, CA",10,,,,,,3750,3500,2950,2675,2397.5,2700,2300,2350,2300,2300,2400,2450,2470,2550,2400,2495,2425,2300,2250,2300,2495,2275,2299,2300,2300,2250,2200,2150,2150,2140,2150,2100,2090,2039,2100,2159,2200,2200,2295,2295,2285,2400,2395,2300,2300,2395,2495,2700,2800,2800,3062.5,2995,2950,3000,2900,2950,2900,3000,3300,3500,3575,3600,3500,3500,3295,3495,3465,3720,3850,3862.5,3675,3800,3900,3600,3500,3400,3500,3400,3500,3595,3600,3695,3797.5,3950,3900,3800,3800,3650,3650,3650,3600,3600,3700,3750,3900,3965,3900,3795,3750,3650,3600,3650,3700,3750,3800,3900
"Detroit, MI",11,,2000,2250,2200,2000,2000,1999,2000,2000,2000,2000,2000,1900,1950,2000,2100,2125,2100,2100,2000,1700,1625,1800,1725,1700,1750,1850,1900,1985,1995,1850,1800,1800,1800,1750,1650,1712.5,1700,1662.5,1800,1900,1995,1999.5,1995,1990,1950,1900,1900,1850,1825,1850,2100,2000,2000,2000,2100,2100,2100,2000,2000,2000,2000,2150,2200,2200,2250,2200,2200,2100,2000,2100,2150,2100,2200,2200,2200,2200,2000,2200,2100,2000,2100,2000,2000,2000,2000,2197.5,2197.5,2200,2300,2200,2150,2172.5,2000,2000,1900,1900,1950,2000,2200,2200,2200,2200,2200,2100,2000,2100,2100,2000,1995,2000
"Riverside, CA",12,,2000,2100,2100,2200,2175,2090,2000,2000,2125,2172.5,1900,1895,1895,1950,1987.5,1900,1850,1850,1800,1812.5,1800,1850,1800,1800,1795,1699,1750,1750,1795,1750,1700,1750,1750,1750,1750,1775,1775,1795,1800,1799,1800,1800,1825,1825,1795,1795,1795,1795,1795,1795,1875,1884.5,1895,1895,1850,1850,1850,1850,1895,1900,1900,1950,1950,1995,1999,1988,1979.5,1995,1975,1995,1995,1997,2000,2068,2000,2000,2000,2000,1995,2000,2050,1995,2050,2175,2195,2200,2250,2250,2250,2215,2250,2200,2208,2295,2295,2300,2300,2300,2350,2350,2350,2350,2300,2325,2395,2400,2400,2400,2400,2450
"Phoenix, AZ",13,,,,,,,,,1200,1400,1250,1097.5,1200,1150,1295,1150,1095,1095,1095,1100,1100,1100,1150,1150,1195,1195,1285,1200,1200,1200,1195,1200,1195,1197.5,1195,1175,1150,1195,1199,1175,1190,1176,1125,1125,1125,1169,1150,1100,1100,1100,1100,1200,1199.5,1230,1200,1150,1125,1195,1200,1195,1200,1250,1300,1300,1350,1395,1375,1300,1270,1250,1295,1300,1295,1300,1300,1262.5,1210,1300,1250,1250,1250,1200,1250,1295,1295,1395,1395,1425,1450,1403,1450,1395,1395,1400,1395,1375,1414,1437.5,1500,1550,1550,1595,1595,1550,1600,1595,1550,1625,1595,1650,1650
"Seattle, WA",14,,1900,2100,1995,1900,1995,1950,1895,1950,1900,1800,1795,1797.5,1850,1895,2000,1950,1995,1895,1895,1895,1799.5,1795,1800,1800,1850,1875,1895,1895,1900,1895,1800,1850,1850,1800,1800,1795,1850,1800,1800,1895,1950,1895,1900,1895,1875,1800,1795,1795,1795,1800,1899,1947.5,1995,2000,1995,1950,1900,1895,1899,1895,1995,2000,2100,2200,2250,2250,2195,2195,2100,2200,2200,2195,2200,2275,2300,2340.5,2400,2400,2295,2300,2300,2200,2445,2495,2495,2500,2595,2700,2725,2650,2600,2500,2500,2500,2500,2500,2595,2650,2750,2750,2775,2700,2600,2595,2500,2500,2550,2582.5,2600,2650
"Minneapolis-St Paul, MN",15,,,,,,,,,,,1700,1495,1499.5,1495,1587.5,1650,1599.5,1695,1600,1550,1596,1595,1499,1550,1535,1587.5,1595,1600,1692.5,1650,1662.5,1600,1595,1595,1595,1595,1595,1595,1600,1650,1697,1650,1649,1650,1650,1700,1695,1695,1650,1600,1600,1650,1695,1700,1750,1700,1695,1700,1700,1695,1700,1795,1795,1800,1795,1795,1795,1772.5,1750,1750,1762.5,1750,1752.5,1795,1765,1795,1737,1750,1795,1785,1800,1799,1800,1825,1800,1850,1850,1895,1895,1850,1850,1850,1838.5,1950,1995,1935,1995,1980,2000,1999.5,1997,2000,1995,1950,1982.5,2000,2000,2000,2100,2032.5,2000
"San Diego, CA",16,,,,,,,,,,,,,2800,2900,2950,2950,2800,2700,2600,2500,2500,2550,2600,2550,2550,2500,2400,2460,2500,2500,2500,2495,2450,2462.5,2400,2450,2495,2500,2500,2500,2500,2595,2695,2695,2620,2500,2600,2572.5,2500,2500,2500,2700,2695,2700,2750,2700,2650,2700,2750,2849,2849,2800,2848,2850,2850,2850,2850,2840,2800,2800,2800,2824,2995,3000,2900,2950,2895,2850,2850,2895,2849,2895,2800,2995,3000,3000,3200,3300,3295,3200,3200,3200,3100,3000,3090,3200,3200,3250,3250,3400,3300,3400,3350,3300,3200,3250,3350,3300,3300,3400,3500
"St. Louis, MO",17,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1600,1695,1650,1600,1566,1550,1550,1499,1500,1500,1495,1500,1495,1525,1472.5,1625,1695,1550,1500,1350,1350,1200,1200,1200,1200,1300,1335,1547.5,1500,1475,1400,1400,1395,1400,1400,1325,1497.5,1595,1600,1600,1550,1472.5,1400,1397.5,1395,1425,1447.5,1450,1445,1500,1600,1622.5,1500,1600,1500,1425,1497.5,1397.5,1450,1450,1457.5,1500,1600,1500,1495,1495,1450,1462.5,1400,1450,1400,1500,1575,1550,1500,1550,1550,1545,1495,1442.5,1450,1450,1495,1450,1450
"Tampa, FL",18,1297.5,1400,1550,1625,1495,1500,1650,1695,1695,1700,1650,1600,1600,1550,1600,1595,1595,1500,1500,1500,1500,1500,1490,1487.5,1475,1495,1500,1485,1500,1500,1450,1475,1450,1450,1425,1450,1480,1525,1592.5,1595,1600,1600,1589,1586,1575,1525,1550,1500,1500,1500,1500,1595,1595,1600,1600,1599.5,1550,1550,1575,1550,1595,1600,1600,1625,1675,1650,1650,1645,1635,1650,1620,1650,1655,1670,1695,1680,1629,1673,1652.5,1695,1650,1650,1604.5,1700,1700,1700,1745,1750,1787.5,1775,1750,1750,1700,1700,1700,1725,1740,1795,1800,1807.5,1800,1800,1800,1795,1750,1775,1750,1750,1770,1800,1850
"Baltimore, MD",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1600,1645.5,1700,1800,1800,1812.5,1800,1750,1750,1895,1800,2000,2000,1900,1900,1900,1900,1838,1950,2000,2000,1950,1925,2000,2025,2000,2250,2200,2125,2250,2000,2200,2000,2000,1950,1800,1715,1950,2100,2237.5,1891.5,2000,2250,2025,1894,2000,2200,1860,1875,2000,2200,2200,2150,2000,2000,2000,1850,1975,1900,1926.5,1950,1900,1972.5,1995,1950,2100,2050,2012.5,1872.5,1800,1875,1795,1795,1850,2095,2000
"Denver, CO",20,,,,,,,,,,,,1950,1900,1850,1875,1900,2200,1995,1995,1900,1800,1795,1800,1795,1895,1925,2000,2100,2095,2000,2000,1995,1950,1900,1962.5,2000,1995,2050,2000,2000,2100,2000,2095,2095,2025,1995,2100,2000,1950,1950,1985,2195,2200,2295,2200,2295,2350,2295,2250,2250,2250,2250,2295,2400,2400,2450,2400,2350,2325,2300,2300,2350,2395,2350,2345,2450,2400,2400,2400,2300,2295,2295,2270,2300,2300,2350,2400,2495,2495,2450,2395,2350,2350,2350,2395,2400,2400,2495,2500,2500,2500,2495,2450,2450,2445,2395,2395,2445,2495,2500,2550
"Pittsburgh, PA",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.5,1612.5,1750,1700,1825,1695,1700,1800,1600,1372.5,1395,1500,1472.5,1300,1495,1545,1795,1750,1600,1400,1300,1325,1500,1500,1475,1500,1625,1500,1500,1550,1499,1500,1374.5,1500,1500,1495,1500,1500,1495,1497.5,1500,1500,1350,1200,1262.5,1400,1400,1370,1462.5,1500,1400,1425,1400,1400,1300,1250,1450,1495,1500,1500,1500,1500,1500
"Portland, OR",22,,,,,,,,,,,,,,,,1597.5,1695,1672.5,1650,1600,1600,1672.5,1600,1595,1495,1600,1700,1695,1695,1695,1695,1595,1650,1595,1595,1595,1597.5,1695,1650,1650,1750,1795,1795,1795,1795,1795,1745,1700,1700,1700,1750,1795,1795,1895,1900,1895,1800,1800,1800,1850,1850,1900,1950,1995,1997.5,1995,2099,2095,1995,1995,1995,1995,1975,1995,2195,2050,2195,2095,2195,2195,2000,1995,1975,2100,2125,2195,2295,2350,2390,2300,2295,2200,2195,2195,2195,2195,2195,2295,2250,2347.5,2300,2300,2295,2295,2195,2195,2195,2195,2195,2250,2295
"Charlotte, NC",23,,1550,1525,1550,1500,1500,1525,1595,1492.5,1450,1400,1425,1495,1495,1495,1500,1500,1500,1500,1500,1495,1450,1450,1400,1450,1485,1500,1595,1600,1600,1500,1500,1500,1495,1450,1437.5,1425,1500,1500,1500,1500,1500,1495,1475,1400,1400,1400,1400,1400,1415,1425,1495,1500,1575,1550,1525,1500,1495,1495,1500,1500,1550,1595,1595,1595,1587.5,1595,1595,1582.5,1580,1595,1600,1600,1595,1600,1600,1595,1599,1600,1600,1595,1599,1500,1650,1695,1697,1727,1725,1725,1750,1725,1700,1680,1675,1650,1695,1695,1725,1750,1750,1790,1750,1750,1700,1695,1695,1695,1695,1699,1750,1750
"Sacramento, CA",24,,,,,,,,,,,,,,,,,1595,1595,1595,1595,1595,1575,1525,1500,1495,1495,1500,1554.5,1595,1595,1550,1595,1595,1550,1550,1575,1535.5,1550,1595,1595,1595,1599,1595,1595,1625,1600,1595,1600,1600,1600,1600,1695,1695,1695,1650,1700,1695,1695,1700,1695,1692.5,1695,1700,1750,1750,1795,1795,1795,1800,1795,1800,1800,1800,1797.5,1835,1850,1950,1850,1825,1850,1825,1800,1795,1950,1925,1966,2087.5,2050,2099,2095,2100,2100,2095,2096,2095,2095,2150,2195,2200,2250,2250,2225,2200,2195,2145,2150,2195,2125,2150,2195,2215
"San Antonio, TX",25,,,,,,,,,,1400,1425,1450,1395,1395,1400,1400,1403.5,1400,1400,1400,1400,1400,1400,1395,1400,1475,1450,1495,1500,1495,1450,1403.5,1407,1475,1395,1450,1400,1475,1495,1500,1500,1500,1485,1450,1450,1400,1400,1400,1400,1400,1430,1500,1500,1500,1500,1495,1475,1450,1495,1495,1500,1525,1500,1567.5,1595,1600,1595,1575,1595,1595,1550,1550,1595,1600,1600,1595,1600,1650,1600,1599.5,1595,1562.5,1595,1600,1650,1650,1700,1700,1695,1700,1695,1695,1650,1650,1600,1649,1650,1650,1695,1695,1700,1700,1695,1650,1685,1695,1650,1695,1695,1695,1748.5
"Orlando, FL",26,,1497.5,1450,1497.5,1395,1450,1500,1550,1495,1450,1400,1350,1350,1400,1400,1499,1500,1495,1495,1450,1400,1400,1395,1395,1395,1450,1450,1495,1500,1575,1550,1500,1500,1500,1450,1495,1500,1550,1595,1595,1600,1600,1595,1645,1600,1600,1600,1595,1595,1595,1595,1695,1700,1700,1600,1600,1600,1585,1595,1595,1625,1650,1650,1695,1700,1700,1725,1695,1650,1695,1695,1700,1700,1735,1700,1750,1750,1720,1730,1767,1750,1700,1700,1795,1795,1795,1835,1875,1850,1875,1850,1850,1850,1850,1850,1850,1850,1895,1921.5,1965,1968,1950,1945,1918.5,1905,1950,1900,1902.5,1949,1964,1995
"Cincinnati, OH",27,,,,,,,,,,,,,1350,1550,1675,1695,1650,1695,1645,1595,1590,1597.5,1500,1550,1600,1695,1395,1400,1572.5,1495,1312.5,1297.5,1300,1450,1299,1350,1400,1495,1450,1350,1395,1450,1500,1575,1575,1500,1600,1550,1510,1500,1500,1595,1600,1600,1595,1595,1600,1595,1575,1595,1600,1600,1600,1600,1650,1600,1632.5,1595,1500,1550,1500,1495,1500,1595,1595,1600,1695,1700,1650,1595,1600,1600,1550,1600,1650,1600,1600,1650,1650,1675,1650,1600,1600,1650,1600,1600,1650,1695,1750,1695,1700,1750,1775,1676,1750,1750,1745,1700,1697.5,1720,1772.5
"Cleveland, OH",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1025,1025,1050,1050,1000,1100,1100,1150,1100,1125,1100,1175,1100,1100,1095,1025,1100,1135,1150,1200
"Kansas City, MO",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.5,1547.5,1599,1625,1595,1585,1500,1450,1407.5,1500,1500,1500,1600,1600,1650,1500,1525,1595,1500,1595,1550,1595,1595,1600,1600,1600,1600,1550,1550,1592.5,1500,1500,1500,1545,1595,1650,1660,1690,1650,1595,1600,1575,1595,1595,1500,1457.5,1577.5,1630
"Las Vegas, NV",30,,1625,1500,1512.5,1550,1500,1595,1595,1695,1625,1612.5,1495,1450,1400,1400,1452.5,1425,1400,1400,1400,1395,1375,1350,1395,1350,1395,1395,1350,1375,1350,1350,1350,1300,1300,1300,1300,1300,1350,1350,1350,1345,1350,1375,1395,1395,1380,1380,1350,1350,1350,1350,1395,1395,1395,1395,1398,1395,1395,1395,1395,1400,1400,1450,1450,1450,1495,1495,1450,1450,1450,1400,1450,1450,1500,1500,1498.5,1550,1495,1495,1450,1450,1500,1450,1495,1545,1575,1595,1595,1600,1600,1600,1600,1595,1595,1600,1600,1620,1675,1695,1675,1665,1650,1695,1675,1695,1695,1700,1700,1700,1780,1797
"Columbus, OH",31,,,,,,,,,,,,,,,,,1430,1445,1500,1450,1400,1500,1595,1600,1599,1542.5,1595,1550,1595,1500,1512.5,1396,1400,1400,1400,1350,1360,1350,1486,1550,1595,1395,1412.5,1595,1585,1500,1500,1400,1400,1400,1400,1575,1650,1624.5,1650,1595,1600,1650,1550,1597.5,1650,1695,1675,1762.5,1700,1675,1685,1695,1650,1725,1650,1650,1700,1800,1800,1800,1750,1700,1699,1880,1775,1795,1785,1900,1795,1800,1800,1800,1750,1775,1725,1750,1800,1745,1695,1680,1695,1699,1750,1800,1800,1750,1800,1943.5,1900,1800,1800,1800,1800,1800,1800
"Indianapolis, IN",32,,,,,,,,,,,,1500,1350,1250,1375,1147.5,1100,1295,1350,1257.5,1250,1295,1350,1495,1495,1395,1312.5,1250,1250,1297.5,1300,1300,1250,1200,1195,1175,1200,1225,1200,1250,1250,1300,1337.5,1297.5,1300,1255,1300,1295,1250,1250,1275,1350,1325,1350,1345,1300,1295,1275,1257.5,1295,1275,1295,1300,1295,1295,1295,1300,1300,1300,1299,1295,1300,1300,1350,1350,1350,1325,1325,1375,1325,1350,1314,1300,1325,1326,1350,1395,1400,1425,1425,1400,1395,1385,1347.5,1320,1335,1395,1445,1455,1475,1445,1450,1450,1442.5,1395,1390,1390,1395,1400,1425,1449
"San Jose, CA",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2750,2700,2700,2750,2740,2925,2850,2800,2750,2750,2900,2950,2990,3295,3200,3450,3300,3199.5,3395,3172.5,3172.5,3100,3200,3695,3750,3700,3700,3700,3695,3700,3587.5,3700,3800,3794.5,3866,3995,4150,4250,4200,4072.5,4000,3995,3997.5,4150,4195,4000,3995,4000,4200,4025,4200,4072.5,4000,3850,3900,3873.5,3950,3995,3950,4295,4200,4211,4100,4000,4000,3995,4000,4000,4000,4000,4100,4300,4349.5,4349,4250,4200,4195,4100,4100,4072.5,4075,4250,4395
"Austin, TX",34,,,,,,,,,,,,1797.5,1700,1700,1900,1872.5,1800,1795,1672.5,1692.5,1650,1600,1600,1750,1795,1950,1926,1825,1950,1815,1795,1700,1550,1600,1697.5,1500,1700,1699,1700,1800,1875,1900,1846.5,1910,1800,1800,1800,1800,1910,1885,1910,2000,2000,2000,2100,2125,2150,2100,2100,1975,1902.5,1995,2200,2250,2200,2150,2275,2300,2300,2495,2500,2545,2297.5,2350,2350,2250,2195,2150,2072.5,2000,1995,2195,2100,2101,2100,2195,2200,2250,2100,2095,2095,2092.5,2035.5,2000,1995,1975,1999,2000,2124,2200,2195,2195,2095,2145,2100,2150,2100,2104,2122.5,2095,2100
"Virginia Beach, VA",35,,,,,,,,,,,,,1695,1700,1750,1797.5,1750,1750,1700,1685,1695,1650,1650,1630,1612.5,1695,1700,1700,1750,1725,1700,1695,1650,1650,1650,1650,1695,1700,1700,1750,1700,1745,1700,1695,1695,1695,1650,1650,1650,1650,1675,1750,1795,1750,1750,1700,1695,1670,1695,1700,1700,1700,1750,1795,1795,1795,1750,1700,1695,1675,1695,1692.5,1695,1700,1725,1750,1750,1750,1750,1700,1695,1695,1749.5,1700,1700,1745,1750,1750,1785,1795,1750,1725,1750,1750,1720,1700,1792.5,1780,1800,1800,1800,1800,1800,1795,1795,1750,1750,1750,1800,1800,1800
"Nashville, TN",36,,,,,,,,,,,,,,,,1566.5,1672.5,1525,1600,1500,1495,1500,1600,1700,1597.5,1625,1750,1700,1672.5,1600,1500,1550,1580,1595,1595,1597.5,1700,1650,1800,1652.5,1797.5,1697.5,1700,1725,1697.5,1637.5,1600,1650,1500,1500,1575,1800,1897.5,1850,1800,1797.5,1645,1700,1800,1800,1800,1737.5,1900,1925,2000,2000,1899,1850,1862.5,1800,1800,1895,1800,2025,1897.5,1995,1975,1995,1995,1872.5,1800,1825,1862.5,1897.5,1937.5,1850,1862.5,1975,1985,1995,1995,1950,1995,1995,1937.5,1900,1890,1895,1895,1900,1895,1950,1950,1845,1800,1800,1800,1800,1850,1935,2000
"Providence, RI",37,,,,,,,,,,,,,,,,,,,,2000,2000,2000,1900,2000,1987.5,1950,2000,2000,2000,1995,2000,1900,2000,1900,2100,2000,2100,2100,2000,2000,2000,2000,1885,1875,1895,1950,1900,1800,1895,1800,1899,2000,1972.5,1850,1800,1800,1895,1900,1900,2000,2000,2000,2000,2000,2000,2000,1950,1900,2000,2000,2000,2200,2200,2150,2200,2000,2000,2000,1950,2000,2000,2200,2187.5,2100,2250,2300,2200,2225,2200,2300,2275,2300,2300,2250,2300,2300,2250,2287.5,2297.5,2400,2200,2200,2200,2200,2250,2250,2250,2250,2272.5,2430,2300
"Milwaukee, WI",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1162.5,1262.5,1290,1100,1150,1050,987.5,900,985,1095,1000,1110,1200,1200,1325,1195,1200,1150,1095,1050,1047.5,999,1000,1095,1050,1100,1195,1175,1195,1095,1095,1095,1100,1100,1195,1250,1300,1195,1150
"Jacksonville, FL",39,,1500,1495,1450,1495,1400,1400,1400,1395,1385,1495,1400,1400,1400,1412.5,1495,1450,1495,1450,1400,1400,1400,1300,1345,1400,1400,1400,1400,1400,1425,1350,1395,1350,1365,1350,1325,1350,1400,1400,1450,1450,1450,1450,1475,1495,1500,1475,1450,1425,1450,1450,1450,1450,1475,1441,1400,1400,1399,1399,1399,1400,1400,1450,1450,1499.5,1499,1457.5,1450,1425,1450,1450,1450,1495,1500,1542.5,1575,1550,1550,1547.5,1500,1495,1495,1495,1495,1495,1550,1600,1650,1650,1645,1650,1650,1649,1625,1595,1595,1598,1650,1700,1750,1700,1695,1635,1612.5,1600,1595,1607,1600,1650,1721.5,1750
"Memphis, TN",40,,,,,,,,,,,,1500,1500,1485,1497.5,1572.5,1485,1425,1337.5,1312.5,1345,1422.5,1497.5,1495,1450,1500,1395,1400,1550,1495,1395,1397.5,1350,1412.5,1250,1250,1197.5,1225,1135,1095,1167.5,1195,1250,1095,1095,1175,1295,1250,1150,1175,1175,1242.5,1242.5,1250,1225,1150,1175,1250,1295,1275,1295,1295,1295,1295,1295,1350,1350,1295,1225,1250,1250,1195,1195,1250,1250,1295,1250,1329,1295,1295,1250,1200,1295,1250,1250,1225,1195,1200,1225,1225,1200,1195,1150,1175,1197.5,1200,1250,1280,1350,1365,1435,1400,1350,1375,1295,1272.5,1250,1250,1200,1197.5,1307.5
"Oklahoma City, OK",41,,,,,,,,,,,,,,,,,,1375,1450,1427.5,1350,1400,1395,1385,1395,1450,1375,1325,1550,1497.5,1497.5,1300,1499,1499,1395,1362.5,1500,1495,1500,1500,1595,1510,1500,1500,1500,1595,1595,1498.5,1495,1495,1475,1495,1495,1500,1545,1525,1595,1525,1495,1495,1545,1525,1550,1550,1525,1500,1547.5,1495,1495,1450,1495,1500,1500,1495,1500,1495,1495,1495,1495,1425,1395,1400,1395,1450,1485,1450,1445,1450,1450,1495,1450,1400,1395,1395,1395,1400,1395,1450,1497.5,1495,1477.5,1495,1495,1495,1450,1445,1425,1477,1450,1400,1445
"Louisville-Jefferson County, KY",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.5,1700,1797.5,1770,1795,1750,1650,1650,1600,1522.5,1600,1647.5,1445,1472.5,1595,1597.5,1695,1800,1625,1572.5,1675,1625,1650,1450,1695,1695,1750,1795
"Hartford, CT",43,,,,,,,,,,,,,,,,2225,2000,1850,1900,1800,1725,1750,1800,1675,1750,1750,1800,1875,1900,1875,1750,1850,1800,1800,1800,1875,1900,1725,1650,1700,1700,1800,1800,1850,1650,1600,1650,1600,1650,1600,1600,1700,1850,1850,1800,1700,1650,1675,1600,1700,1700,1750,1800,1750,1675,1850,1850,1850,1997.5,1750,1650,1650,1650,1650,1620,1900,1950,1750,1900,1700,1650,1675,1575,1650,1699.5,1600,1600,1675,1650,1695,1600,1650,1650,1800,1750,1750,1700,1650,1800,1825,1895,1895,1750,1800,1700,1800,1650,1700,1697.5,1650,1672.5
"Richmond, VA",44,,1250,1200,1295,1297.5,1275,1175,1200,1200,1125,1200,1250,1300,1290,1300,1295,1300,1300,1300,1400,1395,1350,1350,1350,1362.5,1412.5,1400,1495,1495,1450,1400,1400,1400,1400,1395,1400,1397.5,1397.5,1495,1495,1425,1497.5,1500,1495,1495,1495,1495,1475,1485,1475,1475,1500,1495,1500,1550,1550,1500,1495,1495,1495,1495,1495,1512.5,1500,1500,1500,1500,1495,1500,1500,1500,1500,1549,1550,1575,1534.5,1600,1600,1550,1495,1500,1450,1500,1500,1500,1550,1595,1600,1635,1695,1625,1600,1600,1600,1550,1400,1400,1495,1500,1600,1600,1600,1600,1600,1600,1600,1600,1400,1495,1537,1650
"Buffalo, NY",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,875,900,850,850,950,925,950,925,1000,900,850,850,897.5,900,800,850,900,1000,1025,900,950,950,950,962.5,900,900,900,900,900,935,975,962.5,950,925,950,895,950,900,925,950,935,990
"Raleigh, NC",46,,,,,,,,,,,,,,,,,,1500,1500,1425,1400,1495,1495,1495,1245,1247.5,1250,1295,1297.5,1397.5,1500,1472.5,1495,1500,1312.5,1147.5,1275,1350,1395,1497,1595,1600,1500,1500,1482.5,1450,1450,1422.5,1500,1450,1472.5,1472.5,1400,1450,1595,1597,1595,1495,1500,1497.5,1512.5,1495,1600,1525,1500,1575,1662.5,1645,1525,1572.5,1550,1595,1599.5,1600,1635,1595,1650,1645,1622,1599,1604,1600,1600,1600,1650,1650,1750,1750,1695,1700,1700,1649,1645,1660,1695,1660,1650,1680,1745,1750,1750,1690,1675,1695,1650,1645,1625,1645,1699,1699,1750
"Birmingham, AL",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.5,1500,1495,1495,1472.5,1495,1500,1500,1475,1400,1495,1450,1495,1395,1260,1395,1395,1525,1595,1525,1475,1495,1475,1450,1395,1395,1395,1397.5,1410
"Salt Lake City, UT",48,,,,,,,,,,,,,,,,,,,,1372.5,1395,1350,1300,1295,1295,1347.5,1300,1399.5,1399.5,1350,1300,1395,1350,1375,1395,1300,1300,1395,1400,1395,1395,1395,1395,1350,1372.5,1350,1300,1300,1300,1325,1350,1395,1400,1450,1400,1400,1395,1395,1395,1395,1450,1449.5,1450,1430,1462.5,1475,1495,1550,1500,1495,1480,1460,1550,1595,1495,1595,1550,1550,1502.5,1495,1572.5,1562.5,1525,1550,1550,1677.5,1695,1762.5,1700,1695,1695,1695,1695,1650,1695,1695,1795,1725,1800,1797,1795,1795,1795,1699,1747.5,1775,1795,1800,1800,1825,1895
"Rochester, NY",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1447.5,1235,1200,1250,1200,1200,1300,1350,1400,1550,1400,1350,1425,1400,1297.5,1250,1262.5,1297.5,1250,1387,1400
"Grand Rapids, MI",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1300,1212.5,1295,1337.5,1295,1300,1272.5,1247.5,1450,1450,1431.5,1500,1350,1400,1400,1450,1312.5,1372.5,1490,1500,1600,1500,1600,1500,1600,1575,1500,1427.5,1400,1465,1400,1400,1400,1485,1600,1600,1597.5,1600,1575,1427.5,1450,1600,1600,1538.5,1587.5,1600,1600,1500
"Tucson, AZ",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1750,1700,1537.5,1500,1450,1406.5,1395,1550,1624,1800,1800,1772.5,1650
"Urban Honolulu, HI",52,,,,,,,,,,,,,,,2900,2800,2800,2900,2900,2850,2875,2612.5,2600,2600,2600,2600,2600,2600,2700,2700,2772.5,2800,2900,2947.5,2650,2650,2800,2600,2800,2850,2850,2700,2600,2800,2700,2600,2600,2600,2500,2500,2675,2850,3125,3000,2800,2700,2850,2832.5,2900,2900,2950,2900,3000,3175,3050,3100,3000,3000,3200,3200,3200,3000,2899.5,3000,3100,3000,3350,3100,3000,3000,3000,3000,3050,2925,3100,3250,3225,3200,3200,3195,3000,3000,3000,2950,2950,2900,2900,2961,3000,3000,3075,3100,3000,2900,2945,2900,3000,3000,2900,3000,3100
"Tulsa, OK",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1300,1422.5,1450,1497.5,1495,1500,1495,1500,1550,1535,1400,1500,1495,1445,1495,1500,1595,1500,1500,1585,1600,1600,1412.5,1500,1600,1600,1600,1595
