"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Greenbrier East","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1525,1495,1395,1495,1550,1612.5,1599,1425,1500,1650,1650,1597.5,1425,1500,1595,1695,1625,1750,1772.5,1650,1750,1750,1695,1795,1795,1725,1500,1700
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2650,2425,2462.5,2650,2975,2937.5,2708,2900,2925,2900,2900,2800,2900,2810,2580.5,2650,2675,2575,2530,2550,2650,2475,2613,2625
"Fresh Meadows","New York","NY","New York-Newark-Jersey City","Queens County",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,3200,3400,2950,2950,3150,2750,2900,2900,3100,3100,2975,2950,2700,2825
"Northwood","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",240,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2950,2800,2800,2700,2700,2597.5,2550,2500,2690,2900,2700,2795,2875,2950,2900,2850,2900,2825,2750,2750,2695,2750,2750,2775,2850,2850,2900,3050,3025,2925,3100,3175,3200,2900,3050,3050,3100,3200,3025,3050,3100,3150,3200,2975,2975,2925,3000,3050,2997.5,3150,3000,2925,2900,2900,3150,3200,3000,3000,3300,3325,3300,3200,3300,3300,3200,3300,3295,3325,3350,3275,3300,3375,3300,3350,3499.5,3375,3500,3450,3300,3300,3250,3300,3350,3350,3550
"Westgate","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",241,,,,,,,,,,,,,,,,,,1547.5,1512.5,1535,1412.5,1500,1500,1572.5,1595,1600,1500,1500,1597.5,1525,1470,1475,1500,1495,1450,1495,1400,1400,1400,1395,1400,1399,1400,1397.5,1400,1500,1400,1400,1450,1450,1450,1450,1400,1400,1500,1400,1395,1450,1495,1472.5,1695,1550,1487.5,1662.5,1600,1495,1510,1625,1595,1550,1450,1450,1550,1595,1550,1595,1625,1650,1722.5,1595,1595,1495,1472.5,1475,1550,1672.5,1695,1817.5,1725,1700,1700,1750,1722.5,1695,1695,1895,1895,1717.5,1695,1725,1950,1785,1725,1800,1885,2100,1895,1825,1750,1897.5,1897.5
"Disston Heights","Saint Petersburg","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.5,1437.5,1450,1425,1395,1500,1475,1450,1450,1450,1400,1497.5,1397.5
"North End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,1925,2200,2125,1897.5,2000,1950,1950,2097.5,2100,2195,1972.5,2100
"Valley Ranch","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.5,2172,2175,2150,2200,2200,2225,2272.5,2350,2300,2300,2300,2300,2299.5,2297,2225,2195,2200,2250,2250,2225,2249.5,2300,2200,2200,2200,2200,2350,2272.5,2300
"North End","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2200,2500,2500,2550,2425,2400,2300,2000,2000,2250,2600,2600,2700,2600,2600,2600,2575,2500,2500,2400,2300,2400,2475,2650,2700,2500,2500
"Pico-Robertson","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4495,4297.5,3999,4400,5147.5,4950,4800,4500,4500,4500,4500,4500,4500,5297.5,4945,5200
"West Village","New York","NY","New York-Newark-Jersey City","New York County",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4922.5,4975,5325,5650,5587.5,5650,4875,4875,4497.5,4900,4475,4150,4150,4400,4250,4475,5000,5000,4875,4800,4950,5037.5,4875,5125,4950,4950,5325
"South Norfolk","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1295,1275,1300,1272.5,1295,1350,1350,1350,1297.5,1295,1225,1250,1295,1312.5,1350,1275,1295,1310,1275,1300,1300,1350,1300,1250,1372.5,1550,1350
"West Park","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3300,3200,3222.5,3300,3350,3300,3400,3400,3400,3300,3300,3500,3445,3350,3350,3500,3500,3500,3500,3490,3500,3495,3450,3450,3450,3490,3475
"Springlake, University Terrace","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240,1397.5,1275,1287.5,1300,1400,1350,1250,1200,1200,1295,1275,1262.5,1300,1200,1200,1300,1300,1237.5,1300,1300,1300,1287.5,1295,1325,1300,1382.5,1375
"Great Neck","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.5,1350,1300,1400,1400,1395,1395,1500,1375,1400,1312.5,1300,1337.5,1350,1299,1299,1295,1425,1395,1400,1375,1375,1395,1385,1385,1350,1315,1445,1447.5
"I-240 Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma County",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,895,875,812.5,875,875,875,895,875,895,900,885,950,950,950
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego County",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,2995,3400,3295,2995,3200,3222.5,3375,3400,3100,3350,3447.5,3200,3500,3445,3500,3475,3475,3495,3497.5,3497.5,3495,3595,3795,3750,3500,3650,3750
"Anthem","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",254,,,,,,,,,,,,1395,1397.5,1325,1350,1450,1485,1400,1450,1400,1400,1400,1495,1495,1485,1495,1497.5,1400,1450,1550,1550,1550,1572.5,1500,1495,1525,1595,1537.5,1495,1495,1490,1500,1484.5,1462.5,1550,1450,1395,1385,1412.5,1400,1450,1495,1550,1700,1600,1500,1600,1650,1700,1725,1725,1695,1797.5,1849.5,1695,1650,1697.5,1750,1772.5,1700,1672.5,1695,1775,1695,1695,1695,1795,1695,1697.5,1700,1650,1572.5,1695,1650,1800,1895,1800,1850,1900,1800,1850,1800,1695,1650,1650,1825,1995,1900,1800,1895,1775,1750,1795,1850,1795,1697.5,1750,1945,2000,1900,2225
"Frankford","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,1000,1000,1000,995,1050,1000,1000,1000,950,977.5,965,1000,1100,1100,1150,1100,990,950,987.5,1000,1050,1040,1050,1050,1025,1050,1000
"Rittenhouse","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2300,2300,2200,2250,2300,2350,2200,2225,2595,2600,2500,2250
"Braeswood Place","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1825,1998,2000,2100,2100,2200,2100,2050,2050,1800,1700,1950,1995,2022.5,2000,2200,2150,2100,2100,2100,2000,2000,2000,2000,2000,2000,2000,2105
"Central","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1537.5,1485,1525,1589,1597.5,1650,1650,1572.5,1580,1597.5,1600,1695,1715,1525,1587.5,1672.5,1750,1737.5,1695,1695,1665,1695,1645,1645,1700,1800
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1250,1290,1195,1270,1300,1275,1275,1300,1300,1290,1300,1300,1350,1350,1282.5,1300,1300,1297.5,1295,1275,1290,1282.5,1245,1250,1350,1350
"Green Valley South","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",260,,,,,,,,,,,,,,,,,,,1362.5,1312.5,1300,1375,1350,1400,1400,1350,1295,1295,1297.5,1295,1295,1295,1295,1297.5,1385,1400,1300,1250,1250,1250,1250,1275,1325,1285,1250,1350,1399,1350,1345,1340,1300,1337.5,1295,1295,1350,1350,1375,1375,1395,1397.5,1395,1400,1450,1397.5,1400,1522.5,1497,1395,1375,1327.5,1400,1495,1450,1497.5,1395,1397.5,1495,1350,1385,1325,1387,1347.5,1450,1250,1295,1465,1500,1500,1600,1525,1500,1495,1495,1495,1495,1495,1475,1597.5,1595,1500,1500,1595,1537,1497,1580,1575,1745,1695,1650,1650,1750
"Meyerland Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2200,2225,2300,2300,2275,2200,2199.5,2350,2325,2475,2625,2595,2500,2345,2400,2295,2300,2250,2225,2100,2100,2100,2200,2200,2272.5,2272.5,2295
"Bergen-Lafayette","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1850,1800,1710,1800,1800,1775,1700,1800,1900,2000,2049.5,1975,1950,1978,1900
"Columbus Circle","New York","NY","New York-Newark-Jersey City","New York County",263,,,,,,,,,,,,,,,,,,,,,,,,,,3163,3132,3152.5,3100,3150,3200,3395,3600,3820.5,3600,3395,3460.5,3400,3395,3450,3495,3389.5,3379,3400,3485,3374.5,3379,3379,3400,3379,3379,3400,3400,3379,3379,3379,3379,3389.5,3435,3435,3400,3389.5,3379,3379,3389.5,3389.5,3379,3379,3379,3379,3379,3379,3379,3379,3400,3379,3379,3379,3379,3379,3379,3389.5,3389.5,3389.5,3389.5,3389.5,3389.5,3389.5,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379,3379
"Sheep Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585,1595,1607.5,1695,1695,1607.5,1600,1600,1520,1425,1422.5,1450,1475,1450,1685,1695,1550,1597.5,1625,1592.5,1785,1645,1645,1797.5,1697.5,1625,1599.5,1750
"Westbury","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1750,1700,1615,1725,1700,1695,1650,1725,1795,1695,1672.5,1700,1662.5,1700,1725,1800,1795,1795,1795,1700,1675,1700,1700,1695,1695,1750,1750
"Eagledale","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,800,800,775,766,775,775,775,795,775,775,775,785,797,775,797.5,785,795,797.5,825,825,825,800,812.5,825,825,850,850
"Sunnyside","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1150,1150,1125,1125,1150,1150,1100,1097.5,1172.5,1197.5,1200,1197,1200,1247,1200,1200,1182,1162.5,1250,1200,1200,1197.5
"19th Ward","Rochester","NY","Rochester","Monroe County",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1247.5,1372.5,1350,1297.5,1300,1297.5,1200,1125,1122.5,1112.5,1100,1100,1200,1300,1350
"Haddington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,987.5,1000,987.5,972.5,950,950,975,950,950,975,1025,1100,1000,985,1000,1000,1050,1100,1050,1025,1000,1000,1000,1062.5,1100,1062.5,1150
"Southwest Raleigh","Raleigh","NC","Raleigh","Wake County",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1475,1550,1500,1462.5,1450,1350,1395,1357.5,1300,1350,1325,1495,1495,1350,1349.5,1400,1495,1475,1400,1400,1350,1385,1350,1375,1400
"Sandalwood","Jacksonville","FL","Jacksonville","Duval County",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1325,1395,1300,1450,1422.5,1495,1532.5,1500,1510,1500,1490,1500,1495,1500,1410,1500,1547,1500,1531,1537,1575,1600,1550,1580,1560,1567.5,1600,1550.5,1575,1575,1645
"Summerfields","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1395,1397.5,1300,1295,1350,1339,1345,1395,1382.5,1395,1395,1395,1395,1400,1450,1495,1395,1400,1425,1410,1450,1450,1450,1450,1475,1485,1495,1450,1497.5,1495,1450,1477,1495
"South Acres - Crestmont Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1262.5,1324.5,1375,1335,1300,1287.5,1375,1350,1312.5,1250,1387.5,1419.5,1450,1450,1350,1400,1445,1425,1425,1425,1425,1425,1425,1425,1425,1350
"Tule Springs","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",274,,,,,,,,,,,,,,,,1470,1450,1350,1295,1262.5,1300,1250,1295,1250,1197.5,1250,1250,1250,1272.5,1295,1285,1300,1295,1295,1250,1250,1250,1275,1250,1200,1212.5,1300,1300,1300,1300,1300,1340,1295,1295,1295,1250,1295,1300,1350,1350,1329.5,1347.5,1350,1325,1300,1312.5,1350,1350,1295,1350,1395,1362.5,1395,1395,1350,1395,1400,1325,1337.5,1295,1400,1350,1362.5,1325,1295,1350,1395,1295,1492.5,1492.5,1450,1495,1400,1450,1495,1495,1485,1450,1499.5,1497.5,1495,1500,1550,1550,1565,1557.5,1560,1577.5,1500,1550,1562.5,1595,1575,1582.5,1600,1595
"Roseland","Chicago","IL","Chicago-Naperville-Elgin","Cook County",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1325,1300,1300,1300,1300,1280,1250,1250,1300,1350,1400,1425,1400,1350
"Streeterville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",276,,,,,,,,,,,,,,1710,1656,1670,1747.5,1845,1815,1848,1873,1940.5,1900,1945,1900,1950,2185,2185,1950,1938,1904,1850,1692.5,1722,1790,1902,1855,1850,1950,1985,2048,1980,1980,2048,1980,1980,1957,1953.5,1953.5,1953.5,1953.5,1972.5,1961,1980,1980,1972.5,1982.5,1985,1982.5,1953.5,1965,1972.5,1972.5,1965,1961,1957,1957,1980,1980,1980,1980,1985,1985,1985,1985,1980,1980,1965,1953.5,1980,1980,1961,1980,1965,1980,1980,1980,1961,1961,1965,1965,1972.5,1972.5,1965,1965,1961,1965,1965,1961,1961,1972.5,1980,1980,1985,1999,1980,1961,1961,1980,1980,1972.5
"East Tampa","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,995,995,995,1050,1100,1100,1100,1100,1100,1100,1150,1195,1150,1150,1150,1100,1150,1200,1200,1195,1150,1100,1184.5,1148.5,1200,1195,1195,1200,1200,1295
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1450,1440,1400,1425,1500,1500,1395,1387.5,1335,1285,1300,1425,1550,1572.5,1550,1550,1750,1695,1650,1490.5,1495,1600,1495,1425,1500,1412.5,1450,1450,1495
"Five Points","Toledo","OH","Toledo","Lucas County",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.5,795,790,762.5,780,785,795,800,800,800,795,795,799,775,795,795,797.5,800,795,790,800,800,795,775,790,785,795,765
"Southeast Raleigh","Raleigh","NC","Raleigh","Wake County",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1295,1295,1322.5,1347,1325,1325,1300,1300,1295,1295,1295,1350,1350,1375,1370,1350,1350,1330,1350,1305,1350,1337.5,1350,1350,1437.5,1455
"Stapleton","Denver","CO","Denver-Aurora-Lakewood","Denver County",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2450,2362.5,2400,2397.5,2399.5,2472.5,2400,2395,2325,2375,2497.5,2622.5,2500,2497.5,2495,2495,2450,2395,2382.5,2450,2472.5,2347.5,2495,2400,2450,2450,2500
"Braeburn","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1495,1500,1600,1600,1600,1537.5,1550,1595,1585,1545,1500,1597.5,1555,1525,1495,1497,1475
"Hartranft","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1500,1550,1450,1462.5,1375,1350,1350,1200,1400,1557.5,1600,1400,1499,1474.5,1450,1450,1350,1325,1375,1300,1450,1400,1562.5,1425,1400,1575,1600
"Kingesessing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,1000,1000,1000,1000,950,962.5,1025,1100,1000,987.5,1000,1000,1000,1050,1090,1050,1100,1100,1050,1100,1100,1100,1100,1100,1100,1180,1145
"East Sacramento","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2150,2125,2195,2374.5,2265,2287.5,2210.5,2345,2350,2150,2250,2331.5,2400,2400,2295,2225
"Ost - South Union","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,1212.5,1200,1200,1275,1200,1200,1150,1195,1197,1200,1250,1250,1250,1200,1194.5,1200,1225,1225,1300,1300,1300,1297.5,1300
"Hollywood Hills","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2407.5,2319,2300,2360,2400,2450,2405,2415,2395,2400,2331,2450,2415,2450,2450,2450,2427.5,2389,2407.5,2450,2495,2500,2500,2525,2495,2500,2437.5
"Sun City","Menifee","CA","Riverside-San Bernardino-Ontario","Riverside County",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1312.5,1297,1347.5,1350,1350,1325,1350,1300,1295,1300,1300,1300,1350,1350,1350,1395,1375,1400,1367.5,1370,1350,1450,1400,1400,1350,1472.5
"Beach Haven","Jacksonville","FL","Jacksonville","Duval County",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679,1679,1850,1900,1900,1800,1695,1597.5,1775,1925,1844.5,1844.5,1820,1862.5,1775,1800,1900,1875,1850,1715,1800,1650,1800,1900,2025,1850,1900
"East Arlington","Jacksonville","FL","Jacksonville","Duval County",290,,,,,,,,,,,,,,,,1300,1295,1295,1295,1250,1272.5,1195,1200,1200,1250,1297.5,1300,1300,1337.5,1350,1300,1300,1300,1300,1300,1275,1300,1300,1300,1350,1400,1400,1395,1450,1397.5,1495,1450,1450,1395,1397.5,1395,1450,1450,1485,1445,1445,1425,1425,1397.5,1395,1400,1395,1412.5,1450,1450,1462.5,1450,1420,1420,1397,1437.5,1450,1495,1490,1495,1560,1425,1472,1390,1450,1496,1495,1450,1500,1525,1590,1500,1557,1550,1575,1625,1600,1525,1573,1532.5,1510,1570,1639,1624.5,1650,1680,1700,1650,1590,1600,1536.5,1584,1590,1647.5,1695,1675
"Old Colorado City","Colorado Springs","CO","Colorado Springs","El Paso County",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1550,1600,1400,1325,1372.5,1472.5,1495,1400,1415,1407.5,1400,1350,1395,1500,1325,1385
"Alden Bridge","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery County",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,1887.5,2097.5,1995,2125,1997.5,2100,2100,2250,2295,2200,2050,2100,2250,2250,2150,2100,2000,1975,1995,2000,2100,1995,2092.5,2000,2125,2150,2150,2000,2100,2100,2197.5,1999.5,1995,1950,1900,1945,1925,1950,1995,1900,1900,1950,1975,1795,1800,1887.5,1850,1925,2035,1995,1950,1872.5,1997.5,1950,1900,1900,1925,1950,1975,2100,2000,2000,2150,2000,2000,1902.5,2000,1972.5,1900,1950,1900,1925
"Broadmoor, Anderson Island, Shreve Isle.","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1162.5,1200,1200,1200,1200,1150,1100,1100,1100,1175,1200,1200,1150,1162.5,1195,1200,1200,1200,1200,1150,1100,1100,1200,1175,1200,1100
"Vance Jackson","San Antonio","TX","San Antonio-New Braunfels","Bexar County",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,799,817,812.5,800,819,819.5,825,825,819,815,817,815,825,850,819.5,817,812.5,819,812.5,820,819.5,817,800,815,825,822.5,820,819,799.5,800,805,805,800,810,817,820,810,805,805,815,805,800,799.5,799,812.5,799.5,825,822.5,820,819,822.5,822.5,825,825,822.5,840,860,825,822.5,825,825,819.5,819,815,822.5,819.5,827.5,825,815,817,822.5,819,825,822.5
