"RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Indianapolis, IN",33,,,,,,,,,,,,,,,,,,,,0.658859391881463,0.659880967559789,0.643382352941177,0.585095829111787,0.600480769230769,0.603693181818182,0.609938672438672,0.609938672438672,0.600961538461538,0.62625250501002,0.632515784653943,0.621875,0.632591093117409,0.665880692167578,0.677574354657688,0.66328108113188,0.667369901547117,0.725806451612903,0.735864113087095,0.738636363636364,0.729843073593074,0.668142969623082,0.691489361702128,0.701932706708197,0.704225352112676,0.713857485440219,0.70630081300813,0.694363742010459,0.678512687969925,0.670140821838725,0.657476139978791,0.642942583732057,0.663157894736842,0.671446204154912,0.669099756690998,0.715116279069767,0.715116279069767,0.715116279069767,0.715116279069767,0.715116279069767,0.715116279069767,0.727741228070175,0.721574344023324,0.701438848920863,0.68359375,0.681818181818182,0.670292335604012,0.681044267877412,0.710536220153784,0.705505152329749,0.713119216113228,0.738255033557047,0.730384529895532,0.709197359478258,0.755247376311844,0.698324022346369,0.640052671517207,0.715859030837004,0.746768247269116,0.772626931567329,0.780909090909091,0.76593137254902,0.755681818181818,0.884534548355425,0.83974966437653,0.750917767988253,0.763888888888889,0.763888888888889,0.76986248368922,0.736666666666667,0.758252164502164,0.77639751552795,0.78125,0.793103448275862,0.825471698113208,0.785714285714286,0.78125,0.785714285714286,0.785714285714286,0.805555555555556,0.806451612903226,0.816617292629042,0.819352700096432,0.817320261437908,0.829646017699115
"San Jose, CA",34,,,,,,,,,,,,,,,,,,,,,,,1.61875,1.59090909090909,1.5625,1.76753812636166,1.80311942959002,1.83365384615385,1.95208333333333,1.92307692307692,1.90625,2.0823732718894,2.15083333333333,2.21052631578947,2.19916666666667,2.17996289424861,2.14937883467752,2.08125,2.08484848484848,2.12314225053079,2.03457446808511,2.04878048780488,2.11764705882353,2.14814814814815,2.24127906976744,2.27883638211382,2.36363636363636,2.49937106918239,2.43002136752137,2.48809523809524,2.5,2.4390243902439,2.56428571428571,2.6975,2.84321689683184,2.8125,3.03268817204301,3.09507042253521,2.92828054298643,3.195,2.76470588235294,2.78154681139756,2.83860502838605,2.88888888888889,3.125,3.17741935483871,3.23214285714286,3.13069099684791,3.21428571428571,3.09004103149371,3.1037037037037,2.861,2.9,2.66,2.66,2.72,2.7514880952381,2.76356841078973,2.91869918699187,2.92770034843206,2.99330181245075,2.99921197793538,2.94117647058824,2.92307692307692,2.91421404682274,2.92682926829268,2.91351351351351,2.79595015576324,2.825,2.84083484573503,2.86585365853659,2.775,2.7327661300012,2.75576923076923,2.76153846153846,2.73157894736842,2.64423076923077,2.61552884615385,2.69674418604651,2.74537037037037,2.77777777777778,2.79333333333333,2.76153846153846,2.82475961538462
"Austin, TX",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17633492511396,1.17633492511396,1.16887086803006,1.19609432103473,1.13199426111908,1.0894798136646,1.10913930789707,1.25816485225505,1.39186907835194,1.25350140056022,1.0934393638171,1.07853982300885,1.1032301032301,1.08637212425123,1.09498956158664,1.14262114537445,1.09007107801199,1.0893015663221,1.06666666666667,1.08201581027668,1.17581833371307,1.1030345800988,1.12928348909657,1.13983279395901,1.13607188703466,1.13660737208876,1.13636363636364,1.12660944206009,1.11743453837093,1.125,1.1038961038961,1.13636363636364,1.13385826771654,1.13895977808599,1.1875,1.17727272727273,1.17703349282297,1.17244701348748,1.16666666666667,1.21426397704547,1.21852233132721,1.19225037257824,1.17857142857143,1.21875,1.2621359223301,1.23711340206186,1.22359119223526,1.22582411711279,1.21783044753524,1.22045589386089,1.21538040503558,1.26724137931034,1.30867794486216,1.26695402298851,1.33392262652221,1.33810969641034,1.30835743204164,1.27639029585184,1.23512746206767,1.25,1.293438883671,1.29463591604043,1.30689655172414,1.374,1.37335526315789,1.37910798122066,1.4247311827957,1.42,1.41176470588235
"Virginia Beach, VA",36,,,,,,,,0.790349417637271,0.8125,0.809061488673139,0.8,0.802038626609442,0.805555555555556,0.824742268041237,0.851219870664315,0.845625,0.858546858546859,0.86875,0.863636363636364,0.87340008068361,0.868055555555556,0.833333333333333,0.815617815522435,0.86584595959596,0.875961538461538,0.86875,0.86875,0.865625,0.875,0.875,0.874658469945355,0.881134239829892,0.884282325029656,0.881567140262792,0.889328063241107,0.909357661118224,0.933829842032967,0.944444444444444,0.964285714285714,0.955941176470588,0.955434782608696,0.944722222222222,0.945179584120983,0.958333333333333,0.963838425543628,0.944444444444444,0.940971510555442,0.934278350515464,0.926666666666667,0.925925925925926,0.916666666666667,0.916666666666667,0.901639344262295,0.909466877208813,0.944444444444444,0.944791654936582,0.947368421052632,0.964028897849462,0.965053008336354,0.944919278252612,0.96,0.947099612091817,0.889957264957265,0.898389458272328,0.895,0.869157608695652,0.869157608695652,0.87375,0.923076923076923,0.844594594594595,0.844594594594595,0.844594594594595,0.844594594594595,0.876821159675369,0.893717948717949,0.89973544973545,0.933734939759036,0.888888888888889,0.885714285714286,0.9375,0.904872389791183,0.91015625,0.907715582450832,0.921153846153846,0.9,0.903225806451613,0.89952380952381,0.904446640316205,0.917162698412698,0.926098031116618,0.930639522273686,0.933333333333333,0.93984962406015,0.944444444444444,0.925462962962963,0.937594525105868,0.932203389830508,0.907206632653061,0.921052631578947,0.958333333333333,0.94722598105548,0.9353889943074,0.964613459399333,0.970330459770115
"Nashville, TN",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01831646637149,0.940182829888712,0.93912714885169,0.904545454545455,0.895171201176583,0.975039001560062,1.14130434782609,1.18289402904788,1.18927125506073,1.16751269035533,1.22099686028257,1.24512897710378,1.17376189952127,1.13506236802043,1.06019305144749,1.03530726666422,1.02777777777778,1.03065539112051,1,1,1.04166666666667,1.02220408163265,1.04166666666667,1.02564102564103,1.01914178234961,1.00335570469799,1.01655945645715,1.0482180293501,1.07916666666667,1.07916666666667,1.04581673306773,1.03882518293055,1.04769430160124
"Providence, RI",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99375,0.970588235294118,0.99375,1.04166666666667,1.02482507312186,1.0625,1.07522336201191,1.0989010989011,1.11347822157961,1.06923076923077,1.15789473684211,1.125,1.10277777777778,1.09452736318408,1.07116480270099,1.07142857142857,1.08388312912347,1.05588235294118,1.02565789473684,1.0437091503268,1.14429764000462,1.11669984076433,1.17687165775401,1.16869918699187,1.125,1.125,1.13636363636364,1.125
"Milwaukee, WI",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806327160493827,0.722222222222222,0.85,0.911764705882353,0.901162790697674,0.893928571428571,0.948356807511737,0.913567073170732,0.8625,0.84375,0.85549658002736,0.84375,0.836707317073171,0.889181286549708,0.848577235772358,0.817647058823529,0.835561497326203,0.84375,0.850784966698382,0.842927631578947,0.84375,0.847826086956522,0.860655737704918,0.866930954740667,0.816326530612245,0.860555555555556,0.853889943074004,0.84375,0.842105263157895
"Jacksonville, FL",40,,,,,0.761217948717949,0.797037161031135,0.846880229500359,0.872031122031122,0.836358136721113,0.836358136721113,0.825242718446602,0.833333333333333,0.813008130081301,0.800970873786408,0.797872340425532,0.764705882352941,0.78125,0.834322082502904,0.885729872948482,0.937414965986395,0.937414965986395,0.869318181818182,0.799338478500551,0.814157225067636,0.814157225067636,0.8277289187791,0.829166666666667,0.814814814814815,0.810313929056977,0.829471733086191,0.859327217125382,0.847754137115839,0.85,0.854368932038835,0.852594339622642,0.86102583971627,0.852413793103448,0.874085365853658,0.819587628865979,0.842609182530795,0.853186024482658,0.852385352549294,0.831271695704226,0.840751730959446,0.899843505477308,0.88646288209607,0.892857142857143,0.88,0.8325,0.84,0.88,0.879469987228608,0.875,0.872641509433962,0.876017532874139,0.871173469387755,0.86734693877551,0.892105263157895,0.869565217391304,0.853368998697003,0.846153846153846,0.84223368655884,0.8125,0.808567887051425,0.820992272862137,0.88,0.888888888888889,0.84493041749503,0.910596026490066,0.872273425499232,0.945179584120983,0.91776798825257,0.897494612068966,0.877394511416246,0.896336710833983,0.88,0.88,0.902777777777778,0.958333333333333,0.967060810810811,0.958333333333333,0.969874476987448,0.972173828881146,0.923714185231971,0.958871463714637,0.924556213017751,0.9375,0.89921875,0.932835820895522,0.85,0.878939075630252,0.881176470588235,0.858562785529078,0.854214123006834,0.88,0.88468720821662,0.855714285714286,0.846354166666667,0.854700854700855,0.88,0.900363116197183,0.931372549019608,0.961538461538462,0.944554238032499
"Oklahoma City, OK",41,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,0.668421052631579,0.648924670539357,0.629411764705882,0.63680926916221,0.640243009808227,0.659210526315789,0.65,0.678476430856881,0.7,0.689473684210526,0.658823529411765,0.670249042145594,0.6719617638582,0.686567164179104,0.68941504178273,0.70639400921659,0.710088148873653,0.713470319634703,0.72725356071964,0.733333333333333,0.733745492014426,0.713470319634703,0.707480394580141,0.69557625145518,0.69790628115653,0.713153724247227,0.716454533685045,0.713470319634703,0.716517857142857,0.723180076628352,0.713470319634703,0.708333333333333,0.7,0.7,0.708333333333333,0.708333333333333,0.704976303317536,0.7,0.692661830357143,0.712000879013431,0.708333333333333,0.687702265372168,0.712504398558475,0.7,0.718390804597701,0.682565789473684,0.719436553030303,0.705645161290323,0.713513513513514,0.698321192239246,0.719649465460526,0.684192372129693,0.706225722006418,0.730769230769231,0.750357313006193,0.746324789579922,0.742348488580201,0.740229479949875,0.754304863746574,0.75,0.737847222222222,0.732921810699589,0.731578947368421,0.739309210526316,0.74375,0.763888888888889,0.748697916666667,0.758097863542385,0.757575757575758,0.759183657483365,0.769598023504274,0.773531348121139,0.776955602536998,0.777502191512401,0.774221453287197,0.770348837209302,0.772791930407111,0.78377926811262,0.788197251414713
"Louisville-Jefferson County, KY",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.707291666666667,0.706521739130435,0.706521739130435,0.706521739130435,0.706521739130435,0.736108597285068,0.736923076923077,0.73953488372093,0.721212121212121,0.721212121212121,0.722222222222222,0.722222222222222,0.71875,0.721717171717172,0.720486111111111,0.722222222222222,0.670833333333333,0.713153724247227,0.76969696969697,0.799411764705882,0.738228980322004,0.74375,0.80261780104712,0.773763736263736,0.732097902097902,0.738228980322004,0.77849025974026,0.725,0.789772727272727,0.789772727272727,0.806451612903226,0.804093495491565,0.905808080808081,0.90625,0.855042016806723,0.84375,0.85,0.861904761904762,0.843531468531469,0.849213286713287,0.859259259259259,0.840909090909091,0.869090909090909,0.880952380952381,0.906363636363636,0.905606060606061,0.883068783068783,0.863189102564103,0.875,0.85,0.817647058823529,0.83452380952381,0.833333333333333,0.826617540702156,0.847727272727273,0.866666666666667
"Hartford, CT",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0036496350365,1.00524475524476,0.981767180925666,0.967708333333333,0.98314606741573,0.954246531297138,0.825226977950713,0.829414838035528,0.899281868435997,0.898203592814371,0.91215309238565,0.899834119324413,0.87962962962963,0.90221187427241,0.909090909090909,0.846153846153846,0.75,0.778740955526023,0.798034045393858,0.811965811965812,0.818834020583995,0.894204545454545,0.890909090909091,0.813008130081301,0.842696629213483,0.861836139896373,0.916666666666667,0.908163265306122,0.871080139372822,0.810744810744811,0.898979591836735,0.905321382428941,0.88989898989899,0.898829431438127,0.814088983050848,0.890909090909091,0.913081678723513,0.904577334809893,0.829875518672199,0.85,0.853727945361411,0.88,0.9,0.897904785643071,0.85,0.770032051282051,0.81383519837233,0.811965811965812,0.760869565217391,0.752314814814815,0.833333333333333,0.833333333333333,0.90435507554446,0.941439075630252,0.981767180925666,0.847043010752688,0.87962962962963,0.890909090909091
"Richmond, VA",44,,,,,,,,,,,,,,,,,,,,,0.913915094339623,0.897849462365591,0.87375,0.844017094017094,0.801033591731266,0.769230769230769,0.846018099547511,0.882841091492777,0.919732441471572,0.9341483684717,0.963081861958267,0.95,0.982587064676617,0.962310161748364,0.980730152056618,0.951425438596491,1,1,0.993319118692253,0.99027409372237,0.95,0.946315789473684,0.943707726162141,0.944444444444444,0.930194805194805,0.962566844919786,0.981359649122807,1.04347826086957,1.00505561172902,0.998333333333333,0.998333333333333,0.983839285714286,0.977678571428571,0.994166666666667,0.93167701863354,0.964285714285714,1,1.03333333333333,1.07163549081278,1.01881188118812,0.997587569657682,0.986388888888889,1.02460559473927,1.04531926406926,1.00623485701204,1.08117021276596,1.09450438596491,1.098,1.07145313295976,1.08166666666667,1.10135135135135,1.07954545454545,1.09375,1.01011122345804,1.08163794830695,1.0875,1.12745098039216,1.09910714285714,1.15123511904762,1.17529411764706,1.1875,1.23405432595573,1.20564249047856,1.16666666666667,1.10219893742621,1.125,1.14615384615385,1.1640625,1.1,1.15684210526316,1.2,1.18119178553016,1.24464285714286,1.18876080691643,1.18181818181818,1.17491740003088,1.19267100174881,1.20107962213225,1.21831668331668,1.23789682539683,1.19706097560976,1.14285714285714,1.24541666666667,1.25850399166956
"New Orleans, LA",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22022128060264,1.25655285058723,1.25,1.25,1.16666666666667,1.12444444444444,1.11111111111111,1.12244897959184,1.09794029409649,1.10763888888889,1.19444444444444,1.12451550387597,1.08474576271186,1.10818713450292,1.08474576271186,1.06066176470588,1.08416214587101,1.22649572649573,1.07081955163543,1.10714285714286,1.1459576776994,1.11111111111111,1.21621621621622,1.26803937422667,1.28571428571429,1.26823687622144,1.25,1.23655913978495,1.2,1.1875,1.18,1.17263843648208,1.15833333333333,1.16666666666667,1.10540935672515,1.07407407407407,1.08037225042301,1.08333333333333,1.08695652173913,1.08666666666667,1.06331223628692,1.0625,1.0664729501268,1.08333333333333,1.06125,1.06428571428571,1.08974358974359,1.08333333333333
"Buffalo, NY",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362843639841802,0.376050420168067,0.422916666666667,0.425142121455324,0.406283856988082,0.379182156133829,0.383468257349808,0.393569614609605,0.39915932746197,0.372371702377874,0.405844155844156,0.384346610761705,0.39484126984127,0.372706422018349,0.384952835699815,0.384346798452944,0.357607282184655,0.361447881828317,0.36628717157778,0.37034436173699,0.365988963554568,0.366427644003777,0.357142857142857,0.368271954674221,0.35068814277072,0.368271954674221,0.36575123707737,0.371971778221778,0.377145669403337,0.380228136882129,0.36725188104622,0.422077922077922,0.413583408652138,0.413135593220339,0.418138987043581,0.424993807325246,0.399129172714078,0.369822485207101,0.389309764309764,0.386953830899075,0.380265210608424,0.390625,0.395017993702204,0.405844155844156,0.422385370733301,0.422855858399715,0.416666666666667,0.417673107890499,0.428571428571429,0.426136363636364,0.418526785714286,0.415242624654144,0.41769801980198,0.43167701863354,0.427595119480139,0.429864253393665,0.432692307692308,0.427118644067797,0.436507936507937,0.438064909928379,0.436544409430439,0.433763949433725,0.42264334233811,0.417146144994246,0.422832980972516,0.427350427350427,0.4430135944296,0.435363340743802,0.450861095426313
"Raleigh, NC",47,,,,,,,,,,,,,,,,,,,,,,,,,,,0.729545099875156,0.747176001082251,0.709183673469388,0.709183673469388,0.699789686573828,0.660405048429704,0.698016164584864,0.66120625465376,0.721153846153846,0.737745098039216,0.850018024513338,0.850036049026676,0.836279069767442,0.754135338345865,0.7447167901103,0.749659863945578,0.748761555904413,0.763081837541831,0.758575197889182,0.78523102310231,0.85530303030303,0.879166666666667,0.837924407431134,0.811764705882353,0.845853658536585,0.839267548321465,0.857519788918206,0.851581508515815,0.880102040816326,0.895450145208132,0.885297184567258,0.871874671423547,0.866408518877057,0.815259293372521,0.8890771637122,0.826956800684346,0.808589209608679,0.817267393126572,0.798838053740014,0.88749429156137,0.902766135792121,0.899395805953711,0.890664465299502,0.836864406779661,0.866372576270212,0.868544600938967,0.883027801179444,0.835532102022867,0.848056537102474,0.772727272727273,0.863395769990457,0.855713795950352,0.916864922019561,0.897377652933833,0.915607344632768,0.914370078740158,0.97056641108088,0.96201768488746,0.941767068273092,1,1.00038226299694,0.985148514851485,1.00038226299694,0.994640943193998,0.884956284591321,0.923076923076923,0.8984375,0.914127704399968,0.923076923076923,0.864485981308411,0.769412878787879,0.752337225937386,0.8671875,0.832517140058766,0.80042689434365,0.798145368782161,0.813008130081301,0.9
"Birmingham, AL",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823809523809524,0.778571428571429,0.872222222222222,0.92046329723225,0.859691897137312,0.872222222222222,0.847161572052402,0.868081880212282,0.77023625595468,0.71875,0.740269308943089,0.792424242424242,0.874009200283086,0.86875,0.836775230470645,0.806451612903226,0.75,0.756165919282511,0.823745173745174,0.824242424242424,0.823745173745174,0.822837370242214,0.8125,0.820931320931321,0.818658593658594,0.823745173745174,0.828571428571429,0.811114324272219
"Salt Lake City, UT",49,,,,,,,,,,,,,,,,,,,,,,,,,,0.814814814814815,0.794318181818182,0.801282051282051,0.796052631578947,0.814871481028152,0.838447934352009,0.866666666666667,0.878378378378378,0.888421052631579,0.890909090909091,0.858024691358025,0.85,0.867543859649123,0.887777777777778,0.892857142857143,0.87375,0.858682242270029,0.858585858585859,0.875,0.905249264902433,0.898203858982839,0.895061728395062,0.868421052631579,0.845679012345679,0.868421052631579,0.862962962962963,0.869533909400367,0.886523449795404,0.888888888888889,0.915833333333333,0.930952380952381,0.940832087693074,0.944444444444444,0.924691358024691,0.931736111111111,0.934146341463415,0.941558441558442,0.917692307692308,0.875343406593407,0.895,0.961111111111111,0.959722222222222,0.961111111111111,0.928571428571429,1,0.994444444444444,0.948275862068966,0.959116541353384,0.963888888888889,0.994444444444444,0.997222222222222,1.07087053571429,1.0625,1.07142857142857,1.095,1.06666666666667,1.06117647058824,1.10554403104925,1.13113038277512,1.1,1.09375,1.11875,1.05738993710692,1.05381433823529,1.04757893693716,1.06083579881657,1.08024691358025,1.10131578947368,1.07,1.06339285714286,1.07333333333333,1.05660130718954,1.0808204467354,1.11521929824561,1.11904761904762,1.09375,1.12179487179487,1.12012987012987,1.13571428571429
"Grand Rapids, MI",50,,,,,,,,,,,,,,0.674773755656109,0.666666666666667,0.613636363636364,0.637218045112782,0.641025641025641,0.654822335025381,0.673333333333333,0.689655172413793,0.689655172413793,0.695,0.665555555555556,0.673402777777778,0.727777777777778,0.692307692307692,0.6875,0.694444444444444,0.694444444444444,0.723611111111111,0.748387096774194,0.764705882352941,0.759545454545455,0.746153846153846,0.782222222222222,0.852941176470588,0.846153846153846,0.829166666666667,0.85,0.86046511627907,0.857142857142857,0.846153846153846,0.84375,0.86875,0.84375,0.790392156862745,0.817647058823529,0.892857142857143,0.896428571428571,0.870486111111111,0.839076540436457,0.862372510927635,0.863969171483622,0.903125,0.866666666666667,0.917410714285714,0.935416666666667,0.948367754830113,0.949977661950856,0.9375,0.881652661064426,0.866666666666667,0.895,0.909090909090909,0.85,0.925404530744337,0.961687605104362,0.964285714285714,1.01785714285714,0.991844919786096,0.949518403852769,0.921052631578947,0.995,0.940972222222222,0.96547619047619,0.9375,1,1.02824295587453,1.08823529411765,1.07692307692308,1.07142857142857,1.09375,1,1.03125,1,0.995,1,0.860795454545455,0.999375,1.04926602756141,1.04545454545455,1.05,1.07142857142857,1.06125,1.05,1.03550295857988,1.05263157894737,1.0625,1.09090909090909,1.07142857142857,1.05105105105105,1.07142857142857,1.07142857142857
"Tucson, AZ",51,,,,,,,,,,,,,0.75,0.75,0.740118577075099,0.74375,0.760720601237843,0.794117647058823,0.814892080863353,0.821898496240602,0.8125,0.752314814814815,0.752314814814815,0.75,0.743296113014423,0.75,0.75,0.769070912462434,0.782307692307692,0.766194331983806,0.766666666666667,0.773623511904762,0.77757048092869,0.769444444444444,0.772474747474748,0.758928571428571,0.762897914379802,0.776699029126214,0.777363184079602,0.783208020050125,0.791277699198491,0.789473684210526,0.791277699198491,0.829352055051692,0.81876364628821,0.815068493150685,0.787857142857143,0.793539603960396,0.805576685366549,0.807692307692308,0.764818355640535,0.75355852925341,0.76054814677886,0.773015873015873,0.776069295101553,0.795641652529688,0.792079207920792,0.797872340425532,0.806996175139042,0.786334056399132,0.78125,0.773863636363636,0.770786807205208,0.771349862258953,0.773611111111111,0.780632411067194,0.797486894850447,0.843637670740474,0.837765957446808,0.790322580645161,0.839920948616601,0.854102167182663,0.814159292035398,0.821287779237845,0.866705858600254,0.798269503546099,0.835227272727273,0.84375,0.919174208144796,0.95,0.939119170984456,0.939189189189189,0.90625,0.89041095890411,0.880626223091976,0.875,0.901832185227708,0.901923076923077,0.901923076923077,0.919642857142857,0.98834597463382,0.992063492063492,0.988756613756614,1,0.958333333333333,0.919642857142857,0.924170616113744,0.921153846153846,0.924038461538462,0.953846153846154,1,1,1,1.04166666666667
"Urban Honolulu, HI",52,,,,,,,,,,,,,,,,,,1.84049079754601,1.83691206543967,1.83436104503151,1.84049079754601,1.78947368421053,1.825,2.07979626485569,2.03289977046672,2.05479452054795,2.07676130389064,2.17741935483871,2.14285714285714,2.14285714285714,2.14285714285714,2.16278065630397,2.19244823386114,2.23097112860892,2.22473178994918,2.23171936758893,2.16666666666667,2.14285714285714,2.29658792650919,2.25724637681159,2.15783722145674,2.08571700991609,2.08868472121714,2.10997442455243,2.29443567482241,2.26515151515152,2.21549462638572,2.35199922360248,2.36805555555556,2.18344774980931,2.35659481183778,2.41827860248913,2.481801219384,2.28888888888889,2.39891350099968,2.55427841634738,2.55102040816327,2.47615803814714,2.4,2.4,2.34552845528455,2.37004266076789,2.34833659491194,2.32258354531464,2.25,2.25,2.25,2.3,2.40162037037037,2.37154150197628,2.63157894736842,2.36428045638572,2.38589211618257,2.33126293995859,2.37037037037037,2.47933884297521,2.37926136363636,2.39,2.38461538461538,2.42424242424242,2.42045454545455,2.42857142857143,2.5,2.44755244755245,2.41666666666667,2.37184391736802,2.36875,2.375,2.3343949044586,2.43478260869565,2.44166666666667,2.45597335625269,2.5,2.5,2.49458731811876,2.42424242424242,2.44728915662651,2.45724984397753,2.49520153550864,2.5,2.5,2.5,2.5,2.5
"Fresno, CA",53,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.8125,0.80952380952381,0.798966704936854,0.807381776239908,0.791172938043453,0.791666666666667,0.8125,0.80952380952381,0.806060606060606,0.819805194805195,0.813068181818182,0.815909090909091,0.833109017496635,0.883333333333333,0.876623376623377,0.875,0.872578053259871,0.873609799291617,0.861308739569609,0.88961038961039,0.875,0.857142857142857,0.852272727272727,0.865384615384615,0.870031836461126,0.871767947572237,0.874125874125874,0.866336633663366,0.855844155844156,0.875,0.866336633663366,0.869822485207101,0.870568079064676,0.86734693877551,0.86734693877551,0.861111111111111,0.858369098712446,0.871090714840715,0.882352941176471,0.86875,0.831422018348624,0.85,0.829166666666667,0.866684549356223,0.831442750797589,0.867189940191803,0.858369098712446,0.861111111111111,0.866600430917461,0.858369098712446,0.787037037037037,0.857309549356223,0.854184549356223,0.878676470588235,0.910427807486631,0.956439393939394,0.932835820895522,0.944663167104112,0.940777972027972,0.958912037037037,0.991096885558845,1,0.931050531914894,0.93125,0.951086956521739,0.98095932969309,0.97140522875817,1.02743602362205,1.00567163571196,0.993848468127062,0.987215909090909,1.03125,1.04545454545455,1.03151862464183,1.04791919277732,1.06833108309115,1.08823529411765,1.08200455580866
"Worcester, MA",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.04946741854637,1.07567567567568,1.06458333333333,1.08173076923077,1.06281146179402,1.03157204122128,1.035625,1.04,1.07142857142857,1.04166666666667,1.07567567567568,1.07355212355212,1.06666666666667,1.04166666666667,1.09938434476693,1.05421686746988,1.07629937629938,1.04166666666667,1.04166666666667,1.06191037735849,1.09090909090909,1.08712121212121,1.10353241077932,1.11538461538462,1.09090909090909
"Stamford, CT",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35020775623269,1.32223578516302,1.32508833922261,1.27450980392157,1.2632246636986,1.30305286671631,1.31782945736434,1.30488782051282,1.34259259259259,1.36792452830189,1.38888888888889,1.31090854751943,1.33796296296296,1.30338124795818,1.25,1.26128518321827,1.24137997457333,1.36869118905047,1.36363636363636,1.36709736963544,1.34545454545455,1.27564102564103,1.2666136178461,1.30104166666667,1.32046657046657,1.47172995780591,1.47700760580468,1.403125,1.4796258598905,1.51404151404151,1.4046556122449,1.35281385281385,1.40625,1.33591873302328,1.36554621848739,1.40767045454545,1.38888888888889,1.45208131655373,1.51354565068157,1.46217823272618,1.48866348448687,1.42142857142857,1.38888888888889,1.27860176952793,1.25683994528044,1.3262599469496,1.27040816326531,1.25062562562563,1.25,1.24717194570136,1.31520778072502,1.28352490421456,1.33333333333333,1.33244503664224,1.4,1.31414473684211,1.20192307692308,1.32058287795993,1.38675213675214,1.34615384615385,1.35730446024564,1.35705669481303,1.31909090909091
"Albuquerque, NM",56,,,,,,,,,,,,,,,,,,,,0.902173913043478,0.912878787878788,0.866666666666667,0.84,0.811688311688312,0.780833333333333,0.786666666666667,0.782222222222222,0.827380952380952,0.859145527369826,0.859145527369826,0.859145527369826,0.807235663082437,0.851648351648352,0.871875,0.873671782762692,0.861148197596796,0.880281690140845,0.874213836477987,0.846153846153846,0.905934343434343,0.829886737303617,0.8125,0.78125,0.785870243293824,0.791666666666667,0.793333333333333,0.793333333333333,0.8,0.775449101796407,0.771915584415584,0.772727272727273,0.78125,0.775,0.785714285714286,0.785714285714286,0.814384151593454,0.778125,0.776363636363636,0.795,0.795,0.783482142857143,0.814814814814815,0.818181818181818,0.795,0.793333333333333,0.8125,0.836666666666667,0.833333333333333,0.848806431663575,0.846660395108184,0.848588271796463,0.846660395108184,0.846660395108184,0.825192289882481,0.871527777777778,0.886752136752137,0.887310606060606,0.86875,0.830589526497335,0.914414414414414,0.930758995719079,0.946427806570437,0.935374149659864,0.916666666666667,0.916666666666667,0.89514435250976,0.898,0.916470588235294,0.9,0.9,0.898494112318841,0.916666666666667,0.962566844919786,0.942028985507246,0.990916597853014,0.961538461538462,0.961538461538462,0.973012987012987,0.925414364640884,0.923954002079002,0.925297675297675,0.928571428571429,0.944444444444444,0.961538461538462
