"RegionID","RegionName","RegionType","StateName","SizeRank","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4"
395089,"Sheboygan, WI","Msa","WI",339,2.45,2.84,3.33,3.73,4.22,3.63,2.94,2.25,1.57,1.08,0.78,0.39,0.1,0.29,0.69,1.27,1.67,2.16,1.96,1.76,1.37,1.18,0.59,0.49,0.2,0.88,0.98,1.47,1.86,2.06,2.35,2.75,3.92,3.53,4.02,3.82,5,5.1,4.8,3.14,2.55,2.65,3.24,3.04,3.43,4.12,4.61,4.51,4.41,4.71,5.88,7.25,6.37,5.29,4.31,4.9,5.2,6.27,6.76,6.96,6.67,5.98,5.49,5.39,5.69,6.86,7.45,7.35,6.47,6.57,7.06,7.65,7.84,7.55,6.18,5.59,5.78,6.08,7.16,7.75,7.94,8.82,9.12,9.02,8.24,8.14,8.43,9.71,8.92,8.33,8.04,9.41,9.51,10,9.22,8.73,8.63,8.53,9.31,9.61,9.8,9.9
394390,"Bismarck, ND","Msa","ND",340,4.71,4.51,4.41,4.9,5,6.08,6.67,8.24,8.33,8.04,8.53,9.51,9.8,10,9.9,9.71,9.61,9.22,8.43,8.14,8.92,9.41,9.02,7.16,6.57,6.76,7.06,7.84,6.86,5.49,6.37,7.94,9.31,8.63,7.55,7.25,7.45,7.75,7.35,7.65,8.82,9.12,8.73,6.96,6.27,5.98,5.88,5.78,5.39,5.69,6.47,6.18,5.2,5.1,5.59,5.29,4.61,3.92,3.53,3.73,3.82,3.24,1.57,2.06,4.02,4.8,4.31,3.43,1.37,1.76,2.75,2.94,2.25,2.16,3.33,4.12,4.22,3.63,2.35,1.47,2.84,3.14,3.04,2.65,2.55,2.45,1.67,1.08,0.88,0.59,0.78,0.98,1.18,1.86,1.96,1.27,0.69,0.49,0.39,0.29,0.2,0.1
394949,"Owensboro, KY","Msa","KY",341,9.31,8.73,8.82,8.04,8.53,10,9.12,6.08,2.25,0.59,0.39,0.2,0.78,1.47,3.14,5.78,7.75,3.33,2.06,1.18,3.43,2.35,2.45,3.63,4.22,4.61,5.39,7.35,6.96,6.18,5.29,5.59,5,4.51,3.82,2.65,2.84,3.04,1.67,0.49,0.1,0.29,0.69,1.27,1.76,3.24,3.53,3.92,4.12,5.1,4.02,2.16,0.98,0.88,1.37,3.73,5.69,7.45,7.94,7.65,5.88,2.55,1.57,1.08,1.86,1.96,2.75,2.94,4.31,4.9,4.8,4.71,4.41,5.2,5.49,6.57,6.67,8.24,8.33,9.8,7.25,7.06,6.76,7.16,7.55,8.14,9.41,9.02,9.22,8.92,9.61,8.43,8.63,9.71,9.9,9.51,7.84,6.86,6.27,6.37,5.98,6.47
394546,"Dunn, NC","Msa","NC",342,7.84,7.65,7.45,5.98,6.27,6.37,7.25,5.78,5.2,4.22,2.94,1.96,1.57,1.08,0.69,0.98,0.59,0.49,0.2,0.1,0.29,0.39,0.78,1.18,0.88,1.27,1.37,1.47,1.67,1.76,1.86,2.35,2.75,3.14,2.65,3.04,3.63,4.12,4.31,3.24,2.45,2.06,2.16,2.25,2.55,3.43,4.61,3.73,3.33,2.84,3.53,4.51,4.8,4.9,3.92,3.82,4.02,4.41,4.71,5,5.1,5.29,5.39,5.49,5.59,5.69,5.88,6.08,6.47,7.06,7.16,6.86,6.57,6.18,6.67,6.96,7.55,6.76,7.35,7.75,7.94,8.04,8.14,8.24,8.33,8.73,8.53,8.63,8.43,8.82,8.92,9.02,9.12,9.31,9.51,9.71,9.8,9.61,9.22,9.41,9.9,10
395237,"Wooster, OH","Msa","OH",343,0.69,0.2,0.1,1.18,4.71,6.27,6.08,5.29,4.12,2.55,1.47,0.78,1.08,2.25,3.33,3.53,0.88,0.49,0.29,1.37,3.43,4.22,3.82,3.04,2.35,2.94,1.86,0.59,0.39,1.27,3.92,3.63,1.57,0.98,2.16,2.84,4.02,4.8,5.1,5.2,5.39,4.9,4.31,3.14,2.65,1.76,1.67,1.96,2.45,3.73,4.51,5,4.61,3.24,2.06,2.75,4.41,5.69,7.16,7.84,7.65,6.57,5.59,5.49,6.76,6.96,6.37,5.78,5.88,5.98,6.47,7.06,7.45,7.55,7.35,7.25,6.67,6.18,6.86,7.75,8.43,8.73,8.63,8.53,8.92,9.31,9.51,9.71,9.61,9.8,10,9.9,9.41,9.22,9.12,9.02,8.82,8.24,8.33,8.14,8.04,7.94
394880,"Morristown, TN","Msa","TN",344,7.65,7.25,6.47,6.18,4.8,4.51,3.82,3.24,2.65,1.27,0.78,0.98,1.57,2.25,1.08,1.47,2.55,4.71,5,4.41,4.12,4.02,4.22,3.04,3.14,2.94,4.61,4.9,6.37,6.27,6.67,6.08,3.92,1.76,0.49,0.59,0.88,1.67,2.84,3.53,3.73,1.96,0.29,0.1,0.2,0.69,2.06,2.75,3.33,2.45,2.35,1.86,1.37,0.39,1.18,2.16,3.43,3.63,4.31,5.1,5.88,5.69,5.39,5.2,5.49,5.59,5.29,5.78,5.98,6.57,6.76,6.86,6.96,7.35,7.55,7.16,7.06,7.45,7.75,7.84,8.43,8.63,8.73,8.53,9.02,9.71,9.12,8.33,7.94,8.82,9.31,10,9.8,9.9,9.61,9.22,8.14,8.04,8.24,9.51,9.41,8.92
394734,"Kankakee, IL","Msa","IL",345,6.67,5.29,5,4.22,2.45,1.67,1.96,2.84,3.14,3.43,4.71,7.16,8.14,8.24,7.65,6.96,5.69,3.82,1.18,0.49,0.98,2.35,4.12,5.2,7.35,5.59,3.04,0.69,0.29,1.08,2.16,3.92,4.41,5.1,4.02,3.33,2.75,3.53,3.24,2.65,1.27,0.39,0.1,0.2,1.47,4.31,5.78,5.98,4.61,3.73,1.86,0.78,0.59,0.88,1.37,2.06,2.55,4.51,6.18,7.55,6.76,4.9,3.63,2.25,1.76,1.57,2.94,4.8,6.27,6.47,6.37,6.08,5.88,6.57,7.06,7.45,5.49,5.39,6.86,8.33,8.63,8.82,9.12,9.22,8.73,8.43,8.04,7.94,7.75,8.53,9.02,9.31,9.41,9.61,9.8,9.71,10,9.9,9.51,8.92,7.84,7.25
394423,"Brunswick, GA","Msa","GA",346,9.61,9.9,10,9.8,9.51,9.71,9.41,9.31,9.22,9.12,7.75,3.82,1.37,0.69,0.59,0.39,0.2,0.1,0.29,0.49,0.78,1.08,1.27,1.96,4.41,5.49,5.69,5.29,4.61,4.9,3.14,3.73,3.04,3.92,3.43,5.1,5.2,6.27,4.71,2.25,0.88,0.98,2.45,5.59,6.67,6.08,5.39,5,4.22,2.94,1.57,1.67,2.84,4.12,5.88,6.76,7.45,6.96,5.98,4.51,2.75,1.76,1.18,1.47,1.86,3.63,6.18,7.35,7.06,5.78,4.31,3.24,3.33,2.55,2.16,2.06,4.8,6.57,8.24,8.73,9.02,8.43,8.63,8.33,8.04,7.84,7.55,6.86,6.37,7.16,8.14,8.82,8.92,8.53,7.94,7.65,7.25,6.47,3.53,2.35,2.65,4.02
394932,"Ogdensburg, NY","Msa","NY",347,7.65,5.29,7.06,5.1,2.75,0.78,0.59,0.88,1.08,0.49,0.29,0.98,3.63,7.84,9.12,9.22,9.61,9.8,10,9.9,7.94,3.04,1.47,1.67,0.69,0.2,0.1,0.39,2.25,3.73,6.67,6.57,7.45,7.16,8.43,9.41,8.33,8.92,8.14,9.31,8.82,9.71,5.78,4.02,3.92,8.73,9.51,8.04,5.98,6.08,6.86,9.02,8.53,7.75,4.31,2.94,2.35,3.33,4.61,5.49,5.88,5,4.22,2.84,3.43,3.82,4.9,4.71,6.18,7.25,6.37,4.41,3.53,2.55,1.76,1.27,1.57,1.96,2.16,2.45,2.06,2.65,3.14,4.51,5.39,5.69,4.12,1.86,1.18,1.37,3.24,6.27,7.35,6.76,5.59,5.2,6.96,8.24,8.63,7.55,6.47,4.8
395054,"San Angelo, TX","Msa","TX",348,2.45,1.37,0.78,0.29,0.1,0.2,0.69,1.76,1.86,2.06,1.67,1.96,1.47,0.98,0.49,0.39,0.59,1.27,3.73,4.61,4.41,4.02,4.9,4.31,3.92,2.65,3.53,2.55,1.18,0.88,1.08,3.33,7.25,9.71,10,9.9,9.31,9.12,7.65,5.78,3.82,3.43,4.51,6.18,7.35,7.84,6.57,5.29,4.8,5.1,5.98,6.37,8.63,9.61,9.8,9.02,8.82,8.24,8.14,7.06,7.55,8.04,8.73,7.75,6.08,3.63,2.84,2.75,4.71,4.22,4.12,2.94,3.14,3.04,2.35,2.16,1.57,2.25,3.24,5.39,5.88,6.96,7.16,6.86,5.59,5.2,6.76,7.45,6.67,5.49,6.27,8.53,9.51,9.41,9.22,8.92,8.43,7.94,6.47,5,5.69,8.33
394857,"Michigan City, IN","Msa","IN",349,1.08,0.59,0.29,0.49,2.35,5,4.9,2.16,0.88,0.78,1.27,2.06,4.71,5.59,6.08,5.69,4.41,3.14,2.84,3.92,4.51,2.75,0.39,0.2,0.1,0.69,1.18,1.37,1.76,2.55,2.65,3.82,5.49,7.25,7.35,7.06,6.37,5.29,5.78,6.27,7.16,5.88,2.45,0.98,1.67,4.02,4.12,3.24,3.04,4.22,5.39,5.1,4.31,3.63,4.8,3.73,3.33,4.61,6.67,6.86,6.47,5.98,5.2,3.53,1.47,1.57,2.25,2.94,1.96,1.86,3.43,6.57,6.96,6.76,6.18,7.45,7.55,7.65,8.43,8.82,8.92,8.04,7.84,7.75,8.33,8.53,8.63,8.14,8.24,7.94,8.73,9.02,9.41,9.61,9.31,9.12,9.22,9.71,10,9.8,9.51,9.9
753890,"Holland, MI","Msa","MI",350,1.96,1.67,3.43,6.27,7.35,6.86,3.53,0.2,0.1,1.76,3.82,5.49,5.39,5.1,3.14,0.88,0.39,2.45,5.69,6.67,7.06,6.76,6.37,4.71,2.55,0.59,0.49,0.29,1.08,2.84,4.22,3.73,2.94,1.86,1.18,1.27,2.35,3.04,2.16,0.98,0.69,2.06,2.25,1.57,0.78,1.47,2.75,3.33,4.02,4.31,5.88,6.57,6.18,3.24,1.37,2.65,4.61,5,4.8,5.29,5.59,5.78,4.9,4.51,4.41,3.92,3.63,4.12,5.2,5.98,6.08,6.47,6.96,7.16,7.25,7.45,7.65,7.94,8.33,8.63,8.04,7.75,7.55,7.84,8.24,9.22,9.71,9.61,8.92,9.02,9.41,9.9,10,9.8,9.51,9.31,9.12,8.82,8.53,8.43,8.14,8.73
395218,"Wenatchee, WA","Msa","WA",351,1.47,0.59,0.1,0.2,0.69,0.29,0.49,1.08,1.76,2.06,2.35,2.45,2.94,2.65,2.84,2.75,2.16,1.18,0.98,1.37,0.88,0.78,0.39,1.27,1.96,2.25,1.86,1.57,1.67,2.55,3.33,3.63,4.12,3.73,4.02,3.43,3.82,5,4.51,3.92,3.04,3.14,3.24,3.53,4.22,5.69,5.88,5.78,4.31,5.29,5.98,7.35,8.73,9.02,7.65,6.37,5.39,4.9,4.61,5.49,6.47,7.45,8.24,7.55,6.96,6.57,6.18,5.59,4.71,5.2,4.41,4.8,5.1,6.08,6.27,6.67,7.06,7.94,8.53,8.14,7.84,8.33,9.31,9.41,9.8,9.22,8.82,8.63,9.12,8.92,9.51,9.71,10,9.9,9.61,8.43,7.25,6.76,6.86,7.16,7.75,8.04
394778,"Lawrence, KS","Msa","KS",352,5.2,4.9,4.51,4.02,3.82,2.94,2.84,2.55,2.45,2.16,1.96,1.67,1.57,1.18,1.08,0.49,0.69,0.39,0.29,0.2,0.1,0.59,0.78,0.88,0.98,1.27,1.37,1.47,1.76,1.86,2.06,2.25,2.35,2.65,2.75,3.04,3.14,3.43,3.33,3.53,3.24,3.63,3.73,3.92,4.12,4.22,4.31,4.41,4.71,4.61,4.8,5,5.1,5.29,5.39,5.49,5.59,5.69,5.78,5.88,5.98,6.08,6.18,6.37,6.27,6.47,6.57,6.67,6.76,6.86,6.96,7.06,7.16,7.25,7.35,7.65,7.94,8.14,8.33,8.53,8.73,8.92,9.02,9.22,9.31,9.51,9.71,9.41,9.61,9.9,10,9.8,9.12,8.82,8.63,8.43,8.24,8.04,7.75,7.84,7.45,7.55
394524,"Decatur, IL","Msa","IL",353,6.76,4.02,5.39,7.55,9.12,9.22,8.63,7.25,5.98,4.8,5.69,5.2,5.59,3.14,1.86,0.88,0.49,0.29,0.1,0.2,1.37,3.33,7.65,8.24,8.33,7.45,4.71,2.45,1.08,2.16,3.53,5.49,3.92,3.73,4.61,6.37,6.96,3.82,2.75,1.27,1.67,1.76,3.04,4.31,6.67,6.27,5,4.12,5.29,7.84,9.02,8.82,5.1,1.96,0.78,1.57,2.94,5.78,6.86,6.47,5.88,3.43,2.35,1.18,0.59,0.39,0.69,2.65,4.41,7.06,7.75,8.14,6.57,6.08,3.24,2.84,0.98,2.06,4.22,9.41,10,9.51,8.73,7.35,7.16,8.43,8.04,4.9,2.55,1.47,2.25,3.63,7.94,8.92,9.61,9.8,9.9,9.71,9.31,8.53,6.18,4.51
394867,"Missoula, MT","Msa","MT",354,0.39,0.29,0.2,0.1,0.59,1.37,1.86,0.88,0.49,0.69,0.98,1.96,1.67,1.27,1.08,1.47,1.57,2.16,2.06,3.24,3.04,4.12,3.63,3.33,2.25,2.45,2.75,3.14,4.22,5.39,6.37,5,5.2,4.71,5.88,5.78,5.59,6.18,6.86,7.84,5.49,1.76,0.78,1.18,2.94,4.02,5.29,4.61,3.92,3.53,2.65,2.84,3.82,6.76,8.04,7.55,6.57,5.1,4.51,4.8,5.69,4.41,3.43,2.35,2.55,3.73,4.31,4.9,5.98,6.08,6.27,6.67,7.16,9.02,9.61,9.71,9.8,9.51,9.41,8.92,8.73,8.33,7.45,7.06,7.75,9.12,9.9,10,8.82,8.14,8.53,9.31,9.22,8.43,7.25,7.35,8.24,8.63,7.94,7.65,6.96,6.47
753915,"Salem, OH","Msa","OH",355,3.63,3.53,3.73,2.65,2.25,1.37,0.88,0.98,1.57,2.06,2.45,2.55,2.84,3.04,3.14,2.75,3.24,2.94,4.71,6.37,8.92,7.06,5.69,5,5.39,5.88,4.31,1.47,0.49,0.39,0.59,0.78,1.67,1.27,1.08,2.35,4.22,6.96,6.47,5.49,2.16,0.29,0.1,0.2,3.43,5.29,5.59,4.51,5.1,4.02,1.86,0.69,1.76,3.92,4.41,4.61,6.27,9.41,10,9.9,9.71,9.31,8.73,5.98,3.82,1.18,1.96,3.33,4.8,6.18,6.76,7.35,8.04,8.14,7.25,5.78,4.9,4.12,5.2,6.08,8.24,8.53,8.43,7.65,7.55,7.94,9.02,9.12,9.51,8.63,7.84,7.45,8.82,9.8,9.61,9.22,8.33,7.75,6.86,7.16,6.67,6.57
394369,"Bay City, MI","Msa","MI",356,7.75,7.45,7.25,7.65,8.82,9.51,7.94,6.47,5.59,5.2,5.49,5.88,6.27,6.37,6.08,6.76,6.86,7.16,5.78,5.1,4.12,4.8,5.69,6.96,6.67,5.98,5.39,3.43,2.16,2.84,6.18,9.22,9.71,6.57,3.73,1.37,1.08,1.18,2.06,1.67,1.27,0.88,0.49,0.29,0.59,1.47,2.35,2.65,2.94,3.53,3.04,2.75,2.45,1.96,1.57,2.55,2.25,1.86,0.98,0.78,0.69,0.2,0.1,0.39,1.76,3.33,3.82,3.14,3.24,4.22,4.9,4.61,4.41,4.31,4.02,4.71,5,4.51,3.63,3.92,5.29,7.06,7.35,7.55,7.84,8.14,9.02,8.73,8.33,8.04,8.24,8.43,8.63,8.53,9.41,9.31,8.92,9.61,9.9,10,9.8,9.12
394788,"Lewiston, ME","Msa","ME",357,1.37,1.57,2.16,2.35,2.45,1.86,1.47,0.2,0.49,0.98,1.76,2.25,1.96,1.67,0.88,0.78,1.18,1.27,0.69,0.29,0.1,0.59,0.39,1.08,2.06,2.55,2.65,2.75,2.84,2.94,3.04,3.14,3.53,4.12,4.22,3.63,3.43,3.24,3.33,3.92,4.31,4.02,3.73,3.82,4.41,4.8,5.1,5.2,5.29,5.69,5.49,4.9,4.61,4.51,4.71,5,5.39,5.88,6.18,6.27,6.08,5.78,5.59,5.98,6.37,6.47,6.57,6.67,6.76,6.86,6.96,7.06,7.16,7.25,7.55,7.75,7.94,7.84,7.45,7.35,7.65,8.04,8.24,8.14,8.43,8.63,8.82,8.92,9.02,9.22,9.61,9.9,10,9.8,9.71,9.51,9.41,9.31,9.12,8.73,8.53,8.33
395039,"Roseburg, OR","Msa","OR",358,6.76,6.57,3.82,1.96,1.37,3.92,3.43,3.33,1.67,1.76,2.45,2.84,1.08,0.29,0.1,0.2,0.49,0.78,1.18,2.16,3.73,4.8,5.29,4.51,3.53,4.12,3.63,3.24,2.55,4.41,4.9,5.49,5.1,5.59,7.55,8.82,9.41,8.43,6.86,4.31,2.35,1.57,2.06,2.94,5,6.37,7.16,6.47,5.69,4.02,1.27,0.59,0.39,0.69,2.25,6.27,8.14,8.24,7.06,5.2,3.04,2.65,2.75,1.47,0.98,0.88,1.86,4.71,6.67,7.25,6.96,6.18,5.88,5.78,5.98,5.39,4.22,3.14,4.61,6.08,7.84,8.53,9.02,9.22,9.12,8.73,8.33,7.65,7.45,8.04,8.92,9.51,9.71,9.9,10,9.8,9.61,9.31,8.63,7.94,7.35,7.75
395139,"Sumter, SC","Msa","SC",359,7.75,6.47,2.25,1.27,0.59,0.49,0.1,0.2,0.69,2.45,5.1,5.98,6.18,5.2,3.43,1.18,0.78,0.39,1.47,2.94,4.9,4.41,4.12,5,3.14,4.8,4.51,5.59,3.63,2.55,4.31,5.78,6.37,5.49,3.24,1.86,2.06,1.96,3.04,1.76,0.98,0.29,0.88,1.08,2.16,3.53,3.92,4.22,2.65,3.33,5.69,6.86,6.96,6.27,4.02,2.35,1.57,1.37,1.67,5.29,7.45,8.24,7.65,6.57,4.71,2.75,2.84,6.08,7.55,8.14,7.94,7.06,5.88,4.61,3.73,3.82,5.39,7.16,8.33,8.82,8.92,9.12,9.22,8.73,8.43,8.04,7.25,6.76,6.67,7.35,7.84,8.63,9.31,9.51,9.9,10,9.8,9.71,9.61,9.41,9.02,8.53
395095,"Show Low, AZ","Msa","AZ",360,1.67,1.08,0.69,0.49,0.39,0.59,1.37,1.96,2.94,2.84,3.04,3.73,3.82,3.92,2.45,1.27,0.29,0.2,0.1,0.78,2.16,2.35,2.25,3.33,5.1,5.59,4.61,5.29,6.18,9.31,10,8.63,7.45,6.67,7.75,7.84,8.04,8.43,9.02,9.71,8.92,8.14,6.86,7.35,7.55,7.16,6.27,5.98,4.9,3.53,1.57,0.98,1.86,4.02,5.2,5,4.71,4.8,4.31,3.14,2.06,1.76,2.65,3.43,3.63,2.75,3.24,4.41,5.49,5.78,5.69,5.88,5.39,4.51,4.12,2.55,1.47,0.88,1.18,4.22,6.08,8.24,8.33,7.65,6.47,6.37,6.57,7.06,6.76,7.94,8.73,9.61,9.51,8.82,9.22,9.12,9.8,9.9,9.41,8.53,7.25,6.96
394396,"Bluefield, WV","Msa","WV",362,8.82,8.63,8.92,9.31,9.61,9.8,9.9,10,9.71,8.73,7.75,7.84,8.04,7.35,5.2,3.73,5,7.16,6.86,2.65,0.39,0.1,1.08,2.75,6.67,8.33,9.12,9.51,9.22,8.24,6.08,4.22,1.96,2.45,1.27,2.25,0.29,0.69,1.76,5.1,4.9,3.53,0.98,0.49,1.67,2.84,3.24,2.16,2.55,3.82,6.18,6.37,5.29,2.06,1.47,4.12,6.47,7.65,7.55,6.76,5.98,3.92,1.86,0.59,1.18,3.14,4.41,2.94,2.35,3.04,6.27,7.94,8.14,7.25,5.78,1.37,0.78,0.2,0.88,1.57,3.43,4.8,4.61,4.31,3.33,4.02,3.63,5.39,5.49,5.88,6.96,8.53,9.41,9.02,8.43,7.45,7.06,6.57,5.59,4.71,4.51,5.69
394518,"Danville, VA","Msa","VA",363,6.08,7.16,6.47,8.73,9.22,6.27,6.18,6.96,9.8,10,9.9,9.71,8.53,5.49,4.31,3.63,2.84,3.14,3.43,4.41,3.82,5,5.59,6.76,7.25,7.55,6.37,3.92,1.37,0.59,1.18,2.06,3.53,4.51,5.1,4.61,2.65,1.57,0.49,0.1,0.2,0.98,2.16,1.96,2.25,2.35,4.02,3.24,2.94,1.86,1.76,1.08,0.39,0.29,1.27,3.04,6.57,8.04,8.63,7.06,4.22,2.45,0.88,0.69,0.78,5.39,8.43,9.61,8.92,7.65,5.98,5.29,5.2,4.12,2.55,1.47,1.67,3.33,6.67,7.94,8.82,8.33,8.14,7.75,7.35,6.86,7.45,5.69,4.8,2.75,3.73,5.78,8.24,9.31,9.02,9.12,9.51,9.41,7.84,5.88,4.71,4.9
394794,"Lima, OH","Msa","OH",364,9.12,8.14,7.06,6.57,6.67,6.08,6.18,6.86,5.29,1.47,0.78,2.55,6.27,7.94,5.78,2.94,1.86,1.96,1.57,1.08,1.37,4.9,4.71,4.8,2.75,3.33,2.25,1.67,2.06,3.92,5.49,5.59,5.39,4.22,2.84,2.65,4.31,6.76,7.25,7.16,6.37,4.12,0.98,0.49,0.59,0.88,2.35,3.53,3.82,4.51,4.41,3.63,0.39,0.2,0.1,0.29,0.69,1.18,3.43,5.1,6.47,5.2,3.24,1.76,1.27,2.45,3.73,5,5.69,5.88,7.45,8.82,9.02,7.75,4.61,3.04,2.16,3.14,4.02,5.98,7.65,9.31,9.61,9.51,8.92,8.43,8.63,8.24,7.35,6.96,7.84,9.41,9.8,10,9.9,9.71,9.22,8.53,8.33,7.55,8.04,8.73
394495,"Cookeville, TN","Msa","TN",365,4.9,3.33,1.67,0.29,0.2,0.1,0.39,0.49,0.78,1.47,2.45,5.2,4.8,4.12,1.96,1.37,1.08,0.88,1.27,2.84,6.08,7.35,7.25,5.78,4.61,5.49,6.86,7.84,6.57,3.24,2.06,1.76,4.41,5.59,6.27,3.73,3.53,3.63,5.39,5.88,5.69,4.22,3.04,2.75,4.51,6.18,6.67,5.1,4.31,3.14,2.35,1.57,0.98,0.59,0.69,1.18,1.86,3.43,5.98,7.94,8.43,6.96,4.02,2.94,2.55,3.82,5.29,6.37,6.47,6.76,7.45,8.14,7.55,7.16,4.71,3.92,2.16,2.65,2.25,5,8.33,9.22,9.71,9.61,9.51,9.12,8.92,8.63,8.04,7.65,8.53,8.82,9.31,9.9,10,9.8,9.41,9.02,8.73,8.24,7.06,7.75
753872,"California-Lexington Park, MD","Msa","MD",366,7.75,7.55,5.78,4.61,3.14,4.31,5.1,1.76,0.59,0.1,0.2,0.29,0.49,0.39,0.69,1.18,2.65,2.75,2.25,3.73,5.49,6.47,6.96,7.16,7.35,6.86,6.37,6.27,5.69,5.39,5.98,6.67,6.57,6.76,5.59,5.88,3.82,4.8,4.71,5,4.9,4.02,3.43,1.67,1.57,1.27,2.94,2.45,3.63,3.24,3.53,2.84,2.06,1.96,2.35,3.33,4.22,4.12,4.41,3.04,2.55,1.86,1.47,1.08,0.88,0.98,0.78,1.37,2.16,4.51,3.92,5.29,5.2,6.08,6.18,7.06,7.25,7.45,7.65,7.84,7.94,8.04,8.14,8.24,8.33,8.73,9.02,8.92,9.22,9.31,9.41,9.61,9.71,9.9,10,9.8,9.51,9.12,8.82,8.63,8.43,8.53
394620,"Gadsden, AL","Msa","AL",367,8.73,9.12,9.51,9.31,9.22,8.92,7.84,6.67,5.78,5.29,4.8,4.12,3.92,5,6.76,8.04,8.33,8.43,8.63,7.94,4.51,1.96,0.78,0.88,1.08,1.37,1.57,2.16,3.04,5.59,3.63,2.25,1.76,2.45,3.24,3.73,3.82,4.31,5.69,6.96,7.75,7.25,4.71,4.41,5.98,8.14,7.35,5.1,3.43,3.53,3.14,1.86,0.29,0.1,0.2,1.18,1.67,0.69,0.39,0.49,1.47,2.94,6.37,7.16,6.18,4.61,4.22,5.49,7.55,8.82,9.02,8.24,5.2,2.06,0.98,0.59,1.27,2.35,2.75,2.84,2.65,2.55,3.33,5.88,7.06,6.86,6.08,6.27,6.47,6.57,7.45,8.53,9.61,9.71,9.8,10,9.9,9.41,7.65,5.39,4.02,4.9
394513,"Cumberland, MD","Msa","MD",368,9.51,9.12,6.27,5,3.33,6.96,7.16,6.18,3.43,2.25,2.16,1.47,1.67,1.18,1.27,0.98,0.69,0.59,0.49,1.37,3.04,6.86,6.47,5.78,3.92,3.53,2.06,1.57,0.78,1.08,1.86,2.75,3.24,2.35,2.65,3.14,3.73,4.8,3.63,4.51,4.31,5.2,5.1,4.12,4.41,3.82,5.39,5.49,6.57,7.84,9.41,9.61,9.22,8.82,8.24,6.76,6.37,7.06,9.02,9.71,8.53,5.69,1.96,0.88,0.29,0.2,0.1,0.39,1.76,5.59,8.73,8.33,8.04,7.94,7.55,7.25,5.88,4.71,2.55,2.94,4.61,7.45,8.63,8.92,7.75,7.65,7.35,6.67,5.29,4.22,2.84,4.9,5.98,8.43,9.31,9.9,10,9.8,8.14,6.08,4.02,2.45
394804,"Longview, WA","Msa","WA",369,1.18,1.67,2.06,1.27,0.69,0.39,0.1,0.2,0.59,0.98,1.08,0.88,0.49,0.29,0.78,2.45,4.12,4.02,2.55,1.86,1.37,1.47,1.57,1.76,1.96,2.16,2.25,2.35,2.65,3.73,5.59,5.49,5.1,3.63,3.82,4.31,5.69,5,3.92,3.14,3.53,3.33,3.04,2.84,3.43,5.29,5.2,4.9,4.41,4.8,4.61,3.24,2.75,2.94,4.22,4.51,4.71,5.39,5.78,6.96,7.45,7.75,7.65,7.55,6.76,6.08,5.88,6.47,7.06,6.67,6.37,6.27,5.98,6.18,6.57,7.25,6.86,7.16,7.35,7.84,7.94,8.04,8.43,8.63,9.02,8.92,9.12,8.73,8.53,9.51,9.8,10,9.9,9.71,9.31,8.82,8.24,8.14,8.33,9.22,9.41,9.61
395222,"Whitewater, WI","Msa","WI",370,1.37,1.76,2.35,1.67,1.96,3.33,5.2,5.88,3.82,1.47,0.59,0.88,1.27,0.78,0.29,0.69,2.84,5,4.12,2.94,2.55,2.16,1.86,1.18,0.98,1.08,2.25,4.22,6.47,6.37,4.31,2.45,2.75,3.73,4.9,5.1,4.71,4.8,3.92,3.24,1.57,0.39,0.1,0.2,0.49,2.06,4.51,5.59,6.57,5.98,5.49,3.04,2.65,3.14,6.08,7.06,6.86,6.67,6.18,6.27,5.78,5.29,4.02,3.53,3.43,3.63,4.41,4.61,5.39,5.69,6.76,6.96,7.35,7.65,7.75,7.84,7.55,7.16,7.25,7.45,7.94,8.24,8.53,8.33,8.04,8.14,8.43,8.63,8.73,9.22,9.51,9.8,9.41,9.31,9.02,8.92,8.82,9.12,9.61,10,9.9,9.71
