RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
12447,Los Angeles,California,1,499300,487800,465700,457300,438200,423200,406e3,397700,384800,372700,354400,343600,336600,329100,325100,328800,333700,338600,340200,345800,345900,352300,356300,361900,358500,353900,354e3,352600,354200,349900,353300,352400,357400,362200,357500,356700,344900,348900,348700,349700,346400,342200,339900,334400,330800,331e3,330500,331400,330800,338300,340700,347300,353900,362700,374600,377100,383900,397800,403200,413100,411100,431700,446400,461800,468900,470400,472700,476100,474800,467500,450700,448900,452900,464200,468700,466400,466900,466800,467500,472500,470100,476300,478600,488300,492300,496e3,494600,496800,498800,506600,510800,509900,510300,518300,522600,526e3,521100,528900,533200,537e3,535200,536500,539500,539900,543100,544200,552300,552200,556500,555500,562600,567600,576300,575900,578700,585700,601800,614200,612300,621700,625500,639600,639200,650700,644400,655400,657400,683300,686100,691300,690200,689900,699500,706900
17426,Chicago,Illinois,2,324600,316300,294900,278700,274200,270600,271300,268800,261600,257700,249e3,247700,248900,246e3,239400,226900,226400,228600,23e4,229600,235200,234300,238100,226900,225500,222600,228e3,228500,220300,211500,199100,199800,202200,204200,202700,199800,197300,189900,184800,189900,199700,206200,204800,201600,192300,191700,185400,183900,180300,183300,188300,195700,202200,209700,214700,208800,208e3,198600,204500,198200,202700,204800,219200,231900,242500,248e3,250800,253800,252100,247500,244900,254500,258800,258600,255600,258100,257900,259300,262500,265200,266200,263e3,266400,265e3,268600,269300,268800,263200,255700,244200,238200,230300,222500,219300,218800,219700,217e3,218100,222100,223900,227200,231500,232400,233200,238300,249200,260700,256400,252400,239500,234300,225700,222300,225400,225400,228600,229600,235300,241300,244100,259e3,259300,260300,250500,258300,263800,266500,262400,266900,249600,258700,266900,298400,298500
6915,San Antonio,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164300,163900,165900,166100,167200,166800,169800,171800,173100,171900,171600,172700,173900,175200,174900,178500,177e3,178300,175600,176400,178e3,178700,179600,177800,178400,178800,180100,180300,180900,180800,180100,181200,180100,179600,179e3,181700,182500,182900,182500,185900,187200,189e3,188300,188800,188900,190300,191600,192400,192100,192400,193900,199100,201400,201e3,196700,195100,195900,196400
13271,Philadelphia,Pennsylvania,4,111300,111300,112700,11e4,108300,111100,113800,116200,114500,111500,107700,102100,102900,110500,113400,113700,109e3,115700,121300,124600,129200,127500,124200,114400,116200,119e3,122300,119500,115200,106300,104800,101e3,111e3,106300,108900,104300,108500,112e3,112200,111500,105300,106200,105400,106800,103100,104500,104e3,101200,100200,103700,110300,107900,107400,108900,109400,106800,106700,112300,115200,112500,107900,108100,109800,112800,115e3,115500,115500,115700,116200,118700,119e3,120500,126e3,125e3,124200,118300,117900,119800,118600,120600,118100,119300,118e3,112800,115500,116700,121100,121e3,121200,121600,122600,126400,126900,123500,127200,128200,129600,122200,123400,122700,125500,125800,129600,127500,130200,130700,133700,134900,137900,141800,143900,144800,144400,145700,144800,144900,147500,147800,150900,143100,142600,139300,146e3,144300,143700,142e3,145100,148100,152700,157600,159600,160700,159e3,161700
40326,Phoenix,Arizona,5,221700,212400,203600,195200,185400,176e3,167400,154600,14e4,122800,108200,93100,81800,74400,73400,81300,88e3,95100,95700,97500,104300,105100,105800,102800,102800,102600,101600,103300,101700,97900,95400,94e3,90500,85e3,84600,83900,83600,80400,79500,81600,83300,86100,88400,90500,95800,98200,93700,86200,81400,84800,93e3,97100,101400,104200,106600,111700,116e3,120700,123900,122400,123300,123800,128900,133700,137e3,137500,137900,138e3,136500,137e3,137e3,138900,138400,139800,138400,139e3,139e3,140800,143100,143200,143200,145e3,144400,147500,149800,155e3,158800,161200,161900,161700,161700,163800,167e3,169100,170300,170500,172600,174200,175600,175800,176200,179100,182100,184600,187100,187100,189200,189300,190700,19e4,190200,191e3,192800,194700,195900,198300,201100,203600,208200,213200,215200,218100,215200,215900,216800,218600,220100,219500,222600,223e3,226900,228700,231200,229700
18959,Las Vegas,Nevada,6,244600,239500,235400,229700,220300,209700,194900,184800,173900,166800,158600,150200,142e3,131200,124e3,120500,120100,118300,116e3,116900,118600,121300,122800,123300,123100,124300,126300,128700,125800,124500,119600,118200,116e3,115200,114900,113700,110800,109e3,108e3,108800,106900,103700,101700,102400,104100,105700,106300,106100,107400,109600,112900,116800,119e3,121700,123100,126100,130100,132900,136600,138900,142800,144700,147900,154600,159100,162600,160700,162300,162900,166e3,166500,168200,169500,171600,171800,163900,163500,167600,177e3,179200,177900,178500,178e3,181800,182400,185700,185400,185600,188600,188100,190500,188200,190900,191600,196200,199500,199500,197800,195900,198500,198e3,198500,196900,200300,204600,206300,208600,207300,213100,214500,218300,223500,226600,228100,227800,230100,232900,235600,240300,244300,246900,248400,252600,26e4,261900,261400,259e3,261600,263500,263100,266200,267100,27e4,264100
54296,San Diego,California,7,423e3,409300,398200,378900,369700,354700,347e3,333900,321e3,309100,295600,302300,296300,294400,289700,307e3,322500,331100,338400,346600,346200,349600,340500,346300,346800,351800,348400,343800,347700,347900,352100,353900,359700,359100,346900,340700,337700,344100,343300,336900,332700,327300,325e3,324800,325300,330300,328900,331300,335900,343200,350900,354400,364500,367e3,369700,372200,381700,391100,397400,402400,408400,415700,425900,430100,432200,428800,434e3,433600,435700,435600,438900,441300,441800,441700,444e3,444700,448300,453200,457900,465600,464300,463900,463200,474100,483200,482400,477e3,475100,478e3,478600,470900,468500,470800,486800,499300,503500,494700,495800,496300,501300,499e3,501800,504500,515200,518800,521e3,526200,539400,545600,537200,529400,534900,540200,544600,545700,551600,562800,570400,573900,574500,578800,583900,589200,591500,589900,589700,591900,590300,584200,580800,589300,600300,601800,601300
33839,San Jose,California,8,616200,583400,565500,545200,534100,522500,501500,477100,445600,427200,421100,415400,395300,37e4,359e3,367700,394600,403800,418500,420400,437e3,448900,458100,465e3,466300,454100,454400,448800,458500,456500,460700,457500,454100,450100,448500,437700,429200,417800,414700,423300,426e3,432500,431900,425600,424400,419600,430900,430800,432600,437400,441300,452600,467800,494800,510300,515700,518800,523700,539900,547400,556400,564e3,579200,592700,599500,601600,605300,608100,611100,614800,620100,625300,624800,630300,634e3,641600,637900,647400,652700,660600,664100,667700,675400,665800,676600,682100,700600,704800,714e3,721900,730700,732700,732800,737200,735e3,743900,749e3,759600,764700,762300,768e3,764500,765100,768400,776500,782e3,790700,800800,810500,810300,809100,814e3,827900,838300,855600,876600,907800,951900,972600,1015100,1035500,1061100,1056200,1041200,1019300,1005100,999900,1012100,994e3,988300,980200,977600,975200,955300
25290,Jacksonville,Florida,9,173400,166600,151200,146100,142700,141600,136e3,130400,130300,128800,129700,131800,131400,126500,112600,108900,108600,111900,110400,106400,109100,109900,110900,110400,110300,109200,101400,98800,97800,94200,87200,82100,88500,93400,95600,93e3,90400,89200,83700,84700,84e3,86900,82900,83100,83400,88900,84700,83800,78200,80900,78100,77400,75800,76500,77800,75500,77400,80200,87300,85800,83100,79800,79900,76900,74400,78900,82700,87e3,85900,86800,84900,81e3,79200,78300,75700,74900,78500,80300,81700,82800,85500,86700,81500,78e3,74400,76600,83400,90900,96e3,95900,98700,97500,94400,92500,94200,105200,104e3,109300,108700,115300,114e3,112300,110300,112e3,113400,114700,118400,132300,138800,139300,128700,125300,122700,124700,121500,119900,121e3,125700,133100,138600,147500,147800,143200,139100,141e3,142700,144400,140900,141700,139700,143400,152900,155400,159e3
24043,Charlotte,North Carolina,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181200,185600,185400,187200,187600,188300,187800,186800,189300,193900,196500,202700,210300,22e4,221700,223800,224700,221100,219300,215300,219700,219300,220800,224600,227e3,229700,226900
18172,Fort Worth,Texas,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178900,179500,179200,179700,182300,184e3,184800,185100,187200,187900,189800,19e4,191300,190600,192600,194800,196300,197400,196900,199500,201800,204900,205100,205500,209500,212800,214900,208400,210700,210900,214700,212700,214900,214700,213400,
7481,Tucson,Arizona,12,194900,193500,193900,185e3,180200,174800,174400,171200,168200,166700,162300,161200,154900,153500,150900,149400,149500,148600,152400,150100,150900,147100,150100,147e3,147800,146500,146100,140400,137200,135300,137700,133500,130600,127e3,126800,125500,123200,121100,119e3,116100,113100,111800,111600,109700,111500,113e3,118900,117900,119700,121200,124300,126600,125600,131400,134600,135900,134600,143200,148900,149e3,141300,141200,142900,146700,146800,148500,146100,146200,148e3,150900,151700,150500,153600,154e3,154200,150700,151500,151600,151700,151100,147700,144400,142500,143800,148200,148700,150600,147400,148100,146800,148500,151e3,152500,154700,154500,157600,158900,160600,161200,162200,162400,163800,163600,163200,163900,164800,169200,171200,172500,172100,172200,172600,169100,166900,171900,173300,179600,18e4,187e3,189400,190800,195600,195900,194300,189200,186900,188400,189800,192600,191700,194800,193600,196200,196400
10920,Columbus,Ohio,13,115700,110400,113500,110400,109400,104700,102700,100700,96600,91e3,93e3,91600,91500,88e3,91500,97500,103500,108500,113100,116800,118e3,111600,100900,99600,101900,103800,102400,104e3,98600,88400,77200,79100,81300,87900,86300,81700,75900,75300,75900,78e3,80100,87500,87500,85800,82800,85500,86600,83600,83e3,87300,98100,103400,108100,106600,106400,104400,102700,98900,104300,101700,102400,94500,99400,104500,110300,114200,112700,108500,107300,107e3,110400,110200,112900,116100,117500,120900,120600,121400,119500,122600,123600,124600,120500,143700,143900,145300,124100,123800,123200,121400,121300,121300,120900,119300,120500,125e3,130200,133e3,133e3,131200,132300,133900,138200,141900,144300,147200,150100,148800,147200,142600,142100,140200,141600,144100,146200,147300,148e3,151200,154700,157500,156e3,151900,146800,145800,146500,149200,150700,152e3,154500,157200,160300,162700,165500,162900
12455,Louisville,Kentucky,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158e3,156700,158500,159600,161700,157e3,157400,156900,160700,164200,167200,169900,165600,163600,160400,160700,160400,157300,157800,159e3,162800,168300,171200,177600,176300,
13121,Orlando,Florida,15,218300,215300,205100,200200,193500,193e3,185900,180600,176500,170700,163500,153700,138900,124200,108600,102800,98800,100200,98700,103e3,103400,108600,99700,95e3,89800,90900,92200,89200,88800,85400,83600,84100,83900,82e3,78400,76e3,80800,84800,88900,88700,89700,88e3,89400,89e3,103300,105e3,106600,99100,99600,98500,97200,102500,107900,111900,107700,109300,110800,115700,121600,126e3,129900,128300,127800,127e3,129800,136e3,141400,142200,145e3,145e3,144800,141800,141800,147500,154500,154700,153400,148200,148600,150600,15e4,149400,148300,153200,156600,159500,158900,162e3,163e3,165900,169300,172700,175400,176200,177400,177e3,177700,178200,182800,185900,187900,185900,185500,186100,190600,192300,195100,192700,192600,193700,196900,200600,202400,202300,199300,199900,201300,206800,210300,221900,227400,234400,232700,237600,237100,235200,232100,232600,24e4,246800,248400,251800,247500,
17933,El Paso,Texas,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122800,122100,128400,131800,133400,134700,136e3,137200,132100,131400,131200,130100,131400,132400,134400,134200,131e3,129700,130500,130600,130600,128200,129200,129500,129700,133200,131400,131500,127900,128800,128200,127500,127e3,127800,127700,128800,130200,130800,131500,130400,128700,128900,128200,129100,130800,130300,131e3,130200,129400,129100,128400,130700,135e3,135900,137800,136200,137900,139100,137900,137500,135e3,136e3,138800,138700,140200,138800,139700,139800,139800,142300,144e3,142700,141600,140400,140900,142200,141300,144900,146500,146600,145900,146400,149300
11093,Denver,Colorado,17,188900,186100,179800,170100,168500,171600,170900,167400,159500,153300,144500,143100,146600,156400,164100,173600,179300,186600,190800,197300,200700,199300,194700,199700,198500,196300,190100,191900,202200,202800,206600,207900,208900,211400,203600,206e3,199500,201900,200600,204600,206e3,206700,207400,209600,211300,212500,212400,207700,208300,206900,215800,225400,238200,244500,248300,247900,253800,252800,249800,244300,245e3,253200,257700,258900,259100,260700,268100,272800,270900,261100,255200,254200,258900,258300,264400,265100,270300,268900,271700,273400,277100,281600,284700,293100,301600,307e3,307400,303900,304200,303800,305900,308200,315500,317900,326200,326e3,331700,330500,331700,332600,338800,343300,346300,346200,350300,358400,358600,360400,356e3,362200,362100,367e3,367300,377400,382800,392800,394e3,398400,404600,417700,42e4,416800,411700,413e3,412800,409600,417400,418800,422500,417300,415700,415300,412500,409200
16037,Seattle,Washington,18,409700,411300,412800,410300,401700,397300,397e3,399800,395600,400900,399800,395e3,376e3,361400,357700,358300,361100,364600,369500,377200,371900,376700,380200,385900,383900,377700,378400,372200,376200,385200,398200,392500,383100,378400,385400,387500,380200,373500,364400,357100,357e3,360200,368e3,362100,356800,350900,346700,347600,351600,370200,381500,383500,378600,379300,386e3,390300,394200,398500,393600,394800,400100,407100,410100,404600,408700,410500,418200,420800,425200,424100,427e3,424700,418500,414500,417200,424900,429200,427600,433500,439300,438500,439700,435600,440600,439900,454e3,460900,470200,463100,476e3,475900,483800,485900,504e3,512900,515e3,513200,519500,525700,533e3,526600,528200,528800,545200,555500,562500,570600,579900,591200,600600,605800,613800,626600,639500,647e3,648800,652100,660100,677e3,695e3,704300,713300,717900,711500,699800,690400,699700,702400,702e3,696800,680300,675400,673900,692400
32811,Memphis,Tennessee,19,72900,71900,67300,65300,62800,61800,60900,59900,56400,53e3,52300,55200,55300,53200,47200,48200,48700,55300,59400,61800,64500,64300,63200,58600,54900,58100,58500,60200,55200,53700,51e3,50600,55200,59300,63e3,64200,62100,57300,50700,49100,49800,50700,55e3,57400,56800,57300,56900,59900,56500,56500,54600,53400,53700,55300,57800,60500,61100,64700,67500,70200,70200,67700,65400,66200,70300,71500,71900,71500,71500,71900,71600,77100,81900,81200,80100,76300,85900,84700,85600,85800,87400,91e3,84e3,85900,85900,88e3,85200,85100,84100,88300,88600,88600,85900,84e3,84200,84500,84400,87900,90900,94600,93500,93e3,90400,90500,92300,93400,93600,93600,95e3,97100,99200,98200,97300,97600,100900,102200,105700,106e3,109100,106900,103900,101600,102e3,105300,104800,102100,98900,97400,96600,96100,92600,98400,100900,
44269,Boston,Massachusetts,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391300,393800,390700,386200,391900,395500,397200,395700,398200,416e3,416500,421e3,409800,416800,421200,425400,434300,435400,443e3,443100,442800,443900,441400,446500,448100,446900,442400,440900,441200,449300,453100,463300,481700,490300,489400,485300,483800,492e3,496e3,503900,507900,511300,509400,505200,505200,504800,519100,515600,539400,543600,553900,546200,533600,529100,525400,549200,557e3,564500,564900,566900,569600,564700,565e3,566700,575500,582400,592e3,580600,606500,597e3,622600,608900,628100,625100,628400,626600,618700,628800,625800,633300,632800,635400,
41568,Washington,District of Columbia,21,392700,391900,389300,388600,395200,389300,393700,376600,380100,368500,371500,365700,366800,368100,365400,367700,362900,359800,359200,352e3,356500,350700,364600,354100,344500,337700,347200,347600,346100,362300,382500,384400,384700,390300,408e3,390600,376800,359700,358600,366700,361e3,369100,370900,377700,373200,373700,375e3,376e3,363700,364700,377600,389e3,396900,400900,411600,416500,417500,424400,435400,449400,441300,441100,432600,435900,439200,442500,458200,452400,457900,453400,456900,451300,451700,457300,467100,471500,477e3,475700,472600,473200,478400,477e3,485200,482200,493300,490400,494600,498500,492600,496e3,494800,499900,498800,501800,498100,511e3,506600,512900,507800,504400,507e3,512900,523500,534500,530800,533e3,536600,537700,543900,535500,533100,535900,536300,530100,521800,518800,516200,515500,513200,519500,518500,526900,530100,522800,523800,518900,518900,520400,536800,546400,548600,547900,553300,
13373,Portland,Oregon,22,291200,281400,28e4,281700,288100,288300,282400,280800,276800,279900,274900,273800,262500,257400,251600,250700,249e3,250400,250300,253600,251300,257100,253800,258200,254700,256400,251900,253100,252100,261400,262500,262900,256900,261500,263200,258300,247e3,236600,233300,233600,242900,248300,250600,247100,249600,246300,250500,247700,250500,245500,249100,258100,262800,265300,264400,270200,272e3,270300,271500,269600,273700,276200,279600,283300,288600,294800,298700,300200,302800,304600,298300,298600,295600,303400,298900,301900,300300,306600,309100,311400,314600,313600,315900,318700,323700,325400,324300,324700,332900,332e3,331700,327200,330500,342800,347200,350800,346900,351100,359900,367200,367800,370500,371500,379100,379500,383200,385e3,385700,387500,387700,394e3,392300,394200,391e3,395500,398600,401400,401900,407300,417100,425300,423e3,417100,417300,417e3,417300,411700,411300,409200,410400,412800,420300,422700,416200
6118,Nashville,Tennessee,23,147300,145300,144900,146800,146300,146800,142200,143600,140700,144100,142300,144100,141e3,141200,139900,141100,142900,143e3,141500,141e3,139800,141400,142100,141500,142900,140600,141300,139200,136700,138200,137e3,140200,137800,141500,142800,139400,133900,131400,133700,136800,137800,144600,140400,138e3,132500,138600,138900,139400,136300,136e3,138800,142500,144800,147100,147100,149e3,146800,152100,148700,147600,143400,15e4,154800,157600,161600,163400,164400,164200,167e3,167900,168600,171600,172500,178100,175700,177200,172200,172700,172700,172600,174200,180100,181200,183300,182300,185500,186200,186200,183900,186800,187700,193700,194600,195700,198e3,199100,200400,202400,205300,209800,213100,214100,215800,219200,220400,225300,226700,228500,227600,229e3,232800,232700,232400,233700,239700,242500,243900,245e3,247500,251900,255400,260800,259800,259700,257300,259e3,255600,258600,261600,272200,271400,273e3,269e3,269200
20288,Sacramento,California,24,205900,187300,171800,163200,157300,149900,142700,136300,129900,126700,122900,118900,117100,113200,115200,117300,122500,126e3,126800,129e3,131400,135500,136800,139400,136500,137800,137e3,138300,135800,132e3,129700,13e4,129100,129600,127e3,123100,117700,116700,116400,116800,114800,115100,114600,113300,117700,12e4,122400,122200,121600,121600,121300,124200,128400,130700,134900,138800,142100,146500,151500,158400,160800,161500,165900,17e4,176900,179600,183500,183500,188900,195700,198200,196400,195e3,200400,203300,205600,204300,206400,209500,211300,212100,208800,209400,217600,220900,226400,224700,228600,227600,228400,229500,234500,233e3,238100,239100,246900,252e3,252e3,250900,249e3,254400,256900,258500,260600,267600,267300,270800,265300,267600,268300,269600,270500,272200,276300,278300,282500,281e3,287600,296e3,306300,311300,305300,305400,304200,310700,314700,321e3,323200,320400,315500,,,,
3523,Baltimore,Maryland,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98300,107700,106100,114500,112900,112600,94900,91500,92200,96300,100200,102900,106500,106600,101200,102500,94800,95700,96900,108500,113500,114600,103700,102600,105700,116e3,118200,129200,129700,130600,119400,123100,136800,139200,134800,119300,116900,115300,116400,118200,119500,122500,115300,115100,124100,132e3,128300,114600,112400,115900,116600,123500,121500,122400,108e3,118300,134200,
5976,Milwaukee,Wisconsin,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e3,98500,103100,106700,109800,111400,111e3,112900,110700,109e3,107500,112700,114600,117400,119700,122e3,123400,122e3,122500,122300,117600,118500,121900,130100,130600,132100,138200,138800,137200,126300,125200,124400,125100,126200,125800,127700,127900,136500,141e3,143700,134300
18203,Fresno,California,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120700,121900,122600,124400,122300,122900,119900,124600,125e3,130800,130400,130600,133900,135e3,137900,138600,144400,147500,148e3,151600,153700,157700,158500,160900,162700,162500,167800,171700,172400,171300,174500,177100,18e4,174300,174600,170800,175900,177400,178e3,176500,188300,195600,199600,190800,188700,189600,191600,196200,194e3,194e3,190100,194800,196400,194900,195700,197e3,202800,204200,204500,206600,206600,211900,212400,215500,219200,218500,218e3,212600,215e3,221e3,225200,228200,232600,234700,245200,240600,242e3,240600,245500,246500,244900,247700,246100,244700,239900,240700,239900,240400,245400,249200,249800,
40152,Omaha,Nebraska,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130400,130700,130500,132900,136100,135700,134e3,131100,130800,129300,129100,129300,129400,131100,131900,134100,132700,134400,135600,137700,135900,132900,131100,132900,137800,139600,137800,135800,133900,134900,133700,133900,133400,134e3,136900,137500,138100,139400,139600,138900,136200,136200,137400,139400,137900,138e3,137200,140300,140100,139600,139900,140900,141300,141500,141600,142500,143e3,144e3,145100,146e3,146200,149300,149400,152100,150900,153200,153300,153900,150600,150500,146300,149800,150200,155100,155e3,155200,158700,159e3,159200,160100,161700,162900,158800,158600,159800,162100,164800,165e3,166800,166500,166e3,168100,168700,171200,169700,169900,170900,174800,177600,178300,180200,183200,189900,
23429,Albuquerque,New Mexico,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174e3,174400,176100,177700,178600,178600,177100,178100,177900,178400,176400,175400,174800,175700,180500,183200,183100,181800,180100,182e3,177900,181200,180500,185400,185500,187600,187500,185900,184600,184100,185700,185900,180100,178100,178300,185300,187900,187900,187200,186600,191200,191800,192800,189100,189700,190200,191500,194100,193900,191900,189500,189200,195100,195500,197300,192100,193900,192800,194700,195900,197400,197800,200500,201900,202300,200800,199500,201800,200700,203800,204300,
33225,Oklahoma City,Oklahoma,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137800,138200,139e3,139e3,139300,136600,135100,133e3,130800,131100,131500,131500,133200,134200,135800,132900,131900,132100,132700,134800,138600,141e3,145800,144800,150800,148900,
54047,Raleigh,North Carolina,31,180600,176700,175e3,172500,173800,175800,174700,175e3,173300,172700,175600,178e3,180300,174500,169e3,165700,166400,171600,172500,170500,172500,174100,181700,175800,177e3,175200,173400,177e3,174700,175100,174100,177300,188100,190600,192300,186800,181800,178700,177600,181800,177500,188500,182e3,184200,175500,186300,183400,184900,177600,184700,180600,177400,175e3,177400,182100,174800,178400,177300,187e3,181600,180100,179200,176900,175400,176600,182800,189100,190100,187300,191700,187600,187900,180600,183800,185500,185400,184400,183300,184600,183300,186200,190200,194400,193900,197400,199900,205100,206500,211300,214600,214200,215800,211600,212300,213100,215500,214700,211800,213e3,218e3,219800,219800,217800,212500,215800,216600,226500,228500,228600,232e3,232200,233500,230800,228300,228e3,229200,236500,239800,242900,247100,252200,252600,248600,249500,252700,251100,252200,246500,254100,252900,258600,256100,258200,257600
19331,Mesa,Arizona,32,202800,198900,191900,184800,177300,172400,168800,163600,155100,147100,141300,135900,130400,127100,126100,123700,120400,119500,122400,126400,127600,129200,128300,128900,127800,129600,126700,125e3,120500,119900,119e3,118400,115e3,112700,107400,107400,107300,107700,104900,100600,100700,99200,102e3,105e3,110900,112300,110400,109200,112700,116400,12e4,121700,127700,136700,136700,134700,132300,136200,138800,140400,144800,148100,149700,151500,154500,155100,154300,153600,155900,159e3,160200,159200,157800,157900,159500,157800,158800,16e4,164200,164600,164500,165600,165800,167100,167600,169700,171300,173e3,173700,177300,179500,180900,184100,184700,185700,183400,184900,186900,188e3,187700,189800,197200,199300,201100,196e3,197900,200600,204100,206100,206400,205900,207400,208300,210300,212400,210900,212500,212600,217700,222200,225300,229700,228e3,228700,233100,240600,245e3,239900,238800,240600,245700,250700,255500,253900
12700,Miami,Florida,33,303300,297400,273600,257100,248600,240100,235400,221100,215300,207800,194300,178800,173600,173700,167300,161800,157700,163400,163300,161e3,158700,162900,178800,187300,197200,202400,201800,194200,177100,173500,163900,169800,182300,191900,198300,196700,197500,199100,198800,202900,227100,228900,235700,211700,218100,227800,241400,242200,236700,235700,237500,245900,252600,248100,241500,237e3,247300,258400,262900,281300,277200,280700,267100,278900,291400,300300,293900,281600,266600,267200,264500,275500,275e3,284400,285100,289700,288700,287900,283700,284400,285600,289100,290900,290100,299200,293700,299100,291700,294800,285600,288400,287500,291300,290100,288200,289600,286900,285200,281800,282900,290500,295500,294900,297500,298e3,301800,300200,299800,300500,301600,298200,291500,287900,295300,302500,298100,297900,293400,307100,305900,313100,311e3,314e3,315100,311100,307e3,303200,304400,315300,322200,319200,313400,312200,
37211,Atlanta,Georgia,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199600,196e3,197200,197200,204900,204e3,208e3,207e3,211800,210200,208600,207400,210900,214600,216500,214400,212300,211600,217400,220100,216500,215100,214400,222500,22e4,220500,216700,221e3,222200,227700,229800,231300,221800,219800,215600,227400,230400,
4172,Colorado Springs,Colorado,35,190100,188300,187300,185800,190400,190500,190100,184200,182800,179e3,175100,17e4,17e4,168400,169600,169900,174900,183500,185300,185100,181500,183500,178400,173100,170800,170400,171300,169700,177100,182500,185300,183100,181500,182200,178600,178e3,172700,169700,164500,161700,167200,169300,171800,171100,169600,17e4,164400,164600,164800,171900,175800,178900,183700,183700,182400,180500,185800,185600,184e3,181200,186100,19e4,189100,191e3,193100,196900,196200,194300,195100,195e3,197100,191100,191200,188400,193e3,195800,199400,201500,202500,203100,202700,203800,207600,209500,207300,206900,211400,214900,214700,211600,212200,214200,216800,218500,219900,224400,225800,226500,225200,225300,227200,229500,233300,235e3,234300,234600,235900,237200,242100,244700,248700,246900,247100,247300,248900,254100,259400,264400,264600,266100,269700,273900,277400,278400,277300,275700,277300,279500,282400,280700,286200,294400,303700,302600
