"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Johnson County","IN","Indianapolis-Carmel-Anderson","18","081",408,72900,70000,73450,74700,73450,74900,74900,74900,74900,74900,74900,74900,72950,71500,71000,67000,69900,69000,69250,69900,69800,68900,68000,69619,69900,69900,66950,65000,65000,65000,65700,64250,59900,59500,54450,55000,52900,59900,59900,62850,63900,63950,64900,65000,69200,69900,70000,70000,66000,68900,69250,69000,69499,69499.5,71900,69900,67500,64900,69900,69900,69900,69900,69900,69900,70750,72375,71500,69999,72000,72625,75000,75000,75000,72250,70750,72500,74400,75000,75500,79900,79900,79900,85000,84900,84900,83900,82103,79500,78150,76000,79900,89900,85714,82750,89700,88900,84900,87500,90000,89900,89900,90000,90000,94900,99000,101450,99900,99900,99900,94950,109900,109900
"Kootenai County","ID","Coeur d'Alene","16","055",409,146900,148000,149000,149900,149900,149000,148900,145000,144900,145000,143950,145000,144850,139900,139900,136900,136975,138500,135900,133900,131000,129900,129000,129900,129900,129950,127500,128900,125500,126500,126900,129000,110000,120095.5,125000,125875,129500,129900,129900,129900,134500,134500,134900,134900,132500,136900,132900,130750,139900,140950,144275,148000,149500,150000,150000,149900,149900,148999,147900,149900,149000,149000,149900,149000,149900,149900,154900,155000,155000,157000,157000,156812.5,160000,160000,162265,168975,169091,170000,170990,170000,175000,175000,175000,174900,174931,179990,181500,181855,189900,189500,193250,199000,2e+05,204000,204000,2e+05,204000,198450,209000,215000,223500,225000,229000,229000,230000,235000,239000,237700,237500,239900,248000,249000
"Rowan County","NC","Charlotte-Concord-Gastonia","37","159",410,74400,71955,73950,74838.5,70200,69900,69900,69900,69900,69900,69900,69638.5,69500,67950,66725,65000,67500,64900,67950,62500,60000,57500,54997.5,54700,50400,54200,54997.5,56450,59838.5,59900,59900,59000,54997.5,58250,59900,59900,59900,60000,61000,64900,64900,69000,69150,69000,69000,69900,69000,69900,69000,69638.5,69900,69777,69900,69900,69900,69600,69838.5,67250,65000,64900,67000,67500,65000,68675,73950,74000,74638.5,72500,74900,74900,77000,74950,74000,73799.5,75000,75000,75000,75500,76950,78350,79900,81900,79900,79900,77700,81900,84950,85000,87000,89900,90000,90000,89900,89777,89777,89900,91500,89900,92750,94200,90000,96961,1e+05,105000,1e+05,99777,109945,113000,109900,109900,108000,109900
"Clark County","OH","Springfield","39","023",411,49700,47500,43400,47700,47500,46350,44900,44900,44900,44900,46000,44900,42000,44000,43000,40700,39900,39900,43200,44900,47000,45000,43700,43500,39900,39900,39900,43000,39900,42900,44000,44900,41000,43900,46300,45000,45900,44900,44900,44200,44900,44900,44900,45000,45000,45000,47000,46000,44900,47000,49900,48460,46000,47500,47850,45000,44900,44500,42250,42500,42000,44900,42500,39900,40975,41950,42500,42000,42000,40000,42250,44900,42450,44725,44900,45000,44900,42400,40000,39900,40000,39900,44900,44900,44300,43400,45000,45000,44900,45000,42650,44950,46082.5,45250,44900,39900,39900,39900,39900,42500,48000,47900,49000,47900,47076.5,49000,49000,49900,49000,49900,49900,49900
"Washington County","UT","St. George","49","053",412,130000,130000,130000,129900,129900,129500,125000,128650,125000,124900,125000,120000,120000,114900,119500,119900,120000,120000,119900,119900,119900,119900,119000,115500,115000,115000,115000,113000,114900,112000,115000,109900,104950,104900,109000,99900,1e+05,105000,109900,110000,105000,105000,99950,114900,119900,125000,125000,125000,125000,125000,129249.5,132000,133900,139000,139000,134900,133200,129900,129900,130000,129900,130000,124900,124979,127700,129825,129900,125000,128260,130000,124900,129900,138300,136500,144950,145000,152450,154950,159000,159450,159900,163700,165000,164900,164900,165000,165000,174900,175000,170450,172000,176745,179999,179900,182500,181500,189200,189900,189900,195000,190000,189950,195000,199000,199900,209450,212000,214900,214900,220000,219900,224900
"Indian River County","FL","Sebastian-Vero Beach","12","061",413,75000,74900,74900,74900,71000,69900,69250,69900,69900,69000,65370,67700,67410,59900,62500,60000,60000,59900,59900,59900,59000,59000,59900,59900,60000,62000,60000,60999.5,60150,60600,60308,60000,59500,59900,59900,59900,59900,60000,59900,59900,62500,64900,64900,69000,69000,69900,72000,73900,73000,70600,71750,72000,70200,70000,69900,70000,69900,70000,70000,74900,74000,69900,70000,72900,75550,74900,78000,79000,78500,78000,79900,84000,87250,89000,88150,83450,85000,89900,98900,96700,98950,95500,99999.5,99900,1e+05,107000,110000,114900,114500,109900,115000,115000,105000,113900,115000,112500,113200,116995,124871,125000,129450,125000,127995,129000,129900,130000,134500,133950,135000,135000,135000,134900
"Monroe County","IN","Bloomington","18","105",414,89900,89900,89900,90000,90000,92000,91900,89900,89900,89900,89900,88400,89000,89900,91200,90750,90000,90000,90000,89900,89000,85900,87900,85500,87900,89900,89900,89900,90000,89900,89900,87900,85900,84900,82900,84900,84900,86250,89000,87500,85000,85000,84250,84500,84500,84900,84500,80900,80900,84500,86500,85900,79900,79900,84900,82000,84500,81500,85000,84900,85000,85000,85000,84500,84500,84000,84000,79900,79900,79500,77900,77900,79000,79900,79900,84000,84500,84900,83700,84900,84900,84900,84700,79900,84900,86700,85900,88694,85000,89950,89900,92650,94900,98000,99900,95000,95000,101050,99900,99900,1e+05,109000,106750,109900,109900,114950,111850,115000,117000,122000,124400,124950
"Hampton City","VA","Virginia Beach-Norfolk-Newport News","51","650",415,139900,137900,137671,139000,137000,139900,137000,136250,137900,132900,132700,128900,125000,123000,119900,120000,120950,119000,119500,119900,118400,119900,119900,119000,118000,117000,114400,110000,110200,112500,112500,113500,114000,114900,109900,110000,110000,111300,110450,114900,113900,115000,114150,112000,112000,110000,112050,114450,112500,114000,112900,112500,110000,113000,114700,115000,113900,109900,110000,111459,115000,114900,114900,115900,115000,115000,117500,117150,118000,118000,117500,113200,114000,115000,116000,115500,120000,122225,124950,122900,124900,125000,125000,121477.5,124900,124999.5,124000,125000,125000,125000,125000,128250,129900,128000,128000,125000,125000,125000,124900,125300,129949.5,134000,133900,133000,129900,129000,129900,130000,129900,129900,133250,132000
"Florence County","SC","Florence","45","041",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,34900,37900,34700,33250,35000,36250,39900,38000,34949.5,34999.5,31000,29900,30450,30000,30500,30700,34900,39900,39900,39000,36600,33370,35000,35000,33740,34000,38000,38000,38000,36500,36500,36500,37750,38000,39950,36500,36000,38000,38000,37500,37450,37900,41000,39950,39950,35000,37250,38400,41000,44000,43950
"Fayette County","PA","Pittsburgh","42","051",417,47000,49900,48450,53000,54200,54900,55000,54700,53500,53750,51950,50000,48500,49500,49250,49900,49700,49500,47500,48900,49700,49900,49500,49900,49200,47450,47000,45000,45900,45000,45900,49900,49450,49900,49900,49900,49900,49900,50000,49900,49900,53450,52900,50000,50000,49900,53000,49950,49900,49900,49900,49900,50000,50000,54000,55000,54910.5,54000,51900,54900,54450,52900,54800,55000,55000,55000,53000,55000,52000,52000,54000,53000,52900,52900,54900,52950,52950,52450,52000,54200,54900,54900,54900,54900,54900,49950,53249,53000,54950,56000,55900,55000,55000,55000,58000,58500,55000,53500,57500,59900,59900,61000,64250,59900,59700,59900,59500,59900,59900,58960,58920,58710
"Dorchester County","SC","Charleston-North Charleston","45","035",418,114900,110900,110000,114500,113850,115000,115000,115000,114900,110000,110000,106900,104450,95450,99000,97650,99000,99000,95000,96400,94250,94250,95000,94900,95000,93800,90000,89762.5,89900,89900,87000,89900,87000,88250,89900,89900,88500,86075,88500,87500,89900,89900,89900,95000,92700,95000,99900,99900,99500,99500,105000,1e+05,102950,107750,109900,106000,109350,105250,1e+05,106250,108875,109900,111350,114000,114000,114437.5,117500,115000,119900,119000,120310,120730,121230,125000,125000,125715,128000,127450,129200,129450,130000,129900,129949.5,125000,131750,130000,135990,139000,138427,140000,145000,146990,145490,148500,148500,149000,146100,149999,158900,159900,159900,160000,162500,162500,160750,163400,169000,165990,165990,169000,169900,172250
"Napa County","CA","Napa","06","055",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326999.5,324999,345000,349000,349000,349999.5,360000,359000,349000,349000,354500,359000,375000,375000,379000,375000,389900,399000,399000,399000,395000,390000,399000,410000,414995,417000,415000,415000,412500,435000,439700,442500,425000,415000,414999,413000,429500,430000,435000,449450,450000,460000,458450,462250,465000,465000,466500,449900,478000,489997,489000,489000,484200,490000,495000,489000,475000,474900,469000,470000,475500
"Tazewell County","IL","Peoria","17","179",420,64950,63450,62500,62500,61900,59900,59900,59900,62500,62500,64500,60700,59900,57950,59900,59900,59900,54900,54000,53900,51900,51900,50500,49900,49900,49900,49900,49900,56000,54900,54900,54900,51900,51900,49900,51900,56400,59900,59900,59500,59700,59900,59900,59900,62700,62900,62700,63800,59950,59900,59900,59900,61900,60947.5,64450,63000,63700,62900,61250,60950,59900,59900,59900,64900,65000,64900,64900,64900,64325,60900,59900,59900,59900,61800,60250,62500,64500,62500,61900,62250,62950,61500,62900,62900,62050,60900,64200,64900,64900,64900,64900,62700,62250,59900,62200,61800,62200,62500,61650,59900,59900,61217,61000,64900,63950,63900,64900,62420.5,61775,59900,59900,61800
"Chautauqua County","NY","Jamestown-Dunkirk-Fredonia","36","013",421,,,,,,,,,,,,,,,,38350,39900,39900,39900,39250,39500,39250,39000,38500,38250,37200,35000,39900,39900,38000,39900,38200,39700,39000,40450,40450,44900,45000,43500,45000,45000,45000,44900,45000,44900,42900,42900,40000,39900,39900,43200,43750,44300,45350,45350,45000,45900,44900,39900,39900,38750,39700,36900,37900,38000,38000,39000,39000,38000,39900,39500,38000,42500,44900,45000,44900,44900,45000,44950,45000,44700,42000,42900,42000,42000,42000,39999,41750,41500,42000,42250,40450,39950,41500,39900,39900,40000,39900,39900,39900,39925,40000,40000,39900,40000,39900,39200,38700,39900,39900,35949.5,35949.5
"Humboldt County","CA","Eureka-Arcata-Fortuna","06","023",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,144000,148000,150000,150000,154900,155000,155000,165000,169000,165000,175000,165000,170500,170000,170000,175000,171000,168500,179000,187000,188500,188000,181750,189000,189700,196250,199000,202450,202450,209950,209250,195000,190000,199662,195000,195000,187250,2e+05,199000,2e+05,215000,215000,215000,203359.5,206995,209000,205000,204402,205000,205000
"Coconino County","AZ","Flagstaff","04","005",423,175000,169500,169000,165000,164900,162000,164000,164000,160000,159000,151000,155900,150000,145000,147350,144900,144900,143900,143000,143000,139900,139000,138500,137500,136725,135000,135000,129900,129900,135000,130000,125000,125000,129900,136172.5,136845,135000,130000,130000,139950,140000,144000,145000,140000,145000,149000,149500,149500,145000,143000,136749.5,142000,146250,149900,158900,158900,154950,156000,153000,153500,149900,155000,156000,159500,160000,159900,162250,167000,160000,169000,165000,159900,160000,157500,163000,174900,175000,179000,179000,181250,187000,187700,188450,189900,189000,189000,196899,195000,199000,199900,2e+05,204600,204950,206000,208500,215000,215000,220000,220000,224475,228900,229000,229000,225000,230000,234767,234950,234950,229900,229000,235000,235250
"Robeson County","NC","Lumberton","37","155",424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000,29900,34950,34500,34900,34700,34900,34900,33700,30000,31000,29950,32000,29000,29900,29950,31900,32700,30500,31900,31000,31000,34900,34900,32500,34900,31000,32000,36000,39900,35000,34200,32000,32000,33450,37500,37500,38250,39000,38900,39750,34950
"Marathon County","WI","Wausau","55","073",425,69900,69900,71000,69900,72500,72500,72500,72900,72700,72900,72900,70000,69950,68500,69900,69900,69900,69900,69900,69900,68500,69200,69500,68500,67900,64900,64900,64900,64000,64900,65900,65000,64900,62222,62625,59900,59900,59900,59900,62000,64400,63000,59900,61900,64900,64900,64900,64900,64572,59900,59900,59900,59900,59900,59900,59900,60000,59900,59900,64900,59900,59900,63000,59950,60900,62900,60000,60000,59900,59900,54900,54900,54900,55000,55000,59000,59900,59900,59900,64900,60450,59950,59900,59900,64900,65900,67500,64900,60380,63900,64900,61950,59900,64500,69500,64900,64250,67400,64000,64900,69900,70000,72900,73900,74900,74900,75950,73500,73900,72400,70950,71900
"Orange County","NC","Durham-Chapel Hill","37","135",426,110000,109995,109900,106500,99950,103000,99900,102900,110000,110000,110000,99900,99500,98000,108700,105000,105500,99900,99900,99000,99900,97500,99900,99900,98500,95000,92500,93200,89900,94450,95000,95450,95900,98250,97500,98200,97900,98450,104950,102900,105000,105000,104900,99700,99700,99900,99900,98950,99000,99000,103987.5,106300,108725,109500,108950,109900,109900,109900,107750,103550,108000,105550,108250,107900,110000,109975,109950,109975,112500,115000,115000,114450,116800,121500,127000,128500,120950,123200,123200,119950,118500,125000,119950,123000,125000,129073,130000,129900,132000,133000,130000,125000,127900,126500,125000,125000,132000,141250,136900,135000,138000,140000,134950,145000,145000,152500,159000,159500,163000,164000,161500,152450
"Lebanon County","PA","Lebanon","42","075",427,84900,89900,90000,94950,94950,96950,94900,94900,99900,99900,99900,98000,94900,89900,93700,94900,90950,94900,95950,99900,99900,94500,90000,89900,89900,89900,86950,87900,89900,87900,85000,87950,85000,84900,85000,85900,83000,89900,85950,89900,91000,89900,91000,89900,89900,89900,89900,87750,89900,89900,89900,89900,89900,89950,89900,85500,86900,86000,84900,84900,84900,85000,82700,86216,87500,85000,84900,85000,88616,87000,85000,85000,83500,84900,82900,85000,84900,84950,86200,85000,89000,89000,89900,89900,89750,89900,92900,94900,94000,95000,94450,94250,92000,89900,85000,85450,85000,89700,89900,94890,97700,99900,99900,97500,96500,95000,96750,96500,97500,94950,99000,93900
"Douglas County","GA","Atlanta-Sandy Springs-Roswell","13","097",428,76500,75000,75000,74900,75250,74900,74900,75000,72500,69965,69900,68000,65000,64900,60000,60000,59900,59315,59000,54900,54900,50000,49900,49900,49900,49900,49900,49000,49900,50000,50500,50950,50000,54900,51075,55000,59850,59250,59949.5,60000,60000,63000,63000,65000,67000,68400,69900,69475.5,69900,70000,74900,74900,77000,79900,79700,79900,77900,79900,79900,79900,83950,84000,83500,80000,84960,87500,84900,89900,89900,88500,88000,90000,89999,89850,94900,95000,95000,98950,99900,99900,1e+05,1e+05,1e+05,1e+05,109000,109900,109900,109900,115000,117000,119900,115450,118959,115900,115900,115000,124000,124900,125000,125000,125000,128713.5,129500,129900,136057,135000,135000,137900,137900,136900,139977,145000
"Washington County","WI","Milwaukee-Waukesha-West Allis","55","131",429,123900,123312,124000,124900,123950,119900,119900,119900,115000,115000,123750,119900,119900,115900,117900,117638.5,109900,108900,108150,109850,109000,101950,102750,99900,99900,99900,99850,99000,99000,99875,99900,99875,99000,97200,99000,97010,89900,89900,94200,99900,99900,1e+05,101000,102000,105000,101000,101000,99900,98000,94900,94700,98000,99900,99900,99900,99900,99900,98125,99900,1e+05,99900,99900,99900,99900,94500,99900,103000,105900,110000,109900,109900,109900,108100,99900,99899,1e+05,108600,109900,105000,115000,113450,114700,116950,114900,119500,105900,102886,115000,114900,115000,119450,119900,116450,120000,119900,125000,125000,124900,124900,119900,120000,119000,124900,125000,125000,129000,129500,125000,129500,129900,124900,125000
"Madison County","IN","Indianapolis-Carmel-Anderson","18","095",430,49900,54900,51450,52500,50000,50000,52500,50000,49900,50000,49900,48900,48900,49900,53000,53450,54900,54900,54950,54700,50350,50300,49900,46900,46290,46900,46200,45000,44900,44900,44950,45000,44900,44900,43450,42900,43900,43900,45000,46790,46450,45750,49900,48000,49350,47900,49900,48900,47900,49900,50950,49900,49900,49900,49900,49900,49900,49900,49900,46850,46000,45000,45000,49500,49900,49900,49900,49900,49900,47550,49000,48000,47900,45000,49900,51900,54900,54900,52900,52000,50000,50000,52900,50000,49900,49900,49900,49900,49900,54900,54950,54900,54900,54900,55000,54700,50000,54900,59900,62900,60000,59900,61950,56900,59900,59000,59900,57900,58500,59900,62900,62900
"Sandoval County","NM","Albuquerque","35","043",431,129900,127500,129500,130275,130000,129900,129995,129900,129950,129000,128950,125000,124900,118950,118900,115000,117950,113000,114900,109000,105000,105000,104000,107500,109900,1e+05,1e+05,99900,99000,99000,99900,99500,96900,98550,95000,97200,99500,109900,107000,108000,105500,104900,1e+05,99900,103000,108750,106000,107500,108000,108957,108000,102900,104900,110000,109900,109000,109000,109900,109000,106500,109949.5,110000,110000,110000,108950,109900,112625,109500,104950,107850,111400,113000,114450,115000,117500,118500,115000,115000,119000,119000,118750,119000,120300,120000,119900,120300,124900,125000,125000,127949.5,129000,125000,125000,124900,125000,125000,127400,128900,129900,127895,127500,127000,130000,134000,135000,134900,134950,137450,137925,139450,135000,139450
"Guadalupe County","TX","San Antonio-New Braunfels","48","187",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89250,90000,90000,91000,90000,93000,92477,85000,85000,95000,95000,99500,96800,91724.5,94999,97000,1e+05,1e+05,1e+05,1e+05,1e+05,105000,104888.5,114560,114997.5,124998,120000,120000,120000,120000,118250,120000,126250,119950
"Wichita County","TX","Wichita Falls","48","485",433,,,,,,,,,,,,,,,,40000,40000,40000,42000,40000,40000,39900,39900,39900,42700,42900,44900,42000,42260,42260,42550,45000,42000,40000,39945,39500,39900,38630,42500,44500,39950,39500,39700,39900,42000,39950,45000,41000,41700,45000,44900,44900,45000,44900,44900,42500,42700,42500,43500,44400,45000,45000,47500,47500,45250,46922.5,45000,44900,44900,45000,44975,44900,43500,40000,37800,36500,39500,43000,45000,47000,45000,45000,45000,45500,45500,48000,45500,45000,44900,43950,44500,40000,42000,45000,45000,43750,47150,47855,49375,46057,45450,49900,49900,49500,49500,49900,49250,49000,50750,52000,49900,49900
"Cochise County","AZ","Sierra Vista-Douglas","04","003",434,83000,84950,85000,84000,84835,80000,79900,79900,79900,79134.5,75000,76655,76410,74500,69900,69950,69200,72500,74500,72500,71227.5,69900,69900,68500,65000,65000,69900,69000,69000,69000,69000,65900,59900,64450,59000,66750,69000,69000,69000,69900,70000,69900,68200,65900,65000,65000,64500,64600,64500,62500,61000,62250,60000,60000,58647.5,59500,59000,59950,65000,65000,64900,64450,65000,60000,59250,59000,59700,59900,59700,59000,60000,61900,64900,64900,64000,61900,62900,64500,65000,65000,65000,65450,65000,64500,65000,66900,68000,68850,69250,67000,67000,68000,67900,68000,68900,69500,71000,73995,74950,71000,70000,69900,69700,69900,71000,69700,69900,69900,74000,74950,75000,79000
"Berkshire County","MA","Pittsfield","25","003",435,119900,119450,119000,119988,119900,120000,124399,124900,124900,125000,119900,119900,119900,119700,119000,109950,109900,109900,108000,109250,107246,109900,107246,104900,101000,99900,99900,102000,105000,105000,104900,99900,99000,99000,99950,99900,99900,99900,109028.5,114000,109900,109900,114000,114900,114700,114900,113450,109900,109900,105000,107450,105000,105000,108500,110000,114000,111450,113450,114500,109900,109000,109000,110000,119000,119900,119900,119000,118000,119000,116900,118000,115000,115000,114900,114900,114900,114700,114900,114900,114900,116500,114950,114000,114000,110000,109450,114450,115000,118000,119900,119900,119900,120000,123300,119900,119900,119250,119900,119900,121000,120500,120000,119900,119900,124900,125000,121950,115000,110000,109900,114900,115000
"Black Hawk County","IA","Waterloo-Cedar Falls","19","013",436,,,,,,,,,,,,,,,,,,,,,,,,,,,59625,55000,55000,56450,55000,59950,59975,59000,64500,64750,64000,64000,59900,59900,61000,59900,61950,59900,62000,59900,64000,59900,59625,58000,59900,61000,62000,64900,64950,63500,64900,63000,63750,62900,64900,67700,68225,64900,69900,70000,72500,74700,74900,74900,72500,69950,69900,68000,69900,69949.5,71950,70000,69700,68250,65000,69000,65000,66900,62819,65000,63000,64999.5,60000,63000,64500,69900,64000,64900,65000,69900,69900,69900,69250,65900,64700,62500,68700,69250,65000,69900,69000,68000,68475,68600,69450,69900
"Johnson County","IA","Iowa City","19","103",437,89000,90000,92900,94000,93000,94000,95000,99500,96000,96000,98000,99000,97000,95000,94700,96000,97900,94900,94500,94000,93000,97900,94000,93900,89900,92000,93500,91900,90000,91575,89900,89000,87900,86000,85000,86750,87500,93000,94000,95000,95000,97500,97500,96500,97900,99900,99995,99900,99900,99900,99900,1e+05,105000,104700,99900,101750,102700,99000,103000,105000,105000,101800,106950,109900,109950,112000,105750,103700,103500,102200,102500,105000,105000,105000,105950,110950,112000,108450,114950,114900,109500,112500,110000,110000,98000,110000,124700,119500,120000,120000,122900,122900,124900,124900,132500,122500,118950,129950,130000,134900,135000,135000,128450,126966,135000,143000,144950,143950,142500,144900,145000,145000
"Scott County","MN","Minneapolis-St. Paul-Bloomington","27","139",438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120450,129900,129900,127500,129900,129900,127950,127950,129900,120400,124900,129700,134950,139900,139900,146250,146700,143700,139900,132500,139900,145900,150000,150000,150000,155000,159900,159900,159900,159900,159900,157500,159900,158897.5,160000,165000,169000,169900,169900,169900,169900,169900,169900,169024,169900,170000,179900,184900,184900,189900,189900,188200,184999.5,186250,190000,190000,189900,189900,194900,195000
"Stafford County","VA","Washington-Arlington-Alexandria","51","179",439,175000,175000,179900,184000,180000,182700,179900,179900,174900,170000,169900,164900,160000,160000,160000,164900,168336,165000,165000,169000,169450,169500,165000,160000,160000,159900,159900,169450,176500,169900,169900,175000,179000,179900,175000,177000,184745,186000,185950,189000,199000,199000,199900,199000,199900,199995,2e+05,209700,209950,210000,209950,210000,218750,215500,219900,225000,222055,221805,217850,219900,218900,219900,219000,215000,219990,224400,209900,224900,219900,218100,216705,219925,223900,228500,229900,230000,238900,239900,239500,239999,239900,239995,240000,247950,245595,247509,245990,255495,249970,249900,249900,249900,249900,249700,249800,249900,254990,259900,259900,261990,267500,269995,268000,259950,257000,264900,262430.5,259900,264900,260000,269990,274900
"Hunterdon County","NJ","New York-Newark-Jersey City","34","019",440,224900,225000,234900,238500,239000,239000,239900,239000,239000,239000,229950,229000,219900,210000,209000,209900,208000,214975,216900,210000,214700,2e+05,202250,202250,199900,199900,199000,199000,197900,199000,199000,199000,199900,199000,196950,199000,199000,199900,199900,199000,191465,195000,195000,197900,199900,199900,199900,199000,205000,199900,205000,212500,209900,199990,199900,199900,202000,204000,199999,199900,198523,189900,209000,209000,210000,215000,215000,208450,209000,209900,203050,199997.5,199500,209900,209900,209000,209900,209950,214941.5,219000,215000,219000,219000,210000,209000,205500,209900,215000,214900,218000,219900,219000,215000,217900,219900,218500,219000,219900,226900,229000,235000,230000,238500,240000,239900,249450,245000,239900,239900,239900,249000,249900
"Livingston Parish","LA","Baton Rouge","22","063",441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000,90500,89500,85000,87500,89450,88500,86000,86000,89900,89900,89500,87000,79950,74000,72293,65000,72293,68450,75000,76500,67500,71250,76000,78000,75000,80000,79450,78500,77400,88186,85000,88750,82450,80000,80800,83500,84161.5,87000,90000,99900,99000,98000,99999
"Coweta County","GA","Atlanta-Sandy Springs-Roswell","13","077",442,74900,72899.5,74900,74900,72800,69900,69900,69900,69900,69900,69000,64900,64900,56000,59912.5,63000,64900,64900,59950,54700,52200,52000,51200,55250,56850,53500,51900,53275,54000,49900,51000,50000,46075,49999,50000,55500,57999.5,58000,55250,54000,55000,55000,55000,57420.5,58200,60000,59900,59900,64000,64900,64900,64900,65000,66500,71000,75000,76900,75000,79900,79900,81900,83900,79900,79950,79900,79999,75249.5,77250,75250,79000,75000,72000,75000,74900,73450,78500,79000,88500,89900,93200,1e+05,98500,99000,99000,98504,97900,1e+05,105950,103900,104700,1e+05,107000,105900,106900,105508,109000,110000,110000,114450,119900,123041.5,124900,129900,127900,129900,129900,129900,130000,125000,129500,130000,132150
"Blair County","PA","Altoona","42","013",443,49900,52500,54950,52500,52200,52500,53250,54900,52700,51900,50900,54900,49950,51950,54900,53000,54900,55000,56400,56400,57200,57900,56900,59000,55950,54900,54900,54900,54900,54900,55000,55800,54950,55350,58400,55900,54900,52250,52250,49900,52700,52000,54900,55000,57500,57500,57500,52450,54900,52000,52000,54900,54950,52950,52000,54900,54000,53949.5,54450,54000,52450,52900,52900,53500,54000,55000,56500,56000,56000,56950,55000,55000,54900,55000,55000,55000,56900,55000,59000,59900,64900,64900,63000,62750,63950,59900,59900,59900,59900,59950,59900,57500,59000,59900,59900,59900,59900,59900,59900,59900,57323,59250,59900,59900,62400,59050.5,59900,59900,55900,51200,58101,58950
"Washington County","RI","Providence-Warwick","44","009",444,155000,153900,159450,154900,158450,159700,162600,159900,165000,163900,160000,159500,158000,150000,155000,146450,148500,144900,144900,139900,139700,130000,129900,129900,129900,129000,129000,125000,131950,133950,139000,139900,132000,129900,129000,129000,125000,125000,120000,120000,121750,123500,124900,130000,129900,129900,130000,135000,139000,135950,139450,139250,139900,136900,136150,129900,129900,129990,129900,127500,129900,138000,139900,134900,139900,139000,144950,149900,154900,149900,149900,147450,151000,146900,154900,149950,164900,160000,155000,164900,154950,149950,159900,149900,159900,159900,170000,173400,174975,174900,174900,179950,175000,180000,194750,192200,197750,192200,190000,197500,195000,199800,2e+05,214900,206080,209900,214900,214950,209900,212450,209900,209900
"Sebastian County","AR","Fort Smith","05","131",445,,,,,,,,,,,,,,,,49900,49900,49900,49500,47900,47800,49000,49500,49000,49250,44750,47400,45000,51900,49900,49250,45900,49500,46700,45950,49900,49900,49700,49900,49900,45000,47450,48450,48000,47000,49000,49250,49000,46900,45000,44000,42000,42450,45000,45000,45000,42950,45000,45000,45000,42900,42900,42900,44020,44510,41950,46950,46900,47000,49625,49900,49625,48500,47700,47900,49000,49000,49900,49900,49900,49900,49000,49900,49900,49900,49900,52500,52950,52950,53000,54449.5,53999.5,49900,50000,52000,54900,52950,54125,54950,56250,58000,59000,56700,59000,59000,59000,59900,59900,60000,59450,59900,59900
"Wright County","MN","Minneapolis-St. Paul-Bloomington","27","171",446,128849.5,129000,125500,124900,124900,124900,122900,122400,117000,117500,118000,114900,109950,107500,104900,99950,99900,1e+05,99900,99900,99900,95000,99900,99900,99900,95000,99900,99000,99000,94900,99900,1e+05,99900,104450,94950,99900,99900,99000,98250,99950,109450,105000,106500,109900,109900,114900,114500,114400,109900,114900,120000,126000,128500,125000,129000,129900,129900,129900,129900,129900,134900,134900,136000,139900,139995,144900,140000,140000,145000,144950,144900,139900,139900,144900,149900,149900,149950,151450,157000,159900,159900,159800,159900,159900,159900,160000,163000,169450,167000,168500,165000,169900,170000,170000,169950,162850,163450,168450,179504,175000,169900,169900,169900,169900,165000,160950,166192.5,169900,169900,174900,184999,185000
