"RegionID","RegionName","RegionType","StateName","SizeRank","MSA","MSARegionID","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4"
112547,"Paradise Valley","Neighborhood","AZ",11,"Phoenix-Mesa-Scottsdale",394976,0.39,0.59,0.69,0.49,0.78,0.29,0.1,0.2,0.88,1.37,1.86,1.96,2.55,2.75,4.51,5.88,7.35,7.25,8.14,7.45,7.75,7.55,8.33,8.92,9.22,8.82,6.86,6.18,5.59,6.76,8.24,9.41,9.8,9.71,9.12,8.04,6.57,5.98,5.29,4.9,2.84,2.06,1.67,1.57,1.18,1.08,0.98,1.27,1.47,1.76,2.25,3.04,3.53,3.24,3.43,3.73,4.8,5.49,6.47,6.27,5.2,4.31,4.02,4.41,3.82,3.92,3.63,3.14,2.65,2.16,2.45,2.35,2.94,3.33,4.12,4.22,5,5.69,6.37,6.08,5.39,5.1,4.61,4.71,5.78,6.67,7.16,7.84,9.02,9.51,10,9.9,9.61,9.31,8.63,8.53,8.43,8.73,7.94,7.65,7.06,6.96
198687,"Washington Heights","Neighborhood","NY",12,"New York-Newark-Jersey City",394913,2.55,2.35,1.67,2.25,1.76,1.86,0.78,0.39,0.1,0.29,1.08,2.45,2.94,3.14,3.24,2.84,2.65,1.96,1.18,0.49,0.2,0.59,2.06,3.04,2.75,1.57,0.98,0.88,1.27,2.16,4.31,6.67,6.47,3.53,1.37,0.69,1.47,3.82,7.25,8.53,9.02,9.51,9.31,9.41,9.12,8.04,7.65,7.84,8.73,8.43,6.86,4.71,4.22,6.57,5.29,7.16,7.55,8.92,8.24,8.33,7.94,8.82,9.61,9.71,8.14,7.06,5.78,5.1,5.88,5.98,6.76,6.37,6.08,3.92,5,5.59,7.75,7.35,5.39,3.43,3.73,6.18,6.96,5.49,4.51,4.41,5.2,4.8,4.12,3.63,6.27,8.63,9.8,10,9.9,9.22,7.45,5.69,4.02,4.9,4.61,3.33
111818,"Deer Valley","Neighborhood","AZ",13,"Phoenix-Mesa-Scottsdale",394976,0.1,0.2,0.29,0.39,0.49,0.69,0.78,0.59,0.88,0.98,1.08,1.47,2.35,2.55,3.04,5,5.1,3.14,3.24,4.71,7.16,7.45,8.24,8.53,8.04,6.76,5.78,6.37,6.86,7.65,8.33,9.61,9.9,10,9.8,9.02,7.35,4.8,2.65,2.16,1.67,1.76,1.96,2.06,1.86,1.57,1.18,1.27,1.37,2.25,2.45,2.75,3.43,5.29,6.18,6.08,5.98,6.96,7.06,7.25,7.75,7.84,7.94,6.67,5.88,4.9,4.61,4.12,3.73,2.84,3.92,4.51,5.2,4.31,3.53,3.82,4.41,5.59,5.69,5.49,4.22,3.63,2.94,3.33,4.02,5.39,6.57,8.43,9.12,9.71,9.31,9.22,9.41,9.51,8.92,8.82,8.73,8.63,8.14,7.55,6.47,6.27
267955,"North Mountain","Neighborhood","AZ",14,"Phoenix-Mesa-Scottsdale",394976,0.1,0.2,0.29,0.39,0.78,0.49,0.59,0.69,1.08,1.67,1.86,2.25,2.06,2.45,2.94,4.71,7.16,8.53,8.24,7.75,6.57,5.59,6.86,7.65,9.41,8.82,7.35,3.92,3.43,3.53,4.12,4.61,6.08,6.18,6.27,5.69,5.2,4.31,3.24,2.84,2.35,1.96,1.47,1.27,0.88,0.98,1.18,1.37,1.57,1.76,2.16,2.65,3.33,3.63,5.1,6.67,8.04,7.55,6.47,5.78,6.37,5.29,4.02,3.04,2.55,2.75,3.14,3.73,4.9,4.8,5,4.22,3.82,4.41,4.51,5.49,7.06,8.43,9.22,8.33,7.25,5.39,5.88,5.98,6.76,6.96,7.84,8.14,8.63,9.51,9.9,10,9.8,9.71,9.02,9.61,8.92,9.31,8.73,9.12,7.94,7.45
272816,"Astoria","Neighborhood","NY",15,"New York-Newark-Jersey City",394913,10,9.61,7.45,1.37,0.39,0.1,0.2,0.29,0.69,1.86,3.43,4.02,2.75,2.84,2.45,3.04,3.53,4.12,4.9,6.57,7.94,7.55,5.88,3.14,2.35,2.65,2.94,3.63,3.92,4.71,6.08,7.75,8.53,7.25,5.1,4.31,4.51,5.69,5.98,7.84,9.02,9.22,7.65,3.24,2.06,1.57,5.29,6.86,8.04,6.47,4.8,6.18,5.49,5.39,2.25,4.61,6.76,8.43,8.82,8.92,9.31,9.51,9.41,9.12,7.06,7.35,6.67,8.24,8.63,9.71,9.9,9.8,8.14,3.73,1.08,0.98,1.18,1.67,1.96,5.59,7.16,8.33,5.78,4.22,1.76,3.33,4.41,6.37,5.2,3.82,2.55,5,6.96,8.73,6.27,2.16,0.78,0.49,0.59,0.88,1.47,1.27
273698,"Far North","Neighborhood","TX",16,"Dallas-Fort Worth-Arlington",394514,1.08,0.98,0.59,0.39,0.78,0.69,0.29,0.1,0.2,0.49,0.88,1.18,1.27,1.37,1.47,1.57,1.67,1.76,1.86,1.96,2.25,2.35,2.55,2.65,2.94,3.04,3.24,3.33,3.53,3.73,4.02,3.82,4.12,4.31,4.51,4.8,4.9,5,5.29,5.39,6.27,6.96,8.14,8.43,8.24,8.53,8.33,8.73,8.63,9.02,8.92,9.41,9.12,9.22,9.31,10,9.8,9.61,9.71,9.51,9.9,8.82,7.84,6.67,6.47,7.75,7.45,8.04,7.65,7.35,7.06,6.86,6.57,7.16,7.25,7.94,7.55,6.76,6.37,6.08,6.18,5.88,5.98,5.78,5.69,5.59,5.49,5.2,5.1,4.71,4.61,4.41,4.22,3.92,3.63,3.43,3.14,2.84,2.75,2.45,2.16,2.06
272902,"Bedford Stuyvesant","Neighborhood","NY",17,"New York-Newark-Jersey City",394913,8.53,6.47,7.65,6.18,8.33,7.45,6.96,5.88,4.8,3.33,2.16,0.98,0.39,0.2,0.1,0.29,0.49,0.59,1.27,2.55,3.73,3.63,2.75,1.47,0.88,0.69,0.78,1.08,1.37,1.57,2.65,3.43,3.92,5,5.78,7.25,6.86,8.04,9.02,9.12,9.71,9.9,10,9.8,9.61,9.22,9.31,8.82,6.08,4.12,3.24,3.82,5.98,6.67,6.27,4.51,5.69,8.14,8.63,7.84,6.76,8.43,9.51,9.41,7.94,5.1,6.37,7.55,8.92,8.73,8.24,7.16,5.59,5.2,5.49,5.29,4.22,2.94,2.35,1.67,3.04,4.41,6.57,4.9,4.61,4.02,3.53,2.25,1.18,1.76,2.84,4.31,5.39,7.35,7.75,7.06,4.71,3.14,1.96,1.86,2.06,2.45
199001,"Williamsburg","Neighborhood","NY",18,"New York-Newark-Jersey City",394913,2.45,1.86,0.39,0.2,0.29,1.08,3.04,6.18,8.14,7.75,7.16,6.08,4.31,3.73,3.82,4.51,5,5.1,5.98,7.06,8.04,7.45,6.47,4.61,4.02,3.92,4.12,4.41,4.8,5.39,6.86,8.24,8.63,8.73,8.53,7.94,6.76,5.29,5.78,6.27,7.55,8.43,9.12,9.51,9.8,10,9.9,9.71,9.31,9.22,8.92,8.82,8.33,7.84,7.35,5.88,5.2,7.65,9.41,9.61,9.02,7.25,6.96,3.24,2.35,1.18,1.57,2.65,3.63,4.22,2.75,2.84,2.94,2.25,2.16,1.47,1.67,0.78,0.59,0.49,0.88,1.96,3.14,3.33,2.55,2.06,1.27,0.98,1.37,1.76,3.53,4.71,6.57,6.37,5.59,5.49,4.9,5.69,6.67,3.43,0.69,0.1
32059,"Hollywood","Neighborhood","CA",19,"Los Angeles-Long Beach-Anaheim",753899,1.67,1.37,1.47,1.27,0.98,0.39,0.59,0.49,0.88,0.78,0.69,0.2,0.1,0.29,1.08,1.18,1.57,1.76,5.29,3.53,4.8,6.96,9.22,8.92,7.94,5.88,3.24,2.94,4.12,8.43,9.61,9.71,9.51,9.31,8.14,7.06,5.98,3.82,2.75,2.35,2.45,4.61,7.65,7.25,4.51,3.43,5.69,7.55,7.84,7.16,6.47,3.63,3.04,4.9,9.41,10,9.9,9.8,9.12,7.45,5.39,4.71,5.49,5,4.22,4.02,6.67,6.08,6.18,5.1,6.86,6.57,5.59,5.2,6.37,6.27,2.84,2.25,2.65,6.76,8.24,8.82,8.04,8.73,8.63,7.75,3.14,1.96,2.16,3.73,8.33,9.02,8.53,7.35,5.78,4.31,3.92,4.41,3.33,2.55,2.06,1.86
267908,"Camelback East","Neighborhood","AZ",20,"Phoenix-Mesa-Scottsdale",394976,0.1,0.2,0.49,0.78,1.18,0.98,0.59,0.39,0.29,0.69,1.76,4.31,8.43,8.33,6.86,4.41,3.43,2.75,3.04,5.2,8.53,9.02,9.22,9.31,8.92,8.04,5.98,6.76,8.63,9.71,9.9,10,9.8,9.61,8.82,7.25,5.78,5,4.61,4.12,3.63,3.24,2.55,1.86,1.47,1.37,1.08,0.88,1.27,2.35,3.53,4.8,6.67,7.75,7.84,6.37,6.18,7.45,8.24,7.65,6.08,4.9,5.29,5.39,5.88,5.49,4.22,3.33,2.65,1.96,2.25,2.94,4.02,6.47,7.94,7.06,4.51,3.82,3.92,5.1,7.16,8.73,9.51,9.41,9.12,8.14,7.55,6.57,5.59,4.71,5.69,6.96,7.35,6.27,3.73,3.14,2.45,2.06,1.57,1.67,2.16,2.84
194737,"Flatbush","Neighborhood","NY",21,"New York-Newark-Jersey City",394913,4.31,4.41,4.61,4.51,4.22,3.43,1.47,0.2,0.1,0.39,2.16,2.35,1.18,0.49,0.78,2.06,2.75,2.94,3.33,4.8,6.08,5.59,4.12,2.65,1.57,1.08,0.98,1.27,1.86,3.14,5,6.57,6.18,5.88,3.92,2.84,2.25,3.73,7.06,6.86,5.1,1.96,3.24,7.25,9.8,10,9.9,9.61,8.73,7.65,8.14,9.31,9.41,9.12,8.53,7.75,7.94,8.63,8.04,6.47,4.71,4.02,6.67,8.82,9.02,6.76,3.82,1.67,2.45,4.9,7.45,8.43,7.84,7.16,6.96,6.37,5.98,5.49,5.39,3.63,0.29,1.37,5.69,8.24,7.55,5.78,3.53,2.55,0.59,1.76,5.29,8.92,9.71,9.51,9.22,8.33,7.35,6.27,5.2,3.04,0.88,0.69
275473,"Southeast Dallas","Neighborhood","TX",22,"Dallas-Fort Worth-Arlington",394514,1.08,0.39,0.78,1.27,1.37,1.18,0.59,0.69,0.29,0.1,0.2,0.98,3.92,4.22,1.67,0.88,0.49,1.47,4.51,9.61,9.22,4.61,2.55,1.86,3.82,5.2,6.57,7.06,8.73,8.53,8.14,6.18,7.25,8.33,6.96,5.39,2.75,5,6.47,6.37,2.94,2.45,5.1,8.43,8.63,7.94,6.76,6.08,4.8,3.53,3.04,4.12,2.25,1.96,1.57,2.16,2.65,4.9,4.02,2.84,3.24,3.73,4.31,3.63,3.14,3.33,4.41,5.69,6.86,7.65,8.04,7.84,7.55,7.35,6.67,6.27,5.49,4.71,5.98,7.45,7.75,7.16,5.78,5.59,5.29,3.43,2.06,1.76,2.35,5.88,8.24,9.31,9.12,9.51,9.41,9.02,8.82,8.92,9.71,9.9,10,9.8
272734,"Alhambra","Neighborhood","AZ",23,"Phoenix-Mesa-Scottsdale",394976,0.29,0.39,0.2,0.49,0.78,0.69,0.1,0.88,1.27,3.14,3.33,3.82,3.24,6.08,7.65,8.92,9.51,9.8,9.61,8.82,7.16,7.45,8.14,7.25,6.37,4.51,5.2,5.1,5.69,2.65,2.94,4.8,7.84,7.94,8.04,7.55,6.57,5.78,4.71,4.12,2.45,1.76,1.67,1.37,1.08,0.59,0.98,1.18,1.47,1.57,1.86,2.84,5,6.76,8.24,9.41,9.71,10,9.9,8.53,6.86,6.18,5.59,3.43,2.55,3.73,4.41,4.31,2.16,2.06,2.35,5.49,5.39,4.9,3.63,3.53,3.92,4.22,5.29,4.02,2.75,1.96,2.25,3.04,4.61,6.27,6.67,7.75,8.43,9.02,9.12,9.31,9.22,8.73,6.96,6.47,7.35,8.63,8.33,7.06,5.88,5.98
25294,"Jamaica","Neighborhood","NY",25,"New York-Newark-Jersey City",394913,10,9.9,9.61,8.73,7.55,7.45,7.16,7.35,7.65,6.96,5.69,2.65,1.86,0.49,0.39,0.59,1.18,1.67,1.96,2.55,2.84,2.75,2.16,1.37,0.78,0.69,0.88,1.08,1.47,1.76,2.35,2.94,4.02,3.04,2.25,0.2,0.29,1.27,3.53,3.82,3.43,3.14,3.92,5.78,6.76,6.08,4.61,3.24,2.45,1.57,0.1,0.98,2.06,8.43,9.51,9.8,8.63,7.84,8.92,9.41,9.71,9.31,8.24,5.29,3.33,3.63,5.39,8.53,7.94,6.57,4.8,6.47,8.33,8.82,9.02,9.12,9.22,8.14,6.67,4.9,4.12,3.73,4.51,5.98,6.86,7.25,6.27,5.59,4.71,5,5.2,6.37,7.75,8.04,7.06,5.1,4.22,4.41,5.49,6.18,5.88,4.31
195267,"Harlem","Neighborhood","NY",26,"New York-Newark-Jersey City",394913,3.33,3.24,3.43,3.73,4.02,4.8,3.63,1.86,0.69,1.18,2.75,4.31,4.71,4.22,2.94,1.96,2.06,2.65,2.84,1.67,1.08,1.37,2.55,3.82,4.51,4.61,4.12,3.53,3.04,2.25,1.27,0.78,0.88,2.16,2.45,5.39,7.16,9.31,9.02,8.82,9.12,9.61,10,9.71,8.73,7.94,8.63,7.84,6.57,5.59,5.49,8.04,9.22,9.9,8.14,6.96,5,3.92,4.41,5.29,6.27,6.08,7.25,8.92,9.41,8.53,8.33,9.51,9.8,7.06,0.98,0.49,0.59,3.14,6.67,6.18,5.1,1.57,1.76,2.35,4.9,6.76,8.24,8.43,7.55,5.88,6.47,6.86,7.35,5.78,5.69,5.98,7.45,7.65,7.75,6.37,5.2,1.47,0.39,0.2,0.1,0.29
275237,"Roosevelt","Neighborhood","CA",27,"Fresno",394619,1.67,0.49,0.1,0.2,0.69,0.98,0.78,0.59,0.29,0.39,0.88,1.47,1.57,1.86,2.55,2.65,3.43,4.9,6.76,7.45,8.43,7.55,5,2.16,2.06,5.1,5.49,4.41,4.12,3.92,2.84,2.45,3.04,4.51,4.22,4.31,4.61,6.27,6.37,5.59,2.25,1.08,1.27,2.75,3.82,3.14,3.33,5.29,6.86,7.25,6.18,2.94,1.37,1.96,3.53,3.63,3.73,4.02,3.24,1.76,1.18,2.35,4.8,5.98,4.71,5.2,5.78,7.35,8.14,8.24,8.63,7.84,7.16,7.06,6.57,6.47,6.08,6.96,7.94,9.41,9.51,9.31,9.02,8.73,8.82,8.92,9.12,8.33,7.65,8.04,9.22,9.8,10,9.9,9.71,9.61,8.53,7.75,6.67,5.88,5.39,5.69
273566,"East Side","Neighborhood","TX",28,"El Paso",394561,6.27,7.25,7.75,6.37,3.73,3.33,4.8,6.08,5.59,6.18,7.45,8.24,7.65,5.2,2.16,0.88,1.08,2.55,4.12,5.1,5.39,5,3.82,3.14,4.71,6.57,6.96,5.88,2.84,1.37,1.27,0.98,0.78,1.18,2.94,4.22,3.53,1.96,1.57,2.75,4.41,2.45,1.76,3.92,5.78,5.98,4.61,1.67,2.35,4.02,4.9,4.51,3.24,2.25,3.43,3.04,2.65,2.06,1.47,0.69,0.59,0.49,0.39,0.2,0.1,0.29,1.86,7.16,9.02,9.8,8.82,8.33,6.47,5.29,3.63,4.31,5.49,6.86,7.35,6.76,6.67,7.06,7.94,8.53,8.63,8.04,7.55,7.84,8.43,8.73,9.12,9.61,9.31,9.22,9.51,9.71,9.9,10,9.41,8.92,8.14,5.69
35521,"Enterprise","Neighborhood","NV",29,"Las Vegas-Henderson-Paradise",394775,2.84,2.35,2.06,1.67,0.88,0.49,0.1,0.29,0.2,0.39,0.78,1.57,0.98,0.59,0.69,1.76,2.75,2.55,1.96,1.37,1.27,1.08,1.18,1.47,1.86,2.25,2.16,2.45,2.65,3.53,4.61,7.45,8.24,8.43,8.33,8.14,8.04,7.94,7.84,7.55,7.35,6.57,6.76,6.08,5.29,4.12,3.92,4.02,4.41,4.22,4.51,4.9,5.39,5.78,5.49,4.71,5.1,5.59,6.18,6.27,6.67,7.16,6.47,4.31,3.43,3.33,3.04,3.14,3.24,3.73,3.82,4.8,5,5.69,5.88,5.98,6.37,6.96,7.75,8.53,8.73,8.92,8.82,9.02,9.12,9.31,9.51,9.71,9.8,10,9.9,9.61,9.41,9.22,8.63,7.65,7.25,7.06,6.86,5.2,3.63,2.94
