"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-04-30,244155,"Hattontown","VA","Washington-Arlington-Alexandria","Fairfax County","Reston",1831,504200,-0.00296618548546569,-0.0184932840179093,0.0436762575036224,0.0140177857074342,0.0251511176034409,"2005-10","2005-Q4",534200,-0.0561587420441782,"2005-05"
2019-04-30,764245,"North End","NH","Manchester-Nashua","Hillsborough County","Manchester",1832,312700,-0.0025518341307815,0,0.073095401509952,0.0525109392467074,0.0218160830344669,"2019-02","2019-Q1",313700,-0.00318775900541919,"2019-01"
2019-04-30,274034,"Historic Midtown","KS","Wichita","Sedgwick County","Wichita",1833,67800,0.00444444444444444,0.00892857142857143,-0.0300429184549356,0.0342249589239842,0.00193790003434624,"2018-01","2018-Q1",74200,-0.0862533692722372,"2017-05"
2019-04-30,403512,"Sloan Lake","CO","Denver-Aurora-Lakewood","Denver County","Denver",1834,587600,-0.010274549435742,-0.0155804992461049,0.0256589282597312,0.0945662098357463,0.0706491066317176,"2018-11","2018-Q4",598100,-0.0175555927102491,"2018-07"
2019-04-30,48885,"Bayport","NY","New York-Newark-Jersey City","Suffolk County","Islip",1835,452200,-0.0105032822757112,-0.00789820096533567,0.0129928315412186,0.038648432366112,0.0131549939442726,"2006-05","2006-Q2",531400,-0.149040270982311,"2005-01"
2019-04-30,276305,"Downtown East","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",1836,168800,-0.00177409816676523,0.0187085093542547,0.219653179190751,0.190119594736049,,"2019-03","2019-Q1",169100,-0.00177409816676523,"2019-03"
2019-04-30,271131,"Sexton Mountain","OR","Portland-Vancouver-Hillsboro","Washington County","Beaverton",1837,450800,-0.00485651214128035,-0.0109697235629662,0.0153153153153153,0.0618752480531191,0.0359048668152964,"2019-01","2019-Q1",455800,-0.0109697235629662,"2018-12"
2019-04-30,268762,"University Park","CO","Denver-Aurora-Lakewood","Denver County","Denver",1838,727500,0.000137475941710201,-0.0191452069569907,-0.0132917401329174,0.102658988812992,0.0631109686583942,"2019-01","2019-Q1",741700,-0.0191452069569907,"2018-12"
2019-04-30,416396,"Chinatown","MA","Boston-Cambridge-Newton","Suffolk County","Boston",1839,1059400,-0.000566037735849057,-0.0177097821047752,0.0342673045006346,0.0561185280784564,0.0439150745361088,"2017-08","2017-Q3",1161600,-0.0879820936639118,"2017-02"
2019-04-30,22662,"Sun City","TX","Austin-Round Rock","Williamson County","Georgetown",1840,297000,-0.00867823765020027,-0.0046916890080429,-0.00668896321070234,0.0505488743904239,0.0402816457605562,"2018-06","2018-Q2",301900,-0.0162305399138788,"2018-04"
2019-04-30,764025,"Downtown","IL","Chicago-Naperville-Elgin","Cook County","Evanston",1841,303400,-0.000329489291598023,-0.00426649163111257,-0.0545341227796821,0.0152410482750858,0.00421611304332625,"2006-07","2006-Q3",336100,-0.097292472478429,"2005-08"
2019-04-30,268310,"Mission Valley","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",1842,1647000,-0.00896564173536314,-0.0226679325896036,-0.0271132376395534,0.0726970307756385,0.063961682898183,"2018-10","2018-Q4",1699600,-0.0309484584608143,"2018-01"
2019-04-30,113688,"Bel Air","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1843,3365900,-0.00319838895963515,-0.00743121700923004,-0.00672824386933042,0.0575887451694741,0.0627342721095496,"2018-11","2018-Q4",3405400,-0.0115992247606742,"2018-02"
2019-04-30,737811,"West Harpeth","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County","Franklin",1844,449500,0.000222518914107699,0.00988541900696473,0.0421980060282866,0.0578000217616619,0.0343716711697306,"2019-04","2019-Q2",449500,0,"2019-04"
2019-04-30,403271,"North Mayfair","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1845,294400,-0.0241962214119987,-0.0422901756668835,-0.0977627949739503,0.0449483313731844,0.00126555807259243,"2006-08","2006-Q3",380100,-0.22546698237306,"2004-05"
2019-04-30,273034,"Brick Church Bellshire","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",1846,190800,-0.0230414746543779,-0.0474288567149276,0.00579862941486558,0.139071689213044,0.0629720897697041,"2019-01","2019-Q1",200300,-0.0474288567149276,"2018-05"
2019-04-30,275535,"St. Anthony","MN","Minneapolis-St. Paul-Bloomington","Ramsey County","Saint Paul",1847,332400,-0.0027002700270027,0,0.0439698492462312,0.0403113334100191,0.0295168574374007,"2019-03","2019-Q1",333300,-0.0027002700270027,"2019-01"
2019-04-30,275302,"Santa Clara","CA","San Francisco-Oakland-Hayward","Alameda County","Hayward",1848,634300,-0.00595517943895941,-0.0175030978934325,0.0181380417335474,0.0932285337963843,0.0712846792661475,"2018-12","2018-Q4",647700,-0.0206885903967886,"2018-09"
2019-04-30,275857,"Verdugo Woodlands","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Glendale",1849,1040000,-0.0103720620420592,-0.0220968500235073,0.0109847380188588,0.065442803783847,0.0482030483970179,"2019-01","2019-Q1",1063500,-0.0220968500235073,"2018-07"
2019-04-30,155852,"Upper Hill","MA","Springfield","Hampden County","Springfield",1850,131700,-0.00678733031674208,0.00765110941086458,0.102092050209205,0.145755599017158,0.0338591555009555,"2019-03","2019-Q1",132600,-0.00678733031674208,"2019-02"
2019-04-30,762265,"Riverpark","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Oxnard",1851,483700,-0.00185720181593066,0.00812838682784493,0.0563441799519546,0.065630604516427,0.0358197269771634,"2006-05","2006-Q2",600900,-0.195040772175071,"2004-10"
2019-04-30,761969,"Sunrise Ranch","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Citrus Heights",1852,351900,-0.0022682166146867,0.000284252416145537,0.0476332241738613,0.0815372535614627,0.0539878225163453,"2005-11","2005-Q4",367900,-0.0434900788257679,"2005-05"
2019-04-30,195167,"Grymes Hill","NY","New York-Newark-Jersey City","Richmond County","New York",1853,574500,-0.00277729560840132,-0.0219611848825332,0.0321595400646784,0.0771473376790355,0.0317220979139916,"2018-12","2018-Q4",591900,-0.0293968575772935,"2018-09"
2019-04-30,273332,"Columbia Heights West","VA","Washington-Arlington-Alexandria","Arlington County","Arlington",1854,239300,-0.00787728026533997,-0.00869925434962717,-0.0469932297889287,0.0474403454565988,0.0157398368006936,"2007-06","2007-Q2",281200,-0.14900426742532,"2005-02"
2019-04-30,416938,"Canyon Creek","TX","Dallas-Fort Worth-Arlington","Dallas County","Richardson",1855,411100,-0.0098747591522158,-0.00796332046332046,0.0285213910432825,0.0999661800595639,0.0576535677277543,"2019-02","2019-Q1",417000,-0.0141486810551559,"2019-01"
2019-04-30,272116,"Hampton Heights","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",1856,70000,-0.0182328190743338,0.00864553314121038,0.192504258943782,,,"2019-03","2019-Q1",71300,-0.0182328190743338,"2019-02"
2019-04-30,275899,"Vose","OR","Portland-Vancouver-Hillsboro","Washington County","Beaverton",1857,336900,-0.00619469026548673,-0.00619469026548673,-0.00118588793359028,0.0829332343794991,0.0427810383943272,"2019-02","2019-Q1",340700,-0.0111535074845905,"2019-01"
2019-04-30,274719,"North Hyde Park","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",1858,330700,0.000907990314769976,0.00303306035790112,0.0712666018788468,0.0978047070524342,0.0564837626195249,"2019-04","2019-Q2",330700,0,"2019-04"
2019-04-30,343882,"Culver-Winton","NY","Rochester","Monroe County","Rochester",1859,128000,0.00313479623824451,0.033091202582728,0.038961038961039,0.0699114577288478,0.0440196296278845,"2017-10","2017-Q4",129200,-0.00928792569659443,"2017-10"
2019-04-30,763779,"North of Montana","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Monica",1860,3931600,-0.00213197969543147,-0.00344722701003751,0.00418880261544749,0.0602397502006313,0.070446775644752,"2019-02","2019-Q1",3948500,-0.00428010636950741,"2018-11"
2019-04-30,343871,"Glenwood","NC","Raleigh","Wake County","Raleigh",1861,728900,0.003717984026439,0.0253200168800113,0.10489616492345,0.0566368659020993,0.0201283454697629,"2019-04","2019-Q2",728900,0,"2019-04"
2019-04-30,403233,"Teralta East","CA","San Diego-Carlsbad","San Diego County","San Diego",1862,318000,0.0251450676982592,0.0405759162303665,0.0772357723577236,0.0834515701708134,0.0699702684791841,"2005-12","2005-Q4",322200,-0.0130353817504655,"2005-08"
2019-04-30,343226,"Country Club","NY","New York-Newark-Jersey City","Bronx County","New York",1863,579000,0.00538287897204376,0.0188280837585782,0.0653173873045078,0.0603249077109573,0.0232743151837354,"2019-04","2019-Q2",579000,0,"2019-04"
2019-04-30,273399,"Crescent Hill","KY","Louisville/Jefferson County","Jefferson County","Louisville",1864,271600,-0.000735835172921266,-0.00183755972069092,-0.00984323733138899,0.0453318304801085,0.0490219243654235,"2018-07","2018-Q3",276100,-0.0162984425932633,"2018-03"
2019-04-30,276406,"La Mesa","NM","Albuquerque","Bernalillo County","Albuquerque",1865,138400,-0.00144300144300144,0.000723065798987708,0.0804059328649493,0.0292854992723481,0.00182453464416676,"2008-03","2008-Q1",149100,-0.0717639168343394,"2007-06"
2019-04-30,251935,"Skyway","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Gardens",1866,274600,0.001093693036821,0.0106735369893265,0.115806582689963,0.167859752549214,0.0608576973750472,"2019-04","2019-Q2",274600,0,"2019-04"
2019-04-30,264160,"Somerville","NH","Manchester-Nashua","Hillsborough County","Manchester",1867,212700,-0.00281293952180028,0.00235626767200754,0.0742424242424242,0.0690881538215069,0.0242999579637424,"2005-11","2005-Q4",214500,-0.00839160839160839,"2005-08"
2019-04-30,270248,"Princeton Heights","MO","St. Louis","Saint Louis City","Saint Louis",1868,149000,-0.0125911199469848,-0.00996677740863787,0.0332871012482663,0.0402841038753012,0.0102908004913511,"2019-02","2019-Q1",151300,-0.0152015862524785,"2018-11"
2019-04-30,41945,"Auburndale","MA","Boston-Cambridge-Newton","Middlesex County","Newton",1869,962800,-0.00660338423442014,-0.0008302200083022,0.0381712313996118,0.0642225071728244,0.046097469286537,"2019-02","2019-Q1",970200,-0.00762729334157906,"2019-01"
2019-04-30,270987,"Edgewater","OH","Cleveland-Elyria","Cuyahoga County","Cleveland",1870,149900,-0.0092531394580304,-0.00199733688415446,0.141660319878142,0.109646852859249,,"2019-02","2019-Q1",151400,-0.00990752972258917,"2019-01"
2019-04-30,271497,"North Lamar","TX","Austin-Round Rock","Travis County","Austin",1871,248200,0.00608025942440211,0.0277432712215321,0.213098729227761,0.146306745738016,0.0745770169184701,"2019-04","2019-Q2",248200,0,"2019-04"
2019-04-30,763893,"Friendly Acres","CA","San Francisco-Oakland-Hayward","San Mateo County","Redwood City",1872,1242700,-0.0149809765377299,-0.0393475572047001,-0.036591983874719,0.127466507924539,0.0859178690378128,"2018-08","2018-Q3",1346600,-0.0771572850141096,"2018-02"
2019-04-30,257300,"Oak Hill","MA","Boston-Cambridge-Newton","Middlesex County","Newton",1873,1231300,-0.0148023683789406,-0.0338198367859385,0.00728075916230366,0.0727759752490922,0.0488418357753382,"2019-01","2019-Q1",1274400,-0.0338198367859385,"2018-05"
2019-04-30,180852,"Chimney Rock","TX","Abilene","Taylor County","Abilene",1874,192700,-0.000518672199170124,0.009958071278826,0.0293803418803419,0.0449085436705745,0.0286357404858435,"2019-03","2019-Q1",192800,-0.000518672199170124,"2019-03"
2019-04-30,41456,"Valley Falls","RI","Providence-Warwick","Providence County","Cumberland",1875,251400,-0.00119189511323004,0.00680816980376452,0.0367010309278351,0.0729428809468868,0.0242169243365453,"2005-10","2005-Q4",262900,-0.0437428680106504,"2005-02"
2019-04-30,273198,"Central City","CA","Los Angeles-Long Beach-Anaheim","Orange County","Santa Ana",1876,517500,-0.00192864030858245,-0.00250578257517348,0.043978212628606,0.0687690775135503,0.0561421152682846,"2006-10","2006-Q4",581700,-0.110366168127901,"2005-09"
2019-04-30,275313,"SBHS","CA","Riverside-San Bernardino-Ontario","San Bernardino County","San Bernardino",1877,241500,0.0087719298245614,0.0250424448217317,0.0977272727272727,0.123854031624189,0.0744276704116036,"2006-09","2006-Q3",291800,-0.172378341329678,"2005-10"
2019-04-30,275494,"Southwest","OH","Columbus","Franklin County","Columbus",1878,122500,0.016597510373444,0.0726795096322242,0.239878542510121,0.14260754798049,0.0384502142365559,"2019-04","2019-Q2",122500,0,"2019-04"
2019-04-30,268773,"Washington Park West","CO","Denver-Aurora-Lakewood","Denver County","Denver",1879,660000,-0.00105948236718632,-0.000908265213442325,0.0377358490566038,0.0837829672302495,0.0606465940327692,"2019-02","2019-Q1",661400,-0.00211672210462655,"2019-01"
2019-04-30,273470,"Dietz","AZ","Tucson","Pima County","Tucson",1880,170000,-0.00234741784037559,0.00651272942569568,0.0410287813839559,0.0661707222400147,0.011587906795294,"2006-07","2006-Q3",195000,-0.128205128205128,"2005-06"
2019-04-30,214254,"Palm","CA","San Francisco-Oakland-Hayward","San Mateo County","Redwood City",1881,1260100,-0.0070133963750985,-0.0283004318322023,-0.011531220583621,0.106153723268203,0.078052542422085,"2018-10","2018-Q4",1330800,-0.0531259392846408,"2018-02"
2019-04-30,40585,"Riviera Beach","MD","Baltimore-Columbia-Towson","Anne Arundel County","Pasadena",1882,268600,-0.00407860585836114,0.00336197235711617,0.054160125588697,0.0442630175250305,0.00932134902257364,"2007-10","2007-Q4",283900,-0.0538922155688623,"2005-10"
2019-04-30,623384,"Old Farm District","OR","Bend-Redmond","Deschutes County","Bend",1883,382600,0.00472689075630252,0.0210835334934614,0.100373885533506,0.103614125873838,0.0598719978550548,"2019-04","2019-Q2",382600,0,"2019-04"
2019-04-30,753724,"Park Forest-Oakcrest","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",1884,155500,-0.0006426735218509,0.0216819973718791,0.0366666666666667,0.0409950308085845,0.015752442327142,"2019-03","2019-Q1",155600,-0.0006426735218509,"2019-03"
2019-04-30,268034,"Brookvale","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",1885,1232000,-0.00564971751412429,-0.0120288692862871,0.0371243370654095,0.101755509641607,0.078750264064178,"2018-11","2018-Q4",1254300,-0.0177788407876903,"2018-08"
2019-04-30,200052,"Clifton","OH","Cincinnati","Hamilton County","Cincinnati",1886,303800,-0.00589005235602094,-0.00783801436969301,0.0788352272727273,0.0481878514334118,0.033791730709577,"2018-12","2018-Q4",306700,-0.00945549396804695,"2018-11"
2019-04-30,738029,"Overlake","WA","Seattle-Tacoma-Bellevue","King County","Redmond",1887,886700,-0.00627591617169114,-0.00627591617169114,0.0421955806299953,0.106826701819487,0.0661266511847438,"2019-02","2019-Q1",893900,-0.00805459223626804,"2018-12"
2019-04-30,146388,"Beechmont","KY","Louisville/Jefferson County","Jefferson County","Louisville",1888,106000,0,0.0114503816793893,0.0882956878850103,0.0629943747182478,0.0228066669544071,"2019-04","2019-Q2",106000,0,"2019-04"
2019-04-30,271294,"Avenida Guadalupe","TX","San Antonio-New Braunfels","Bexar County","San Antonio",1889,76800,-0.00775193798449612,-0.00646830530401035,0.0131926121372032,0.0581239177605384,0.0279435516507236,"2017-09","2017-Q3",79900,-0.0387984981226533,"2017-06"
2019-04-30,342749,"Meadow Wood","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",1890,331000,0.00060459492140266,0.0054678007290401,0.0428481411468179,0.120379991615539,0.0730773391069284,"2019-04","2019-Q2",331000,0,"2019-04"
2019-04-30,763939,"Chester Park-UMD","MN","Duluth","Saint Louis County","Duluth",1891,204300,0.00393120393120393,0,0.0685146443514644,0.0459469128891152,0.0186689486439826,"2018-12","2018-Q4",205000,-0.00341463414634146,"2018-10"
2019-04-30,271809,"Bemiss","WA","Spokane-Spokane Valley","Spokane County","Spokane",1892,154800,-0.0051413881748072,0.015748031496063,0.100213219616205,0.113085567755055,0.032800725601595,"2019-03","2019-Q1",155600,-0.0051413881748072,"2019-03"
2019-04-30,269345,"Home Park","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",1893,363100,-0.0108962135657859,-0.00438716753496024,0.0894089408940894,0.107119506265931,0.0311431938218782,"2019-02","2019-Q1",368400,-0.0143865363735071,"2019-01"
2019-04-30,271251,"Washington Park","RI","Providence-Warwick","Providence County","Providence",1894,191100,-0.00156739811912226,-0.00260960334029228,0.130769230769231,0.110016735225718,,"2018-11","2018-Q4",192400,-0.00675675675675676,"2018-10"
2019-04-30,762253,"Serano","CA","Riverside-San Bernardino-Ontario","Riverside County","Moreno Valley",1895,299400,-0.001001001001001,0.00672494956287828,0.0549682875264271,0.0977697054288922,,"2019-03","2019-Q1",299700,-0.001001001001001,"2019-03"
2019-04-30,274559,"Mission-Foothill","CA","San Francisco-Oakland-Hayward","Alameda County","Hayward",1896,613000,-0.00438525255806399,-0.0122462133419272,0.00955204216073781,0.0908819659177429,0.0767224670703814,"2018-10","2018-Q4",621500,-0.0136765888978278,"2018-06"
2019-04-30,275075,"Port Gardner","WA","Seattle-Tacoma-Bellevue","Snohomish County","Everett",1897,355300,-0.0119577308120134,-0.0146977260122019,0.0160137260509008,0.120229869136459,0.0401856051064708,"2019-02","2019-Q1",362300,-0.019321004692244,"2018-12"
2019-04-30,274059,"Hosford-Abernethy","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",1898,596800,-0.00516752792132022,-0.00183977253721358,-0.00896712055795417,0.0732532956007488,0.0487425987042474,"2018-03","2018-Q1",602700,-0.00978928156628505,"2018-02"
2019-04-30,193536,"Bryn Mawr","NY","New York-Newark-Jersey City","Westchester County","Yonkers",1899,498100,0.0105498072631365,0.0409613375130616,0.0911281489594742,0.0579665901400559,0.0153071054400811,"2019-04","2019-Q2",498100,0,"2019-04"
2019-04-30,403525,"Sunnyside","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",1900,516600,-0.00711128195271958,-0.00404858299595142,0.00193948797517455,0.0641301750176313,0.0470811957977055,"2017-05","2017-Q2",525800,-0.0174971472042602,"2017-02"
2019-04-30,273484,"Downtown","OH","Columbus","Franklin County","Columbus",1901,263300,0.00342987804878049,0.00803981623277182,-0.140385243225596,0.0311145747673951,0.0237081454904067,"2017-09","2017-Q3",314400,-0.162531806615776,"2016-05"
2019-04-30,762830,"SouthSide","PA","Allentown-Bethlehem-Easton","Northampton County","Easton",1902,123300,-0.0159616919393456,-0.0136,0.0190082644628099,0.0865950802091395,-0.000242983959943932,"2007-01","2007-Q1",139800,-0.118025751072961,"2006-04"
2019-04-30,764287,"La Costa Oaks","CA","San Diego-Carlsbad","San Diego County","Carlsbad",1903,1223400,-0.00301523918181077,-0.00317770716206307,0.137623209968384,0.0643181874908527,0.0445607649947277,"2019-02","2019-Q1",1227700,-0.00350248432027368,"2018-11"
2019-04-30,155397,"Pondville","MA","Boston-Cambridge-Newton","Plymouth County","Plymouth",1904,354800,-0.00253022209727298,0.00282645562464669,0.036214953271028,0.0609036335619164,0.0241420070724858,"2019-03","2019-Q1",355700,-0.00253022209727298,"2019-02"
2019-04-30,343999,"North College Park","WA","Seattle-Tacoma-Bellevue","King County","Seattle",1905,635700,-0.0142657776399442,-0.0287242169595111,-0.0263440036759075,0.114742555603206,0.0685401169650797,"2018-09","2018-Q3",662200,-0.0400181214134702,"2017-12"
2019-04-30,417016,"Oak Park","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Barbara",1906,834600,-0.00405727923627685,-0.00524433849821216,0.0209174311926606,0.0368095338648669,0.0337080683850406,"2005-08","2005-Q3",856600,-0.0256829325239318,"2005-03"
2019-04-30,270153,"Prospect Park","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",1907,373900,-0.0100608948901244,0.0026816840976133,0.0328729281767956,0.0697477415458938,0.037038592451361,"2019-03","2019-Q1",377700,-0.0100608948901244,"2019-02"
2019-04-30,760938,"Central State Street","NY","Albany-Schenectady-Troy","Schenectady County","Schenectady",1908,70600,-0.0167130919220056,-0.0315500685871056,0.0056980056980057,0.0256586883228762,-0.00223848099622681,"2007-02","2007-Q1",84100,-0.160523186682521,"2006-01"
2019-04-30,268946,"Deerwood","FL","Jacksonville","Duval County","Jacksonville",1909,224400,-0.000890471950133571,0.0112663361874718,0.0994610485056345,0.0529184890651104,0.0304171072312851,"2006-08","2006-Q3",242200,-0.0734929810074319,"2006-03"
2019-04-30,118372,"Sunnymead","CA","Riverside-San Bernardino-Ontario","Riverside County","Moreno Valley",1910,305400,0.00493583415597236,0.015630196208846,0.071955071955072,0.0968135144630766,0.0799689249957869,"2006-09","2006-Q3",349200,-0.125429553264605,"2005-09"
2019-04-30,117559,"Rancho Rinconada","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Cupertino",1911,1822800,-0.00756792072739152,-0.0391650413789468,-0.0581791877648031,0.0953962906902039,0.0901658276990813,"2018-10","2018-Q4",1969200,-0.0743449116392444,"2017-12"
2019-04-30,154487,"Edgeworth","MA","Boston-Cambridge-Newton","Middlesex County","Malden",1912,495000,-0.0125673249551167,-0.00181488203266788,0.0629160403693365,0.0944004063698227,0.0551414089202606,"2019-03","2019-Q1",501300,-0.0125673249551167,"2019-01"
2019-04-30,272494,"Spring Garden","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",1913,340100,0,0.0077037037037037,0.0284245539764137,0.0292805479385196,0.0114175529845713,"2005-12","2005-Q4",341100,-0.00293169158604515,"2005-11"
2019-04-30,763632,"Wilshire Estates-Savannah Mall","GA","Savannah","Chatham County","Savannah",1914,115100,-0.00173460537727667,0.033213644524237,0.0511415525114155,0.0544425531291752,-0.00137956987383725,"2007-06","2007-Q2",126500,-0.0901185770750988,"2005-04"
2019-04-30,276311,"East Reno","NV","Reno","Washoe County","Reno",1915,276800,-0.000361141206211629,0.0135481508604907,0.0629800307219662,0.147374966280394,0.0610090529958083,"2019-03","2019-Q1",276900,-0.000361141206211629,"2019-03"
2019-04-30,16804,"Armonk","NY","New York-Newark-Jersey City","Westchester County","North Castle",1916,875400,-0.00646918624446714,0.00389908256880734,-0.0125211505922166,-0.00638707735963473,-0.0137309467177175,"2008-01","2008-Q1",1186000,-0.261888701517707,"2004-11"
2019-04-30,250878,"Hillyard","WA","Spokane-Spokane Valley","Spokane County","Spokane",1917,149700,-0.00597609561752988,0.0162932790224033,0.113011152416357,0.119851858079854,0.0337648277814613,"2019-03","2019-Q1",150600,-0.00597609561752988,"2019-03"
2019-04-30,275594,"Stonewood","CA","Stockton-Lodi","San Joaquin County","Stockton",1918,314400,-0.00317057704502219,-0.00600695542206766,0.0508021390374332,0.0990083414955796,0.0668546897361653,"2006-01","2006-Q1",393000,-0.2,"2004-12"
2019-04-30,415247,"Sunnyside","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",1919,1297100,-0.00261437908496732,-0.0173484848484848,0.021901835657449,0.0804616829958427,0.0671819695566829,"2019-01","2019-Q1",1320000,-0.0173484848484848,"2018-09"
2019-04-30,415949,"Old North Columbus","OH","Columbus","Franklin County","Columbus",1920,205800,-0.0091478093403948,0.00341296928327645,0.120304844855743,0.0928845535657223,0.0534208048591662,"2019-03","2019-Q1",207700,-0.0091478093403948,"2019-02"
2019-04-30,275049,"Plaza Terrace","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",1921,207100,-0.00144648023143684,0.00975134080936129,0.111051502145923,0.142477600950191,0.0560874586669351,"2019-03","2019-Q1",207400,-0.00144648023143684,"2019-03"
2019-04-30,268316,"Montecito Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1922,649500,0.001850994909764,-0.00306983883346124,0.0301348136399683,0.093720145939338,0.0713289373234947,"2018-12","2018-Q4",652200,-0.00413983440662373,"2018-10"
2019-04-30,202946,"Pleasant Ridge","OH","Cincinnati","Hamilton County","Cincinnati",1923,214100,-0.0133640552995392,0.00422138836772983,0.120355834641549,0.0959723575820379,0.0471967600752019,"2019-03","2019-Q1",217000,-0.0133640552995392,"2019-02"
2019-04-30,272138,"Jackson Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",1924,151400,0.00132275132275132,0.0257452574525745,0.0899928005759539,0.0532624623856228,0.005513645116062,"2006-02","2006-Q1",162800,-0.07002457002457,"2005-04"
2019-04-30,271607,"Thunderbird Hills","TX","San Antonio-New Braunfels","Bexar County","San Antonio",1925,163900,-0.0102657004830918,0.000610500610500611,0.0775805391190007,0.0713943376064625,0.0359775948411172,"2019-03","2019-Q1",165600,-0.0102657004830918,"2019-03"
2019-04-30,271353,"Downtown","TX","Austin-Round Rock","Travis County","Austin",1926,429300,0.00869360902255639,0.0117841150129625,0.0108311749470214,0.0763224940324605,0.0453173709946941,"2019-04","2019-Q2",429300,0,"2019-04"
2019-04-30,140292,"Sauganash","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1927,404600,-0.00565249447038584,-0.0136518771331058,-0.0441767068273092,0.00645019734447083,0.00471724686917119,"2006-05","2006-Q2",489300,-0.17310443490701,"2004-07"
2019-04-30,417100,"Northeast Bakersfield","CA","Bakersfield","Kern County","Bakersfield",1928,210300,0.000951927653498334,0.00286123032904149,0.0801232665639445,0.0492059710280726,0.0393224861562487,"2006-07","2006-Q3",295100,-0.287360216875635,"2004-11"
2019-04-30,416882,"Quail Lakes - Venetian Bridges","CA","Stockton-Lodi","San Joaquin County","Stockton",1929,351200,-0.005380911922968,-0.00170551449687322,0.111392405063291,0.10108020405897,0.0590898892333445,"2006-01","2006-Q1",413400,-0.150459603289792,"2005-02"
2019-04-30,416030,"Westchester-Green Countrie","OH","Columbus","Franklin County","Columbus",1930,165400,0.000604960677555959,0.0184729064039409,0.095364238410596,0.0746472688148527,0.0293936527364844,"2019-04","2019-Q2",165400,0,"2019-04"
2019-04-30,272223,"Regent","WI","Madison","Dane County","Madison",1931,477900,-0.000209205020920502,0.0125,0.0391389432485323,0.0475756909367262,0.0359186070154933,"2019-03","2019-Q1",478000,-0.000209205020920502,"2019-03"
2019-04-30,763554,"Westside","MO","Springfield","Greene County","Springfield",1932,74600,0.00810810810810811,0.0177353342428377,0.093841642228739,0.0314486074489233,0.00272125444729165,"2007-05","2007-Q2",78700,-0.0520965692503177,"2006-08"
2019-04-30,272768,"Amphi","AZ","Tucson","Pima County","Tucson",1933,124200,-0.0111464968152866,0,-0.0220472440944882,0.0679644969870634,0.00302891959201212,"2006-07","2006-Q3",160300,-0.2252027448534,"2005-03"
2019-04-30,206987,"Hillsdale","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",1934,561000,-0.0107564803385646,-0.0145793079220095,-0.00017822135091784,0.070796411535083,0.0366813875493974,"2019-02","2019-Q1",570600,-0.0168243953732913,"2018-04"
2019-04-30,26204,"North Weymouth","MA","Boston-Cambridge-Newton","Norfolk County","Weymouth",1935,381300,-0.00417863671977018,0.00447839831401475,0.025,0.0666173067848639,0.0308471420588072,"2019-03","2019-Q1",382900,-0.00417863671977018,"2019-02"
2019-04-30,764085,"Woodland Heights","FL","Pensacola-Ferry Pass-Brent","Escambia County","Pensacola",1936,263800,0.000379218809252939,0.0134460238186708,0.0959700872455339,0.111355593615494,0.0386751909461593,"2019-04","2019-Q2",263800,0,"2019-04"
2019-04-30,272837,"Back Creek Church Road","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",1937,221900,0.00135379061371841,0.015096065873742,0.0819112627986348,0.0861411036324937,0.0308235705998885,"2019-04","2019-Q2",221900,0,"2019-04"
