"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"United States",0,,,,,,,,,,,,,2500,2500,2500,2500,2500,2500,2500,2400,2350,2400,2500,2500,2500,2600,2800,3000,2750,2550,2500,2400,2395,2390,2350,2400,2500,2500,2500,2500,2400,2500,2400,2400,2400,2349,2450,2500,2495,2450,2500,2700,2750,2600,2500,2500,2400,2395,2400,2500,2500,2600,2600,2595,2590,2600,2600,2500,2500,2500,2500,2700,2800,2895,2895,2900,2800,2850,2750,2800,2695,2600,2500,2700,2795,2850,2895,2900,2900,2895,2800,2800,2695,2700,2799,2925,3200,3200,3295,3195,3075,3000,2900,2800,2700,2800,2950,3250,3549,3685,3800
"Los Angeles-Long Beach-Anaheim, CA",1,,,,,,,,,,,,,4500,4325,4500,4200,4050,4300,4300,4300,4400,4200,4500,4299,4299,4299,3900,3900,3950,3700,3600,3500,2999,2997,2900,3000,3200,3100,3195,3200,3300,3500,3400,3600,3450,3050,3500,3300,3200,3100,3200,3500,3700,3700,3850,3850,3800,3900,3700,3700,3800,3900,4100,4200,4200,4200,4200,4150,4000,3535,3600,3900,4000,4195,4000,4200,4200,4000,3900,4250,3900,4372.5,3850,3800,4000,4400,4250,4350,4500,4500,4400,4400,4295,4200,4200,3995,4250,4200,4300,4500,4500,4500,4495,4485,4295,4200,4325,4200,4200,4100,4200
"Dallas-Fort Worth, TX",2,,,,,,,,,,,,,,2047.5,2150,2125,2200,2100,1995,1975,1950,1900,1900,1850,1800,1895,1895,1895,1900,2000,1995,1850,1975,2100,1850,1850,1895,1900,1950,1900,1950,1950,2000,1995,1950,1995,2000,1995,1995,1997.5,2050,2195,2200,2250,2219,2219,2195,2154.5,2175,2150,2200,2200,2300,2395,2400,2350,2300,2300,2400,2350,2372.5,2350,2395,2445,2399,2400,2450,2395,2495,2500,2400,2350,2337.5,2350,2300,2400,2475,2495,2495,2500,2500,2500,2467.5,2450,2447.5,2500,2500,2500,2500,2600,2600,2595,2550,2595,2500,2500,2500,2495,2500,2595,2675
"Philadelphia, PA",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2400,2400,2400,2400,2400,2400,2300,2395,2225,2500,2500,2550,2600,2545,2575,2500,2500,2500,2400,2250,2250,2650,2750,2700,2550,2625,2550,2600
"Houston, TX",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,2975,2850,2750,2500,2500,2550,2600,2600,2600,2700,2775,2995,3100,3095,2875,2950,2975,2900,2875,2950,2950,2950,2900,2825,3000,2850,2950,2900,2650,2800,2700,2600,2600,2725,2750,2720,2697.5,2700,2775,2800,2800,2750,2700,2600,2795,2800,2850,2900,2795,2800,2650,2650,2700,2795,2700,2755,2775,2800
"Washington, DC",5,,,,,,3500,3750,3425,3600,3295,3100,2995,3000,2900,3100,3147.5,3000,3100,3200,3000,2990,3000,2995,2950,3000,3000,3100,3199.5,3250,3250,3200,3100,2995,2850,2900,2897.5,2900,2995,2999,3050,3000,3200,3325,3275,3000,2975,2950,2900,2800,2800,2950,3250,3275,3200,3000,2997,2950,2945,2850,2900,2850,2950,3100,3200,3200,3197.5,3125,3095,3000,2995,3000,3000,3000,3095,3250,3230,3300,3400,3300,3300,3191,3000,3287.5,3200,3297.5,3400,3500,3425,3350,3375,3300,3297.5,3250,3200,3225,3050,3050,3275,3400,3400,3500,3400,3300,3200,3000,3200,3100,3225,3262.5,3300,3400
"Miami-Fort Lauderdale, FL",6,,,,,,,,,,,,,,,,,,,3500,3600,3800,3800,3800,3800,3750,3990,3800,3800,3900,3850,3700,3600,3500,3400,3500,3500,3500,3500,3500,3500,3500,3550,3500,3500,3450,3362.5,3399,3200,3200,3200,3200,3400,3495,3500,3500,3499,3425,3500,3600,3600,3500,3600,4000,3899,3900,3899,3900,3800,3900,3800,3800,3800,3850,3950,4000,3950,4200,4000,3995,3996.5,3800,4200,3700,3995,4000,4200,4300,4000,4100,4000,4000,3900,3900,4000,3900,4000,4195,4200,4250,4000,4200,4347.5,4300,4200,4100,4200,4200,4050,4100,4300,4500
"Atlanta, GA",7,,,,,,,,,,,,,2100,2000,2000,2197.5,2195,2150,2100,2000,2000,1995,2000,1900,1900,2000,2000,1995,1970,1950,1900,1795,1800,1750,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1695,1600,1650,1600,1550,1550,1600,1795,1750,1750,1750,1800,1837,1844.5,1800,1800,1800,1800,1804.5,1895,2000,2033,2000,1955.5,1950,1895,1892,1900,1950,1950,2000,2000,1997,2003,2000,2050,2000,2100,1982.5,1893.5,1949.5,1995,2150,2175,2185,2200,2150,2100,1995,2000,2035,2000,2022.5,2095,2095,2142.5,2200,2195,2200,2150,2150,2150,2100,2100,2050,2100,2200
"Boston, MA",8,,,,,,,,,,,,,,,,,,,,,,,,,3500,3600,3800,3900,3750,3630,3500,3600,3500,3600,3700,3900,3900,3800,3800,3800,3800,3800,3700,3600,3700,3700,3900,4000,4000,4000,4150,4000,3995,3850,3800,3900,3975,3850,4000,4200,4200,4100,4000,4000,3900,3800,3800,3700,3525,3750,4050,4400,4400,4300,4200,4195,4000,4000,4000,4000,3900,3750,4100,4500,4500,4400,4315,4300,4250,4200,4100,4100,3900,4200,4500,4750,4750,4600,4500,4500,4375,4250,4200,4100,4000,4400,4800,5000,4950,4800,4700
"San Francisco, CA",9,,,,,,,,,,,,,,2200,2150,2250,2050,2295,2400,2500,2500,2495,2395,2350,2300,2495,2295,2300,2400,2395,2400,2325,2300,2300,2300,2380,2400,2380,2300,2295,2390,2400,2350,2450,2450,2365,2500,2550,2400,2480,2500,2600,2600,2800,2915,3150,3147.5,2995,2975,2800,2869,3200,2800,3272.5,3500,3597.5,3200,3200,3250,3500,3295,3500,3500,3625,3500,3597.5,3500,3875,3575,3400,3500,3200,3225,3250,3250,3200,3450,3975,4200,4000,3797,3772.5,3500,3500,3500,3400,3500,3500,3695,3695,3750,3600,3500,3500,3595,3795,3700,3500,3700,3700,3875
