"RegionName","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578703703703704,0.629405840886203,0.679144385026738,0.669766567784103,0.577359346642468,0.597694945389891,0.63391442155309,0.635244247813582,0.617647058823529,0.625,0.620280474649407,0.646428571428571,0.65,0.636454409295148,0.614754098360656,0.722222222222222,0.666208791208791,0.618811881188119,0.620188195038494,0.591949486977111,0.616934339043873,0.638888888888889,0.6550362080316,0.6525181040158,0.637996941896025,0.699067909454061,0.730147058823529
"New Orleans","LA","New Orleans-Metairie","Orleans Parish",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1631299734748,1.20714285714286,1.2,1.31333333333333,1.38888888888889,1.4,1.35909090909091,1.35,1.32530120481928,1.27777777777778,1.27352767714213,1.27777777777778,1.2531328320802,1.23529411764706,1.24066924066924,1.1246875,1.08636363636364,1.10555555555556,1.13114754098361,1.14751908396947,1.13888021521389,1.09090909090909,1.096875,1.10242060699485,1.12781954887218,1.10540935672515,1.11576019839057,1.15263157894737,1.11111111111111
"Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",48,,,,,,0.65634676290414,0.712639251077142,0.691730769230769,0.705732146360929,0.694472315124489,0.669463929745165,0.691153238546603,0.652777777777778,0.719591457753018,0.733092258012863,0.758426966292135,0.703480160656751,0.767655698797827,0.74694210276215,0.711612410837467,0.695222222222222,0.694305694305694,0.694634190436429,0.705128205128205,0.737692187986306,0.740225242776646,0.740225242776646,0.75130735321688,0.736263203798818,0.763535567430315,0.774735708692248,0.796277145811789,0.83743842364532,0.808139534883721,0.8199203187251,0.777777777777778,0.777137367915466,0.79546262525182,0.811434302908726,0.823982464607465,0.80040430841151,0.794797687861272,0.820079522862823,0.807071483474251,0.810345272502064,0.823982464607465,0.83041958041958,0.817906820163148,0.833333333333333,0.817906331033808,0.789740337967045,0.825892857142857,0.823510599415205,0.842671753386039,0.838712539932052,0.84424183833062,0.830078125,0.854761904761905,0.794797687861272,0.817696297019605,0.823944160997732,0.862068965517241,0.833333333333333,0.841423948220065,0.86515231092437,0.857142857142857,0.833333333333333,0.847634508348794,0.839093701996928,0.876206428970248,0.902692817789307,0.840700720366732,0.857142857142857,0.861263736263736,0.869845360824742,0.847367985327458,0.870843309390795,0.984930390342762,0.930477528089888,0.904761904761905,0.911016949152542,0.922977117244633,0.93200468933177,0.964187327823691,0.93200468933177,0.932104039581139,0.928571428571429,0.910966681892002,0.934375,0.922144224633057,0.97743336328242,0.92384470619813,0.883061610520627,0.873266078184111,0.928235604236501,0.969635878963913,0.989103332217308,0.975416336241078,0.975416336241078
"Knoxville","TN","Knoxville","Knox County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722222222222222,0.719081272084806,0.808048433048433,0.757575757575758,0.725316828765105,0.747093023255814,0.727941176470588,0.827504472271914,0.816666666666667,0.917558528428094,0.941457191457191,0.818181818181818,0.903614457831325,0.980392156862745,0.99792243767313,0.838709677419355,0.795652173913043,0.842679615705932,0.815789473684211,0.824711134453781,0.868421052631579,0.843434343434343,0.835526315789474,0.881481481481482,0.917703533026114,0.892236842105263,0.903417818740399,0.88339222614841,0.881481481481482,0.878947368421053
"Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857608695652174,0.89080604534005,0.769625651555836,0.77731013842125,0.75,0.75,0.8,0.7975,0.784722222222222,0.85,0.846660395108184,0.902777777777778,0.947098976109215,0.912200684150513,0.898824451410658,0.908373069347984,0.916666666666667,0.884965034965035,0.854895104895105,0.86996336996337,0.882338303404566,0.819122169415711,0.881612090680101
"Wichita","KS","Wichita","Sedgwick County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.705750525356324,0.775992961587305,0.732758620689655,0.708333333333333,0.604166666666667,0.594322043829837,0.584656918408458,0.585729499467519,0.606375606375606,0.620999185584852,0.6125,0.674157303370786,0.675030637254902,0.63910991857883,0.630457911829558,0.671936758893281,0.641941391941392,0.616796875,0.6125,0.59652278177458,0.630032206119163,0.629033915724563,0.628571428571429,0.598152424942263,0.599657534246575
"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08260233918129,1.23877314814815,1.1982117288957,1.23319615912209,1.27777777777778,1.338199513382,1.28711572378239,1.28747795414462,1.27777777777778,1.27289377289377,1.28125,1.2233660130719,1.24375,1.22430763265758,1.23178132563434,1.26923076923077,1.23606710610972,1.24375,1.33298336294621,1.31475165562914,1.34943181818182,1.34949348769899,1.27272727272727,1.30494505494505,1.246875,1.19201228878648,1.34327543424318,1.38194444444444,1.37903846153846
"Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18067978533095,1.34097035040431,1.32583333333333,1.33762254901961,1.38675213675214,1.37692307692308,1.40769230769231,1.43846153846154,1.4465034965035,1.40793706293706,1.40384615384615,1.41371799811628,1.42460317460317,1.40545144804089,1.37692307692308,1.37692307692308,1.39655172413793,1.39058355437666,1.37692307692308,1.45342312008979,1.46825396825397,1.45804195804196,1.42857142857143,1.42369020501139,1.45164722283366,1.43798076923077,1.43998859460144,1.45748079081412,1.47944214596685
"Bakersfield","CA","Bakersfield","Kern County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894259460527616,0.881158420046719,0.8975,0.886843079200592,0.863636363636364,0.85,0.848076923076923,0.875,0.877367424242424,0.878787878787879,0.880831383936974,0.914634146341463,0.903125,0.922619047619048,0.90625,0.960043842168194,0.944444444444444,0.9328125,0.958600256245996,0.934959349593496,0.929512006196747,0.972222222222222
"Cincinnati","OH","Cincinnati","Hamilton County",55,,,,,,,,,,,,,,,,,,,,,,0.566071428571429,0.585106382978723,0.589970501474926,0.55,0.6,0.634615384615385,0.676073131955485,0.681818181818182,0.65185804643636,0.658333333333333,0.738425925925926,0.752380952380952,0.75655824759376,0.797500936680405,0.766666666666667,0.76463963963964,0.769396124082281,0.796178343949045,0.797872340425532,0.766990291262136,0.75250626566416,0.742857142857143,0.718611111111111,0.766423357664234,0.733333333333333,0.688888888888889,0.74375,0.744186046511628,0.8125,0.85,0.796178343949045,0.826086956521739,0.796875,0.734111721611722,0.758472222222222,0.798387096774194,0.78589634664401,0.761538461538461,0.781617021276596,0.797071532471977,0.820855614973262,0.78452380952381,0.845286885245902,0.791666666666667,0.823214285714286,0.817559238460485,0.824568965517241,0.766666666666667,0.869985703473215,0.872689938398357,0.866071428571429,0.894583333333333,0.933333333333333,1,0.994444444444444,0.985286389910667,0.9375,0.875,0.857142857142857,0.91757558362036,0.952380952380952,0.933035714285714,0.958333333333333,0.952272727272727,0.995,0.962912087912088,0.965336134453782,0.954813666838328,0.986842105263158,0.956586551692505,0.97265625,0.956873673036093,1,1,0.972222222222222,0.99768875192604,1.02777777777778,1.02678571428571
"Pittsburgh","PA","Pittsburgh","Allegheny County",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.870145479520479,0.859259259259259,0.785369220151829,0.744416873449132,0.705001101564221,0.794236842105263,0.744675659608952,0.695735233374638,0.733228511530398,0.805860805860806,0.736854030095242,0.792209324273311,0.814732142857143,0.735861344291852,0.79,0.756578947368421,0.791855203619909,0.790570175438597,0.730769230769231,0.818181818181818,0.834833528798541,0.860049321824908,0.858596089483882,0.904929577464789,0.947368421052632,0.919068056407112,0.88
"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68478260869565,1.69491525423729,1.71970899470899,1.69660678642715,1.73310225303293,1.86363636363636,1.78947368421053,1.73290441176471,1.72144396551724,1.75324675324675,1.75324675324675,1.70689205064613,1.77222222222222,1.80310037684138,1.74850267569196,1.77628676470588,1.79856115107914,1.83333333333333,1.85,1.82758620689655,1.8,1.71875,1.75324675324675,1.81488801054018,1.81818181818182,1.77536231884058,1.90052083333333,1.83684210526316
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16981132075472,2.23524434817923,2.14082503556188,2.11534090909091,2.15107913669065,2.07142857142857,2.05295763389289,2.23160173160173,2.07738095238095,2.07142857142857,2.11330049261084,2.23663926002056,2.21896955503513,2.15470623501199
"Columbia","SC","Columbia","Richland County",59,,,,,,,,,,,,,,,,,,,,,,,,0.615,0.615,0.617647058823529,0.632549694189602,0.645833333333333,0.616114564831261,0.670103092783505,0.700940388440388,0.681818181818182,0.750723938223938,0.759090909090909,0.715950288041319,0.646001683501684,0.595695970695971,0.590909090909091,0.620689655172414,0.715950288041319,0.71688570932735,0.713150576082638,0.721421532397142,0.635838150289017,0.653846153846154,0.635838150289017,0.637363519588953,0.613247863247863,0.626785714285714,0.611111111111111,0.617283950617284,0.628289473684211,0.614316239316239,0.631578947368421,0.625,0.653061224489796,0.703463203463203,0.634765625,0.643382352941177,0.661111111111111,0.677605527878307,0.709876543209877,0.713150576082638,0.717152211118242,0.756691759035878,0.703828828828829,0.730519480519481,0.777743924295648,0.724658291993888,0.742386631073855,0.8,0.76844262295082,0.707229965156794,0.75,0.751091703056769,0.71875,0.767543666681332,0.770381451009723,0.779019545575837,0.757142857142857,0.779527559055118,0.7287109375,0.732421875,0.6975,0.688775876940771,0.7,0.688163131842731,0.686274509803922,0.654069767441861,0.727272727272727,0.785123966942149,0.715421303656598,0.729425837320574,0.710526315789474,0.666666666666667,0.694444444444444,0.711539938556068,0.703235921433801,0.759668508287293
"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995410628019324,1.04999774200104,1.15384615384615,1.04058441558442,0.995,1.12034534534535,1.15555555555556,1.14654050857481,1.20286576168929,1.27844551282051,1.19615646258503,1.1280487804878,1.22222222222222,1.19068113772455,1.17927175886118,1.17058823529412,1.1661554192229,1.14035087719298,1.18556701030928,1.2,1.17058823529412,1.15917602996255,1.19328703703704,1.2218045112782,1.11988619994238,1.12212192569335,1.12779209621993,1.12622549019608,1.15967365967366,1.16393222506394,1.11875,1.12637362637363,1.19736312399356,1.1875
"Saint Louis","MO","St. Louis","Saint Louis City",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,0.7,0.713857485440219,0.705555555555556,0.725022686025408,0.71875,0.745833333333333,0.735294117647059,0.763122171945701,0.75,0.733333333333333,0.785357142857143,0.7479375,0.745833333333333,0.720125360750361,0.727463503649635,0.725,0.71875,0.733333333333333,0.75,0.773863636363636,0.806349206349206,0.798378088640998,0.803468208092486,0.803125,0.825,0.807692307692308
"Lexington","KY","Lexington-Fayette","Fayette County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.870955882352941,0.841052631578947,0.864328016196429,0.87719298245614,0.926098901098901,0.926098901098901,0.85,0.8125,0.8125,0.8,0.818735719725819,0.8375,0.865355805243446,0.857142857142857,0.852941176470588,0.846238938053097,0.821428571428571,0.863063407181054
"Anchorage","AK","Anchorage","Anchorage Borough",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13886847905952,1.11287499611403,1.21369047619048,1.29285714285714,1.23705408515535,1.22048611111111,1.21170741023682,1.15298900517228,1.01388888888889,1.11538461538462,1.10180347210517,1.09472222222222,0.992307692307692,1.09102696062156,1.26315789473684,1.19301771871539,1.1875,1.07449856733524,1.0625,1.05555555555556,1.02366255144033,1,1.07953629032258,1.09375,1.10959595959596,1.15625,1.16666666666667,1.20588235294118,1.21979166666667,1.20424967673962,1.18181818181818,1.14285714285714,1.14672557172557,1.13636363636364,1.21320346320346,1.21212121212121,1.21428571428571,1.17083333333333,1.17573529411765
"Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.11764705882353,1.11576233331144,1.07833333333333,1.03571428571429,1.03515625,1.03571428571429,1.03846153846154,0.999333333333333,0.992700729927007,1.03295454545455,1,0.987463554860604,0.922619047619048,0.848730429546367,0.867715617715618,0.992857142857143,0.923295454545455,0.985053626420304,1.02361111111111,1.05357142857143,1,1,0.999333333333333,0.97887323943662,0.983653846153846,0.984722222222222,0.88586500419614,0.744153082919915,0.857755539671194,0.94,0.882658359293873,0.909090909090909,0.924632352941176,0.999333333333333,1.06066176470588,1.03571428571429,1.01104972375691,1.0258064516129,1.02189781021898,0.999333333333333,1.04651162790698,1.06428571428571,1.08180147058824,1.13333333333333,1.12732095490716,1.125,1.11538461538462,1.09375,1.125,1.10619469026549,1.10416666666667,1.14814814814815,1.09806629834254,1.05941176470588,1.11543278539942,1.15504807692308,1.15668537151703,1.14615384615385,1.15692307692308,1.2094298245614,1.07142857142857,1.15192307692308,1.24375,1.2,1.20416666666667,1.19230769230769,1.195
"Durham","NC","Durham-Chapel Hill","Durham County",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03846153846154,1.09354838709677,1.02777777777778,0.951536643026005,0.908730158730159,0.964290791484522,1,0.962212486308872,1.08495408074857,1.18749382621198,1.10239852398524,1.26,1.1875,1.19882787063165,1.08324084350721,0.997970430107527,1.11607142857143,1.0625,0.934536225837853,1.06105106516291,1.1610268378063,1.06431514913658,1.08315354189141
