"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"North Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000,350000,339000,350000,350000,369000,367000,350000,350000,379900,384950,389950,430000,404000,399000,404949.5,419500,415000,399000,382450,395000,450000,465000,455000,449746,419000
"Flatlands","New York","NY","New York-Newark-Jersey City","Kings County",87,209500,210000,195000,209000,210000,204450,209000,195000,190000,195000,192000,178900,175000,179000,189000,189000,175000,172500,175000,179000,170000,169999,170000,170000,170000,175000,178500,178000,189000,179000,179000,179000,179000,179000,179000,178500,179000,170000,175000,175000,165000,169000,165000,169000,179450,172000,167000,169999,177450,175000,179000,179000,175900,175000,175000,179000,159499.5,172500,170000,175000,178000,175000,170000,174950,175000,175000,175000,179000,179000,179000,179000,175000,177000,175000,179000,175000,175000,175000,175000,175000,179450,179000,189000,189000,190000,189999,189999,190000,189000,187000,187000,190000,190000,190000,2e+05,198500,195000,199500,199000,199949.5,199997,198000,199000,199000,199949.5,199000,199999.5,199949.5,219000,199000,195000,199000
"Okolona","Louisville","KY","Louisville/Jefferson County","Jefferson County",88,89900,89900,89887.5,86900,85000,83750,83200,84000,84000,84000,84900,86147.5,84900,79900,79900,79900,78325,78900,78200,75000,74950,75000,71950,70000,72925,78950,71000,71000,69900,69250,69925,74500,70000,70000,69900,70000,73500,75000,74900,72000,74900,70500,74900,74900,74900,74900,75500,77950,79450,81900,83000,84900,81750,81500,79900,80250,78500,74900,79700,79950,75000,72950,79500,79925,79975,79900,82750,79950,80000,81250,80500,79900,79900,77777,79900,82150,84900,85250,86500,84950,87000,87500,85000,85000,84950,83942.5,84950,88266,85999,88960,88000,90000,89900,85000,89900,93042,94950,91700,99900,97700,105000,98950,105000,109000,105306,106000,110000,110000,115000,119500,115000,119950
"Laveen","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",89,96750,95000,95000,95000,95450,94000,93500,93500,91400,89000,89000,87500,84900,83000,81000,80000,80000,82900,80000,80000,79900,79900,79900,79900,79900,79900,81500,81000,81000,85000,85000,90000,90000,94900,93000,94950,99648,1e+05,107000,108000,114399.5,115000,118500,118000,121990,124900,125000,126250,128950,130000,133500,130000,130000,135000,134500,135000,132500,134700,135900,134950,135000,135000,139900,140000,144900,142950,141500,144000,147700,150000,150000,150000,153000,149995,154999.5,158000,159000,160000,165000,165000,165000,165000,165000,165000,166450,169000,174950,175000,174900,174000,174950,174900,174900,179000,178750,175000,175000,178950,174900,179000,179900,178900,179900,181950,185000,189900,194000,194500,195000,197000,2e+05,199900
"Little Havana","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115450,112000,122850,117400,120000,122500,126000,127000,133000,135000,131250,132500,139950,140000,143450,144900,144900,149000,149250,149000,149499.5,154000,153500,145000,147000,145000,149997,155000,156000,157950,156000,157500
"Mclane","Fresno","CA","Fresno","Fresno County",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125700,131700,131700,130000,134900,130000,129450,129900,129900,133450,135975,134900,144999,147000,139925,135000,139000,145000,142999,143000,139950,139700,145000,154950,149900,152450,159000,163400,165000,160000,169500,160000,159900,160000,169900,168450,168950,169900,169925,179900,180000,176900,180000,174999,179900,180000,180000
"Central City","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79950,79900,79950,84900,84900,85900,84750,88900,88900,85000,85000,83900,80000,88000,85000,79900,89317,84950,87900,95500,98000,88250,92700,92350,93200,95000,108000,99900,99000,105000,111500,109900,115000,115000,119850,120000,119850,119800,125000,120000,129700,129000,139975,140000,141450,139000,139450,139950,144950,142450,154000,150000,145000,150000,154900,156000,155000,159000,159900,164950,168450,160450,169000,170800,178499.5,180000,179700
"Hoover","Fresno","CA","Fresno","Fresno County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,155000,155000,161026,138750,147444,149500,150000,152380,150000,149987,150000,154900,154760,160950,154950,151950,166000,163450
"Lone Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,109900,107950,109900,110000,111900,115000,115000,114900,115000,115000,115000,115450,119950,124950,123900,124950,134900,131499.5,130000,129900,130999,129500,129900,129900,129950,135000,135000,129450,128900,129900,129900,132500,134650,139997.5,145500,139900,135000,139247.5,145500,150000,150000,145000,149900,157500,159900,160000,159900,160000,160000,160000,167000,164450,170372,179450,183900,187988,189900,189900,209500,200500,202772,205000,196500,190900
"Parkway","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,166000,181000,190000,199000,190000,194950,196300,199974.5,201000,202500,201423.5,195450,202494,209900,212500,220000,225000,234900,239500,241300,245000,241300,245000,245000,245000,242000,250000,257000,257000,255000,252450,249949.5,249000,249000,245000,249000,249943.5,252000,258888
"Albany Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118500,119900,115000,107450,103750,95000,100950,117400,120000,120000,120000,120000,109900,117250,114500,114500,119000,119000,119900,119950,114400,122450,120000,126950,137500,138900,137500,139249,139900,139900,129999.5,139900,140950,139500,139900,145000,147000,149350,142000,149000,139900,139900,147500,139900,144450,150946.5,151450,149500
"Lake Highlands","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,89200,79950,74000,79900,90000,93000,97200,99000,1e+05,102000,104750,99950,99950,99750,99950,110000,105000,117000,124985.5,117000,107900,109900,110174.5,110250,107500,110000,107950,109900
"Canoga Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",98,,,,,,,,,,,,,,,,,,,,,,,175000,199900,180000,184995,189000,189000,169000,169000,189950,204000,204000,199900,205500,189000,175500,199900,202700,219000,219000,214500,209975,239500,250000,240000,249950,249900,239900,249950,239925,244500,240000,239000,239000,237000,248499.5,243500,249950,262450,265000,274950,296200,298050,269950,254900,260000,265450,281450,269000,264500,279990,259000,259000,267949.5,280000,299900,286500,272900,277000,259900,260000,285000,265000,295000,299999,299900,302497.5,299900,319000,321950,328500,334500,330000,337000,350000,379900,4e+05,400990,349999.5,348450,355000,356250,348499.5,353000,392354,420750,432000,399750,425000,405000,404500
"Encanto","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,85800,91450,97750,109450,104900,108000,109900,110000,114500,115000,112900,112900,109900,112450,112000,109500,109900,109900,109950,114400,109000,105000,109450,116497.5,120000,110000,110000,110500,109999,105000,109600,109750,124950,128050,139900,134900,138900,136700,135900,139900,139999,139950,140000,144000,145000,147500,149500,149500,149700,149950,149500,150000,149900,149950,150000,149900,149500,149900,152500,159950,159700,158750,159000,159000,159900,165750,159000,159995,162000,166249.5,165000
"Uptown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",100,119950,125000,125000,124900,110000,119000,118000,119000,110000,107000,103000,108500,109950,99900,99900,96960,89000,89000,85000,85000,80000,75000,79450,75600,73000,79900,75000,70000,75000,79000,79000,79000,80000,80000,79450,80000,80000,80000,80000,80000,82000,79450,77500,79900,79400,85000,80000,89900,79950,80000,90000,99000,99000,104900,108500,105000,109450,105500,105000,105000,109900,109950,110000,111800,114949.5,112450,115000,115000,114900,109000,110000,112450,110000,118250,120000,115000,115000,115000,119450,119900,119450,120000,124900,125000,121000,125000,124000,119000,122000,127750,128500,129900,129999.5,132400,129900,132000,129900,129950,134500,134900,127250,129900,135000,134500,139900,129900,129450,128000,130000,130000,129900,131450
"Raleigh","Memphis","TN","Memphis","Shelby County",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,48000,42000,39000,40000,43500,45400,45000,42700,45000,41000,42900,44250,43000,39975,40000,42700,44000,41750,45000,43600,41000,41500,39950,40500,43500,42000,42500,43500,45000,44500,44700,45000,46700,46900,47000,49900,50000,49000,49034,52700,53450,53715,50000,51500,52000,53900,53500,53000,52000,52110,53000,55500,57500,55000,59900,57750,57450,57400,55250,57500,57500,62200,62800,63150,57850
"Kempsville","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",102,139900,134400,139000,131888.5,132900,138400,142900,142900,134900,133450,130450,128900,127900,125000,127000,129700,129900,124900,125000,125000,120000,120000,124900,120000,116000,119100,115000,115000,115000,114950,119900,119900,109900,115000,119900,119950,124200,122500,124950,116057.5,120000,119900,125000,128950,125000,124850,124900,120000,123000,124950,127000,127450,122500,124950,125000,126250,129850,125000,118350,119999,128250,128500,127500,127500,125000,128000,128000,126500,125750,126500,129250,124449.5,125000,123250,123900,125500,129000,126000,123728,126000,124900,129900,129000,125950,134900,130000,129900,137500,136950,134900,129950,140000,135000,139950,138450,128700,135000,130950,131000,132900,142350,140000,137850,138000,133750,139500,145000,149777,140000,140000,140000,137450
"Fresno High Roeding","Fresno","CA","Fresno","Fresno County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107900,107450,110000,110000,110000,110750,106725,115999,115499.5,119000,115499.5,109450,115000,119900,119900,118900,117500,125000,130000,129450,130000,135000,132000,134700,135000,137000,138950,135000,135000,135200,139900,140000,143000,144900,139450,134999,139925,139974.5,149000,148950,150000,149900,150000,149000,149999,154900,154900,150000,149850,151447.5,149997.5,144900,144450,147500,155000,150000,159000,159900,169000,170000,169900,169975,169925,169450,169250,174900
"Fairgrounds","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,351500,399000,409000,465000,485000,489000,457500,467500,457500,450000,450000,450000,485000,498940,499000,499444,499000,530000,541940,549000,549000,549000,546700,539000,564919,508000,515000,550000,579000,598500,589499.5,589999,593690,599000,590000,594499.5,604500,599000,620000,625000,596500,629450,599925,631944,629975,635000,643940,698900,699000,698800,699000,688444,749444,749888,749888,765000,745000,748944,749444,765000,742000,757500,723021.5
"Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",105,,,,,,,,,,,,,79900,70955,77000,79000,82725,79900,79000,78500,71000,67450,68000,68644.5,68289,67500,68000,68000,65000,68900,66450,68594.5,65000,69000,74700,75000,72000,75000,75000,79000,79000,79950,79450,79900,80000,83950,80000,80000,80000,84900,89900,87500,89000,94950,91300,89900,89900,91900,94950,94950,88000,89900,89900,94900,93700,90512.5,85500,89000,89000,89000,96250,99900,99947.5,104900,104900,104900,108000,110000,114450,114995,115000,111000,109950,109900,114900,114900,115999,119950,124900,125000,125000,125550,125000,125000,128500,129900,130900,129750,129900,130000,137500,137900,139000,135000,139000,134900,137250,139000,142000,140000,139700,136999.5
"Casas Adobes","Tucson","AZ","Tucson","Pima County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113000,116450,105980,115700,125000,124900,121050,119000,124950,124950,124900,125000,125000,120000,129900,132500,129900,129900,126250,129500,129250,129000,136750,136750,139500,141500,139450,130000,130950,139500,131950,134900,149900,150000,149500,155900,158902,154900,154450,148250,152000,145986.5,155450
"Bay Ridge","New York","NY","New York-Newark-Jersey City","Kings County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,290000,282000,287000,279000,279000,293500,298000,292000,289000,309000,304499.5,309000,299999,299450,307000,299900,310000,312000,3e+05,314000,299900
"Northwest","Chula Vista","CA","San Diego-Carlsbad","San Diego County",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e+05,405950,427500,425000,439000,370000,425000,420000,410000,432500,4e+05,399000,382499.5,389950,380000,379900,379000
"Michael Way","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",109,69500,69000,69000,66950,68000,65000,65000,69900,66500,65900,65000,63000,65000,60950,59900,59900,61800,60000,59900,61000,59900,59900,59100,58000,55000,59000,57777,59900,61600,63650,66000,63700,63224,64995,64995,68000,67000,65000,68000,70000,75000,75000,77800,85000,85000,84900,85000,89000,87900,82000,84950,84950,85000,86450,88500,88000,88000,88000,89900,89500,97700,109900,1e+05,99000,105000,104999,102000,99700,1e+05,109150,113700,109450,102000,1e+05,1e+05,104000,104450,115000,118000,118950,120000,124900,120000,120000,128000,130000,130500,129900,129999,139549.5,149000,151500,149000,138000,145000,144500,160975,157900,157950,148000,140950,159900,161950,150000,155000,154000,155000,152000,163475,159900,159950,160925
"Greater Uptown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000,107000,104000,107000,105000,105500,108500,105500,105000,112475,110000,109950,110000,119000,119900,119000,119450,124200,125000,124950,125000,120000,119900,124650,121250,120500,119000,125000,130000,130000,130000,129997,128497.5,130000,131500,139900,138500,135900,139000,135000,135000,135000,135000,138000,139900,139900,139450
"Oxford Circle","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",111,128950,129000,129000,128000,124990,129900,129900,129500,129000,124450,125000,124900,124900,119995,124900,121450,119670,119900,119900,114900,115000,115000,110000,112000,113450,109900,109900,110000,111900,114900,115000,114900,114900,115000,114900,112000,114900,113450,109992,110000,110000,114900,110000,110000,111000,116000,115000,114900,113949.5,115000,116250,114900,108000,107449.5,112900,109900,110000,109900,109500,109900,106700,105450,112000,113700,115000,118000,119000,119000,119000,115000,115000,110000,109900,109901.5,109903,114950,119900,119900,119000,115000,119000,124950,125000,119000,125000,120500,124900,128000,129000,129000,126450,125000,129000,129000,129949.5,129949.5,129999.5,129900,138500,139900,144900,139900,144900,140000,144900,144900,140000,139950,142450,135000,139900,144950
"Granada Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,485000,479000,464500,470000,470000,470000,461000,460000,463500,470000,459000,459990,459990
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131900,140950,141900,141900,139700,137000,130000,130945,139900,155000,150000,158750,154000,154900,153000,153750,155000,155000,160750,168200,169500,170000,169950,170000
"University City","San Diego","CA","San Diego-Carlsbad","San Diego County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334500,329900,339000,329900,339000,342450,369000,385000,375000,359900,392500,367500,377500,385000,395000,395000,397450,425000,420000,399900,380000,370000,380000,399500,389000,396500,385000
"Woodside","New York","NY","New York-Newark-Jersey City","Queens County",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,299000,299000,299000,299000,3e+05,299499.5,292000,289000,296500,299000,299499.5,302500,299000,302500,302500
"Winnetka","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349999,319950,333500,358250,359900,359900,359900,359900,366400,374900,374900,379000,379749.5,383650,379000,349975,359725,379000,381944,379000,359950,369475,389450,379000,379900,414950,389950,399000,399499.5,437000,437000,444500,412000,415000,380000,379500,380000,396450,419950,440000,442500,450000,449500,440000,445000,449000,449900,439975,422500
"Woodlake - Briarmeadow","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",117,73001.5,75000,75000,74950,72950,71000,69900,72900,70000,69949.5,70000,69000,69000,65999,66750,68250,68750,68000,68250,68000,67500,65000,65000,67250,67000,65000,65000,69900,67900,68495,69900,68500,64900,60250,64999,65500,64250,64900,67201,70950,79900,78000,70000,69900,69500,70000,72250,67700,70249.5,71240,75000,73000,70000,79900,86200,78900,75000,80400,78750,81000,79800,78100,80000,82850,82000,82800,91950,94900,89999,91000,96000,95900,96000,95000,95450,99000,106500,98900,99450,99000,98900,94250,98800,98500,96250,93000,97000,99000,102650,105000,99950,99949.5,108250,108000,112447.5,114995,115000,110700,107000,110000,110000,109450,106000,105000,108000,105000,105000,105000,105000,115000,119000,119000
"Downtown","Memphis","TN","Memphis","Shelby County",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19900,19900,20000,21500,24700,25000,25000,27530,28500,27250,26500,27482.5,24700,25000
"Lake Balboa","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397000,395000,329900,328000,370000,363500,378000,424000,439000,420000,399500,399500,439000,439000,437000,449500,442499.5,439999,444499.5,450000,450000,450000,439999,449950,468000,471475,475000,499000,498500,495000,450000,449950,449950,487900,487900,477000,469999.5,474999.5
"Encino","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,265000,259450,289000,262000,279450,289950,279450,295000,309850,295000,299000,307000,289500,302500,299500,307000,308250,320000,309000,309000,324950,319975,322425,299950,299974.5,309000,322000,329945,349000,359950,336000,335000,329000,340000,372000,389000,389000,354950,350000,352500,367500,349900,340000,369000,388000,359000,350000,362000,367000,367000,377499.5,375000,349900,335000,356200,339500,339500,334000,342475,359500,362500,367000,359999,359000,360000
"Greenville","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",121,195000,195000,199000,195000,190000,199000,199000,203000,199000,199000,188000,179900,179900,180000,185000,179950,179000,180000,179000,179000,179500,179500,175000,175000,169000,169000,169000,160000,159000,160000,159000,160000,160000,160000,162500,164999,169000,180000,185000,179500,173000,172475,170000,169000,175000,179900,176000,179450,179000,179000,190000,185500,179499.5,175000,187500,198500,199000,199000,199000,189900,189000,179000,179000,179500,189000,199000,209637.5,210000,225000,212500,217000,2e+05,210000,215000,220000,220000,220000,239000,237000,225000,219000,219777,229000,225700,220000,229000,220000,225000,200571,219977,239000,225000,249900,245000,249000,249950,249450,249469,249900,249900,250450,262900,249900,249900,255088,259000,275000,256950,262000,269529,270030,269900
"Gresham","Chicago","IL","Chicago-Naperville-Elgin","Cook County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78450,70350,70175,69900,65000,69900,70350,80000,76950,86223.5,85000,86450,90450,94900,90450,89450,89900,92000,89000,83950,80454,79950,80069,80000,75000,80000,80000,80000,80000,85000,85000,90000,99018,90000,90000
"North Highlands","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",123,1e+05,102450,104950,110500,112500,114000,114000,110000,109000,1e+05,99900,99000,93950,87000,89900,89900,88500,85000,85000,85000,86200,84900,84700,81000,80950,83950,85000,89150,89450,94000,98000,99250,99750,1e+05,109950,110000,117000,120000,120000,120000,122500,133000,138000,135000,139999,139894,135000,140000,152900,153000,155000,155000,155000,160000,162000,164999.5,162250,160000,159900,139950,159993.5,159450,158500,159000,170000,172250,175000,179000,179925,179900,183000,179900,180000,185000,190000,199000,197984.5,199000,199000,199900,210000,215000,211250,215000,213750,211403,215000,219000,229000,229900,231000,239000,235000,241000,239999,239999,240000,244000,248950,249900,250000,250000,250000,250000,252950,255000,255000,249999.5,253950,255000,259000,255000
"Southwest Anaheim","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424500,433500,425000,4e+05,420000,448888,444499.5,434900,425000,429495,449950,447450,442450,439900
"El Sereno","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",125,236894,250000,238888,240000,241450,234000,240944,249900,244000,235000,239000,234900,229000,224250,227250,225000,219900,219000,219999.5,224950,225000,222500,220000,219950,216499,219000,219450,237700,237400,225000,227000,233650,249900,265000,270000,279000,264900,269000,277000,275000,269500,290000,299749.5,320000,324450,321950,325000,324450,325000,325000,325000,342499.5,347000,349000,343500,344000,339000,337000,329900,335000,339000,339000,342000,349000,345000,349900,341000,340000,335000,339000,374950,386500,386500,385000,395000,404450,389000,382000,382000,388000,387000,389000,375000,389999,408000,419000,425000,419000,425000,428000,439000,439000,442000,449000,454000,449500,429000,465000,450000,459000,459000,449444,459000,459000,462000,465000,465000,460000,460000,458888,460444,469000
"Englewood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500,25000,25000,25000,26000,24900,24900,23500,24900,24900,25000,25000,28000,27000,29000,29700,27000,30000,31000,30000,31000,29900,30000,33000,30000,35000,38499.5,32750,37250,38700,35000,36900,34900,34900,33449.5,35900,39250,38000,35000,33500,34000,35000,35000,32950,38250,39500,39900,39900,42044.5,39500,35000,38000,39900,36237,35000,39000,40180,41680,44900,40572,45000,45000,40000,44950,44900,45000
"Jefferson Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,137000,148250,149450,149900,149900,144900,140000,140000,140000,139950,142450,140000,139950,139999.5
"Briarforest Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90450,91950,92000,99500,100250,105900,100250,99000,102750,99000,99250,99000,99000,99999,102450,100950,104500,100947.5,99500,99500,96500,94900,98900,99400,109999,113000,1e+05,99000,1e+05,106000,112250,112250,114500,116700,114990,114995,110000,118000
"Rancho Bernardo","San Diego","CA","San Diego-Carlsbad","San Diego County",129,219000,224900,237450,230000,229950,229000,224900,232450,234950,230000,235000,232500,222000,219000,219450,229000,225000,225000,219000,217300,216000,215000,211000,214900,210000,210000,209900,209950,215000,210000,205000,206688,205000,219000,2e+05,215000,219000,229000,235000,249900,250000,258000,245000,260900,287450,280000,279000,280000,290000,279000,289000,299000,285876,285876,294894,309900,311000,295000,299000,299749.5,304000,313000,315000,310500,315000,307900,319900,320000,319900,319900,318000,315000,295000,329000,330000,330000,327450,330000,339500,335000,345900,345000,350000,352500,367000,375000,367000,367650,361500,369000,375000,369950,375000,377500,382450,368500,365000,375000,399000,395000,397000,392250,397000,407500,410000,398500,395000,392500,399000,392500,398950,399450
"Kew Gardens Hills","New York","NY","New York-Newark-Jersey City","Queens County",130,209876,209000,189000,186495,189000,199000,199999,209000,209000,203000,207500,206000,206000,205000,199999,199999,199999,199999,198444,195000,189000,179999,184999,185000,189000,189000,185000,179900,179000,179000,179000,180000,185000,179000,179000,175000,178000,178000,174990,188000,188000,185000,178500,179000,178000,174990,179450,179950,180000,180000,180000,189000,195000,189000,189000,172450,170000,169000,184395,178500,175000,187000,179440,184950,180000,180000,190000,199000,197500,192500,192500,189000,189000,189000,2e+05,209444,215000,209950,209900,214440,216000,220000,219888,224944,219000,219000,219000,222000,235000,235000,239000,249440,248000,255000,264540,264880,266450,264880,255000,255000,255000,258000,256500,255000,256500,258000,259500,258500,258888,258888,268000,268000
"Olney","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",131,98750,99900,1e+05,99950,101375,99950,97500,94995,90950,89900,91995,89900,89900,89000,89900,89900,89900,90000,89900,89900,87500,88250,87000,87000,88000,85000,87450,87450,84900,80000,79999.5,79000,79000,75000,75900,79000,75900,75450,78450,79000,75000,75495,77500,74999,79000,76000,76000,77000,74900,74900,75000,81900,81900,78500,77750,79000,79949.5,84900,79900,79900,79900,79900,79900,80000,79900,79900,79000,79000,79000,77499.5,79900,84800,79900,79900,79900,79900,79900,80000,79900,84800,89000,89900,80000,80000,88000,88000,89900,88126,89900,90000,89900,85000,85000,84990,84900,83444,84900,85000,84950,88000,85000,92500,90000,95000,1e+05,1e+05,1e+05,99940,1e+05,99970,1e+05,109950
"Valley High-North Laguna","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172500,170000,170000,179450,179950,179000,179000,179450,184300,179900,179900,185000,189500,192000,185000,159900,182250,179900,199950,195000,205000,205000,210000,208000,209700,208750,219000,219000,218700,229900,235000,233000,229944,229944,244400,249000,249000,249950,249950,250000,249500,249000,259000,265000,264000,265500,268000,269900,269000,275000,275000,269000,269900,269950,275000,279000,285000,294450,295000,289900,289900,289000,286950,289900,286000,299000,289900,292444
