"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"70744","LA","Baton Rouge","Livingston Parish","Holden",11469,1203,-0.00660611065235343,-0.0179591836734694,-0.0290556900726392,1042
2019-04-30,"06237","CT","Hartford-West Hartford-East Hartford","Tolland County","Columbia",11470,1825,0.00109709270433352,0.00717439293598234,0.031656302996043,2199
2019-04-30,"13159","NY","Syracuse","Onondaga County","Tully",11471,1555,-0.0120711562897078,-0.0170670037926675,0.00517129928894635,1573
2019-04-30,"38126","TN","Memphis","Shelby County","Memphis",11472,699,0.0234260614934114,0.0542986425339367,0.0590909090909091,1361
2019-04-30,"95321","CA","Sonora","Tuolumne County","Groveland",11473,1469,-0.00135961930659415,0.00823610157858614,0.021557719054242,3070
2019-04-30,"73460","OK",,"Johnston County","Tishomingo",11474,751,0.00805369127516779,0.0121293800539084,0.0107671601615074,1188
2019-04-30,"93265","CA","Visalia-Porterville","Tulare County","Springville",11475,1334,-0.00149700598802395,0.00300751879699248,0.0637958532695375,2232
2019-04-30,"62204","IL","St. Louis","Saint Clair County","Washington Park",11476,705,0.00284495021337127,0.0100286532951289,0.0382916053019146,2613
2019-04-30,"31811","GA","Columbus","Harris County","Hamilton",11477,1316,0.00458015267175573,0.00920245398773006,0.0193648334624322,1599
2019-04-30,"95623","CA","Sacramento--Roseville--Arden-Arcade","El Dorado County","El Dorado",11478,1863,0.00431266846361186,0.0075716603569497,0.0219418540866703,782
2019-04-30,"03223","NH","Claremont-Lebanon","Grafton County","Campton",11479,1451,0.00484764542936288,0.0090403337969402,0.0868913857677903,2597
2019-04-30,"52730","IA","Clinton","Clinton County","Camanche",11480,1018,-0.0341555977229602,-0.0669110907424381,-0.0711678832116788,1646
2019-04-30,"98010","WA","Seattle-Tacoma-Bellevue","King County","Black Diamond",11481,2255,0,-0.000886132033673017,0.0166816952209197,1770
2019-04-30,"02779","MA","Providence-Warwick","Bristol County","Berkley",11482,1996,-0.00349475786320519,-0.00696517412935323,-0.0449760765550239,2195
