"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Hillsborough County","NH","Manchester-Nashua","33","011",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14337622682661,1.08457142857143,1.1037037037037,1.15,1.08518518518519,1.0398773006135,1.08809020436927,1.07497004377277,1.00813008130081,1.12660256410256,1.10610650510204,1.11682365253794,1.17647058823529,1.14285714285714,1.18169014084507,1.18312757201646,1.16333333333333,1.10714285714286,1.0599700149925,1.09090909090909,1.12372448979592,1.10782865583456,1.10782865583456,1.16666666666667,1.10696683906298,1.0599700149925,1.10995850622407,1.10526315789474,1.15408608858391,1.15270093902879,1.14361167002012,1.125,1.21128451380552,1.22702927324776,1.21875,1.22754491017964,1.20627261761158,1.22754491017964,1.16971312061811,1.13636363636364,1.21746214582472,1.10305555555556,1.04744169841942,1.09489051094891,1.05939677220213,1.15196078431373,1.27250900360144,1.25327814569536,1.2719298245614,1.20966677228559,1.12940630797774,1.28676470588235,1.245,1.1875,1.17156862745098,1.0989010989011,1.10633066994468,1.1328125,1.13095238095238,1.08854166666667,1.13095238095238,1.18465909090909,1.1,0.987621905476369,1.07632093933464,1.05882352941176,1.05490196078431,1.00062735257215,1.036,1.018,0.962695547533093,1.05882352941176,0.992125984251969,1,1.05882352941176,1.14706848904945,1.13928571428571,1.13924050632911,1.04941176470588,0.9921875,0.986462309160305,1.02201257861635,1.1455525606469
"Ada County","ID","Boise City","16","001",138,,,,,,,,,,,,,,,,,0.65625,0.65,0.653846153846154,0.65625,0.649038461538462,0.639336917562724,0.679504504504505,0.65,0.65625187181791,0.675,0.702702702702703,0.699658792103176,0.68407960199005,0.694444444444444,0.694722222222222,0.675675675675676,0.670079272824285,0.677083333333333,0.659090909090909,0.667735042735043,0.698851351351351,0.706944444444444,0.702777777777778,0.688775510204082,0.707178250311741,0.725,0.723611111111111,0.738636363636364,0.735294117647059,0.75,0.753686417748918,0.751660063100741,0.752164502164502,0.754488588777219,0.755208333333333,0.775,0.78952380952381,0.820230666369512,0.795,0.792452543659833,0.795,0.815789473684211,0.81002331002331,0.8125,0.795454545454545,0.794166666666667,0.834527220630372,0.810669456066946,0.815789473684211,0.815789473684211,0.822987288135593,0.829,0.888778550148957,0.867248062015504,0.85,0.870967741935484,0.848045930701048,0.85,0.875936626873254,0.790584415584416,0.850515463917526,0.855911330049261,0.876973684210526,0.85,0.895,0.839160839160839,0.878947368421053,0.895,0.895833333333333,0.899497487437186,0.895,0.895,0.879320800485142,0.910972668341509,0.925,0.910981697171381,0.925,0.925,0.946137521222411,0.95,0.95,0.93204190620423,0.951694915254237,0.95,0.955914280605859,0.988372093023256,0.989133948852305,1.0130340333092,1.04638009049774,1.04545454545455,1.01650520673386,1.03645833333333,1.015,1.02272727272727,1.03645833333333
"Waukesha County","WI","Milwaukee-Waukesha-West Allis","55","133",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979993386243386,1.04347826086957,1.07725866336634,1.05839416058394,1.05277777777778,1.1,1.13550340651022,1.13679435483871,1.05558596918086,1.05909866999674,0.925925925925926,0.922727272727273,0.9375,1.02941176470588,1.01578947368421,1,1.05980317940954,1.03732638888889,0.995,0.995,0.961538461538462,0.954487179487179,0.953873598369011,0.924776286353468
"Richland County","SC","Columbia","45","079",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615,0.636532155791927,0.659936428446611,0.664895707257266,0.663989681130001,0.653869047619048,0.666003927344133,0.683014354066986,0.71875,0.688475376688101,0.760135135135135,0.759090909090909,0.720238095238095,0.69748437895041,0.595695970695971,0.61078477443609,0.645,0.726970842332613,0.74375,0.721421532397142,0.76984126984127,0.650620145326986,0.666666666666667,0.650406504065041,0.665686274509804,0.628571428571429,0.650428540033697,0.656605801841085,0.655190263363887,0.64484126984127,0.6298828125,0.634991119005329,0.62266500622665,0.653061224489796,0.681818181818182,0.643382352941177,0.662449167619774,0.66457075064711,0.692188708430008,0.711513559646257,0.715181845418368,0.722727272727273,0.761648745519713,0.715602251698998,0.75,0.78125,0.736166007905138,0.723124516627997,0.802851828890267,0.769412036980271,0.707317073170732,0.714285714285714,0.740714390854227,0.718701700154559,0.734920851528384,0.743801652892562,0.777125173676898,0.750943396226415,0.769614079728584,0.716517857142857,0.714285714285714,0.694065847511027,0.685546875,0.7,0.688163131842731,0.6909746326507,0.671641791044776,0.727272727272727,0.775,0.716826673927746,0.715691310140767,0.709267064144737,0.666666666666667,0.697222222222222,0.713150576082638,0.703235921433801,0.789473684210526
"Pulaski County","AR","Little Rock-North Little Rock-Conway","05","119",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.745833333333333,0.705521472392638,0.721813725490196,0.749211356466877,0.763888888888889,0.722222222222222,0.745009328358209,0.715625,0.75,0.782090939263193,0.701530612244898,0.701530612244898,0.664187035069076,0.695,0.726495726495726,0.714285714285714,0.695622119815668,0.726495726495726,0.735294117647059,0.74375,0.758969641214351,0.777777777777778,0.773504273504274,0.750999794913864,0.718196070234114,0.735294117647059,0.735294117647059
"Sarasota County","FL","North Port-Sarasota-Bradenton","12","115",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20064111699494,1.20599739243807,1.18157654513236,1.18473895582329,1.1977886977887,1.26039689821157,1.27334446703456,1.28893662728249,1.30718954248366,1.35427952329361,1.37142857142857,1.41568851989694,1.58823529411765,1.51515151515152,1.38890280561122,1.34849875866349,1.2994683992912,1.33587786259542,1.33703868798871,1.33333333333333,1.36270114261373,1.36742809830075,1.40280561122244,1.48448043184885,1.51791135397693,1.41242937853107,1.40452780561122,1.33744855967078
"Clackamas County","OR","Portland-Vancouver-Hillsboro","41","005",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35354838709677,1.40588235294118,1.50698757763975,1.45208333333333,1.46896997929607,1.47127329192547,1.45608974358974,1.38680659670165,1.38680659670165,1.4055023923445,1.46088455772114,1.38888888888889,1.43297619047619,1.43888888888889,1.43396599446422,1.49375,1.46909722222222,1.31127183406114,1.35,1.35,1.27551020408163,1.30808080808081,1.34679533833464,1.41477272727273,1.3599537037037,1.39913890457369,1.41111111111111
"Stark County","OH","Canton-Massillon","39","151",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50688244047619,0.427003816793893,0.419207317073171,0.383771929824561,0.383771929824561,0.403225806451613,0.432692307692308,0.428086808051761,0.432692307692308,0.48828125,0.508246527777778,0.566666666666667,0.644578853046595
"Lane County","OR","Eugene","41","039",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997520994832041,0.996875,0.99375,0.965909090909091,0.948660714285714,0.817948717948718,0.896533613445378,0.998839907192575,1.05886575735822,1.03661003236246,1.02568750529257,1,1,1.04736842105263,1.03318903318903,1.0078125,0.995695970695971,0.950377675745461,1,1.01259689922481,1.05555555555556,1.09090909090909,1.09090909090909
"Charleston County","SC","Charleston-North Charleston","45","019",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60555555555556,1.6043809841906,1.71428571428571,1.61,1.626832247557,1.57841140529532,1.50071530758226,1.46558887283237,1.375,1.24375,1.30526452825276,1.51666666666667,1.57777777777778,1.58571428571429,1.63410535876476,1.6,1.4792899408284,1.4656862745098,1.50987224157956,1.51964200314272,1.44545454545455,1.44545454545455,1.495,1.5655637254902,1.606644106966,1.6,1.53497518610422
